epoch,train_loss,val_loss,lr
1.0,1.1042775278181118,1.1158198118209839,0.0003
2.0,1.0764999815662826,1.0924488306045532,0.0003
3.0,1.0462266808393232,1.0645672082901,0.0003
4.0,1.0055472564921484,1.031242847442627,0.0003
5.0,0.9583711771755756,0.9942977428436279,0.0003
6.0,0.8976049692279493,0.9766688942909241,0.0003
7.0,0.8481235547125526,0.9672626256942749,0.0003
8.0,0.7957468595250647,0.935795247554779,0.0003
9.0,0.744799417014406,0.8947083353996277,0.0003
10.0,0.6991718504869826,0.9010500311851501,0.0003
11.0,0.6570679345474721,0.8994585871696472,0.0003
12.0,0.6620706829905136,0.9051927924156189,0.0003
13.0,0.620928900929454,0.887035608291626,0.0003
14.0,0.6251312910949922,0.9196149110794067,0.0003
15.0,0.5995682586323131,0.8701525926589966,0.0003
16.0,0.5951875913479485,0.8640238642692566,0.0003
17.0,0.5827481991445009,0.8745571970939636,0.0003
18.0,0.5814139471158712,0.8633286952972412,0.0003
19.0,0.5577319270017379,0.8529919385910034,0.0003
20.0,0.5757899979438902,0.8586352467536926,0.0003
21.0,0.547275910556877,0.8279083967208862,0.0003
22.0,0.5340776860153413,0.8538954257965088,0.0003
23.0,0.5343874345378816,0.8471828699111938,0.0003
24.0,0.5496297525387946,0.8358555436134338,0.0003
25.0,0.5475486817778464,0.8146133422851562,0.0003
26.0,0.5352640045473942,0.8159514665603638,0.0003
27.0,0.5263669601054775,0.8456127047538757,0.0003
28.0,0.5363409405218023,0.8302197456359863,0.0003
29.0,0.5220028858947156,0.8363999724388123,0.0003
30.0,0.5096656792216167,0.8213651180267334,0.0003
31.0,0.5167150831895189,0.8136472105979919,0.0003
32.0,0.5199285319606338,0.8373097777366638,0.0003
33.0,0.48984676281860257,0.8416996598243713,0.0003
34.0,0.4821717744710677,0.8440617918968201,0.0003
35.0,0.5031285986631268,0.8330344557762146,0.0003
36.0,0.4824310896164945,0.8294529318809509,0.0003
37.0,0.48986430078464616,0.8601318001747131,0.0003
38.0,0.49181649471898814,0.8465134501457214,0.0003
39.0,0.4890397692735666,0.8518010377883911,0.0003
40.0,0.4763743653192789,0.8153442740440369,0.0003
41.0,0.4771553629244383,0.8446438312530518,0.0003
42.0,0.4746141921390187,0.8386358618736267,0.00015
43.0,0.45961057747419354,0.8414801359176636,0.00015
44.0,0.47733634177793904,0.8281441926956177,0.00015
45.0,0.4571836936436477,0.8400514125823975,0.00015
46.0,0.4626602591205166,0.8490185737609863,0.00015
47.0,0.47757746928537903,0.8475536704063416,0.00015
48.0,0.4709298116473195,0.8549475073814392,0.00015
49.0,0.4476788030896441,0.8544886708259583,0.00015
50.0,0.45814283271568323,0.8631205558776855,0.00015
51.0,0.45283612478115715,0.8545188903808594,0.00015
