trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_accuracy,val_f1_macro,val_auc_macro,val_bss
32,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.9666033069664073,0.514018691588785,0.509532614278377,0.6841184394874776,-0.03659611802949603
32,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.8897154314495693,0.5794392523364486,0.48610281923714754,0.8029391496366309,0.1657450164714851
32,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,1.0402940979627806,0.48598130841121495,0.3534632034632035,0.6700583352907623,-0.039019242359375594
33,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,1.0602842469081701,0.5327102803738317,0.43935574229691876,0.6719153684003331,-0.09657639351900982
33,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.7291140511771229,0.7009345794392523,0.666334991708126,0.819892608407967,0.3258857211948961
33,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,1.0702799904012235,0.45794392523364486,0.29008482825754417,0.6053725499862393,-0.09963984444258722
34,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.9072909756241557,0.5233644859813084,0.46669089147286824,0.663820608288427,-0.003134807493226477
34,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.7943287463945763,0.6074766355140186,0.595236196551986,0.7984501150683342,0.2714480683265107
34,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,1.0888297000778056,0.4766355140186916,0.3251773917298752,0.6534368099360702,-0.03157539955221833
35,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.930805372300549,0.5794392523364486,0.47941348544683343,0.7221103349082633,0.027540410153814254
35,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.8452730401654109,0.5981308411214953,0.45953954866651464,0.7721413172778148,0.18780016983481962
