trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_accuracy,val_f1_macro,val_auc_macro,val_bss
19,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.840520109528693,0.6542056074766355,0.556271357564461,0.6844204429382351,0.12431494069947224
19,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.7138952484754758,0.6728971962616822,0.6746626686656673,0.8537856447255673,0.35653293667421193
19,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.7301365755428778,0.7102803738317757,0.7179583892455179,0.8604726972374032,0.2813076355564572
20,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.8863468270435512,0.6635514018691588,0.5407478427612656,0.6426377021201178,0.0984122571653957
20,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.7383238071593169,0.719626168224299,0.6895343805759347,0.8513610821508109,0.34493288837090674
20,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.6487343406008783,0.6542056074766355,0.6482089000132304,0.8604353979353979,0.3363129107303804
21,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.8145975765780867,0.6448598130841121,0.5796719726177297,0.7286115598033186,0.15651412873378967
21,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.7870361353749427,0.6822429906542056,0.6779448621553884,0.8671755746610397,0.3129131408862049
21,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.7338249248878979,0.7009345794392523,0.6605202706897622,0.8313564703270586,0.26940325231290296
22,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.9757795857491894,0.616822429906542,0.5547938008930916,0.7780609787176188,-0.005577303291279145
22,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.798796016479207,0.5981308411214953,0.6022003284072249,0.8276866810054795,0.24353723536958494
22,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.7050105712124121,0.6915887850467289,0.5855251302542406,0.8108895189777542,0.275208423725818
23,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.8589468002319336,0.6448598130841121,0.5859431186662308,0.7642510491363518,0.1353025981556688
23,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.7293393015861511,0.6728971962616822,0.6597058456445054,0.8426907042701618,0.34082209017820597
23,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.6175777316093445,0.7289719626168224,0.7084699811972538,0.8968893851246792,0.39430293758546586
24,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.7865566611289978,0.7009345794392523,0.6322121789747689,0.7353710666622479,0.18846159520211692
24,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.7913359999656677,0.6822429906542056,0.6481283422459893,0.8344492921770054,0.3020238056724722
24,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.7080573439598083,0.6542056074766355,0.5936545240893066,0.8223916606269549,0.2747245999907568
25,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.9164103470116018,0.616822429906542,0.5059478197409232,0.6775471920667105,0.05291988612832821
25,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.6424109712939396,0.719626168224299,0.7143867505211601,0.8851086967366036,0.4483737682234472
25,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.7985538405792736,0.6542056074766355,0.618542058447793,0.7820340607105313,0.20327782834153174
26,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.8069695373561895,0.6728971962616822,0.554178856192279,0.7359813980555763,0.16188338616074105
26,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.7272286448523263,0.6915887850467289,0.664327485380117,0.8549045862030358,0.3536525725871671
26,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.6953476478006239,0.7383177570093458,0.7106996487119438,0.850828175092881,0.3172085049121264
27,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.9618340084485919,0.6074766355140186,0.5481570927491232,0.7109010064717364,0.04582846546552988
27,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.7087164003158284,0.7476635514018691,0.7521960133466723,0.8804227469440647,0.4293837712877191
27,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.7946702676398731,0.6261682242990654,0.6023297051903259,0.8081165566459685,0.1983543337309216
28,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.8213014006614685,0.6635514018691588,0.597497162714554,0.7358315530307323,0.14439546993874142
28,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.7581878304481506,0.7009345794392523,0.6625086625086625,0.8382087306021414,0.32959589696617597
28,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.6359588503837585,0.719626168224299,0.7051297252149351,0.8617558095499271,0.3369396765321657
29,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.9177300774048422,0.6728971962616822,0.5974378633953102,0.7342193934408252,0.08359899770666834
29,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.6934843971350483,0.7476635514018691,0.7223539473083641,0.8770941830534853,0.39851730258717033
29,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.6959284644260585,0.7476635514018691,0.7214285714285715,0.8696841557135674,0.3603547604539946
30,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.8206579685211182,0.616822429906542,0.5878532396565183,0.8085531052394003,0.1297048678846192
30,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.8846961259841919,0.6261682242990654,0.5991397849462365,0.8439020277198571,0.18827927612153839
30,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.6751152276992798,0.7383177570093458,0.6908673247656298,0.8903784940549646,0.3448740390746906
31,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.826453317548627,0.6261682242990654,0.586413043478261,0.7906905955308869,0.16172577470411054
31,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.7247888317732053,0.6635514018691588,0.6669758475192783,0.8762280587619736,0.32532925456828155
31,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.6840021209182027,0.6261682242990654,0.621078431372549,0.8389465110053345,0.2682775747132663
32,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.7759214032476194,0.6728971962616822,0.621159919609532,0.7670393513945517,0.19036136084833122
32,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.7675375832575504,0.6915887850467289,0.6574541531823085,0.8479778019991198,0.3156661870188663
32,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.7324158571590887,0.616822429906542,0.5662016201620163,0.8268254621195797,0.2526814603138149
33,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.7930273435940253,0.6261682242990654,0.5943026966322912,0.7849787556852879,0.15113610985084225
33,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.63451853422361,0.7009345794392523,0.6894621894621894,0.8702176186430063,0.403060031066507
33,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.7229758361789668,0.6728971962616822,0.631429383347542,0.829019999608235,0.2266331837122828
34,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.9085531401857038,0.6635514018691588,0.5818762703126897,0.6652146183419062,0.0794791322658811
34,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.7722049873565959,0.6822429906542056,0.6713532703401847,0.8374856549517403,0.33568155633141594
34,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.6803421807066302,0.7383177570093458,0.7127822390174776,0.8439815903051198,0.31298080367657277
35,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.8547100597452895,0.6448598130841121,0.5830039525691699,0.710322466110886,0.10955478778386785
35,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.6633363811769218,0.7289719626168224,0.7247707556561366,0.8682150589127334,0.41881246496995783
35,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.7203814365039362,0.719626168224299,0.6493013627738485,0.8236450640862406,0.2829241948485548
36,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.815417468547821,0.6822429906542056,0.63064294643242,0.7485729447756851,0.192577801027074
36,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.8423231840133667,0.6822429906542056,0.6478658536585366,0.8448960553853965,0.2465034371719842
36,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.6944613456726074,0.7383177570093458,0.7400976800976801,0.8684791515673869,0.31281646380893235
37,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.846401567771056,0.6635514018691588,0.5394331983805668,0.7009690950658873,0.12137589276548055
37,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.8314649958476842,0.7009345794392523,0.6936507936507935,0.8245169033928724,0.3055408463166075
37,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.843112619680779,0.5700934579439252,0.5567192730750837,0.7892434363022599,0.1261689646059535
38,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,1.016884384868301,0.616822429906542,0.5370647763314275,0.7213847698394287,-0.06352015667110278
38,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.738747643533154,0.7102803738317757,0.6910107509744939,0.8525541807034055,0.3720442222734929
38,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.795710115789253,0.616822429906542,0.5079610791685095,0.825009630891984,0.18711242550457574
39,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.7626118838230026,0.6728971962616822,0.6016113676149917,0.8172255664317686,0.20326110025785404
39,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.6419739834616117,0.719626168224299,0.7214912280701755,0.873411718058036,0.3932060675275335
