rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_accuracy,std_val_accuracy,mean_val_f1_macro,std_val_f1_macro,mean_val_auc_macro,std_val_auc_macro,mean_val_bss,std_val_bss,mean_selection_score,std_selection_score
18,107,3,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,,,,,0.7462748036577694,0.04803227562521531,0.67601246105919,0.024529619545208138,0.6224968634992717,0.04030580413169132,0.8096605268793997,0.059729564102339074,0.2793201238358616,0.08145959315191043,0.2793201238358616,0.08145959315191043
19,26,3,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,,,,,0.7431819433363799,0.04694494901037244,0.7009345794392523,0.02751327372687803,0.6430686634281133,0.06564369863556965,0.813904719783831,0.055125235199852414,0.2775814878866782,0.08315279339631233,0.2775814878866782,0.08315279339631233
20,8,3,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,,,,,0.7347435173215896,0.06855557675338177,0.6791277258566978,0.01588479599250089,0.6400959402324123,0.033290448297802165,0.8171600261845723,0.07254085511769755,0.2732480797336565,0.0902660015073288,0.2732480797336565,0.0902660015073288
21,101,3,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,,,,,0.7455672820409139,0.03710095439469148,0.6915887850467289,0.0076308091675488425,0.623125685889304,0.050598459352080113,0.803266538597327,0.048931929020890594,0.27132193135693045,0.053249496613657576,0.27132193135693045,0.053249496613657576
22,123,3,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,,,,,0.7280560321525621,0.033870785680822406,0.6573208722741433,0.023312507082703687,0.6206299250948382,0.011357266231359601,0.8127019491979675,0.040174127130376255,0.2707663140754933,0.049634608474812304,0.2707663140754933,0.049634608474812304
23,35,3,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,,,,,0.7461426258087158,0.08022343950074584,0.6978193146417446,0.03764188776820739,0.6523586903330517,0.05791641709238059,0.8007275297032868,0.06646516757955707,0.2704304825341268,0.12656262576337649,0.2704304825341268,0.12656262576337649
24,28,3,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,,,,,0.7384826938311259,0.07693800336497375,0.6947040498442366,0.023312507082703684,0.6550451834793839,0.04425659850624893,0.8119320310609336,0.0546630789415926,0.270310347812361,0.08908572697884838,0.270310347812361,0.08908572697884838
25,118,3,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,,,,,0.7476722573936914,0.0858589435838782,0.6853582554517134,0.023312507082703684,0.6622083597476457,0.05088846537902973,0.8180180389512176,0.07046234944670712,0.2699763958246353,0.1324259333150361,0.2699763958246353,0.1324259333150361
26,12,3,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,,,,,0.7424638271331787,0.04126180940069136,0.6853582554517134,0.008811299454037975,0.6373216539426751,0.05330616320352453,0.8222424557353069,0.05021608942364774,0.26992405286419435,0.07777774219308432,0.26992405286419435,0.07777774219308432
27,128,3,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,,,,,0.7370658119519552,0.09264777882835654,0.7040498442367601,0.023312507082703684,0.6511253491341575,0.057914975693748115,0.8057151256595857,0.08111873361940762,0.2690633780427704,0.07708673428901877,0.2690633780427704,0.07708673428901877
28,125,3,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,,,,,0.7504517655134944,0.06924049410224284,0.7009345794392523,0.040378446719052094,0.6687680169744503,0.04534294320922945,0.8283634042765516,0.0634606441312355,0.26868922012424495,0.09171701150053334,0.26868922012424495,0.09171701150053334
29,105,3,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,,,,,0.7165705680475799,0.06670395428745249,0.6666666666666666,0.02679852108112968,0.6347450701769903,0.04332482559542346,0.821147812777118,0.05208914781135028,0.26759502736586066,0.11714500293025486,0.26759502736586066,0.11714500293025486
30,9,3,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,,,,,0.7101561787343842,0.03605929216642724,0.6635514018691588,0.02751327372687803,0.6426651005261129,0.025132355128985148,0.847150244183594,0.0343318881098544,0.2669155045423955,0.06249285786181778,0.2669155045423955,0.06249285786181778
31,49,3,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,,,,,0.7611281114203908,0.07323149995705422,0.6728971962616822,0.020189223359526047,0.6068835922963821,0.008790284024374453,0.8051713942887523,0.06504499473188745,0.26368465322042606,0.06984461756963657,0.26368465322042606,0.06984461756963657
32,84,3,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,,,,,0.7448130597206662,0.08925496691005347,0.6728971962616823,0.02751327372687803,0.6088893665168528,0.05717641211726112,0.7927540191302928,0.07293017016855595,0.2633225466709976,0.11045938125241703,0.2633225466709976,0.11045938125241703
33,1,3,"[64, 128, 256]",5,0.4,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.7625976006189982,0.06380464014915425,0.6822429906542057,0.02751327372687803,0.6496641942084067,0.023240848174769117,0.81627391914696,0.051211456204544356,0.2625417732657089,0.0545334608594829,0.2625417732657089,0.0545334608594829
34,17,3,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,,,,,0.7567034562428793,0.046058738123727155,0.6853582554517134,0.011656253541351844,0.6202179240319743,0.03677912162556521,0.8024223393691661,0.05217075144852744,0.26234629742217586,0.05670222258305949,0.26234629742217586,0.05670222258305949
