trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_rmse,val_mae,val_corr,val_r2
16,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.005810797214508057,128,1,0.0,0.001,0.0,16,6,60,0.9653937363926368,1,21,0.9825445413589478,0.7091855406761169,0.20726870422085458,0.005810797214508057
17,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6442127227783203,32,1,0.1,0.001,0.0001,32,9,60,0.43293389678001404,31,51,0.6579771041870117,0.5201732516288757,0.8604017977807793,0.6442127227783203
17,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.028020739555358887,32,1,0.1,0.001,0.0001,32,9,60,0.44231727719306946,5,25,0.6650694012641907,0.5464915037155151,0.3478853178247335,-0.028020739555358887
17,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.03039616346359253,32,1,0.1,0.001,0.0001,32,9,60,0.9526777267456055,5,25,0.9760521650314331,0.7187430262565613,0.2005401439156362,0.03039616346359253
18,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.561064600944519,32,1,0.1,0.001,1e-05,32,12,60,0.5439339280128479,14,34,0.7375187873840332,0.5899004936218262,0.845914570173221,0.561064600944519
18,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.1712656021118164,32,1,0.1,0.001,1e-05,32,12,60,0.5022053122520447,3,23,0.7086644768714905,0.5591870546340942,0.3367948344456285,-0.1712656021118164
18,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.055071473121643066,32,1,0.1,0.001,1e-05,32,12,60,0.9284332394599915,4,24,0.9635524153709412,0.6919142007827759,0.3154998213426501,0.055071473121643066
19,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5411499738693237,32,1,0.5,0.0003,0.0,32,12,60,0.5686124563217163,40,60,0.7540639638900757,0.6006864309310913,0.932273857252437,0.5411499738693237
19,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.028426051139831543,32,1,0.5,0.0003,0.0,32,12,60,0.4409598708152771,15,35,0.6640480756759644,0.5300070643424988,0.3665376705822697,-0.028426051139831543
19,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.03125506639480591,32,1,0.5,0.0003,0.0,32,12,60,0.9518338441848755,15,35,0.9756197333335876,0.7066746354103088,0.2760700854393852,0.03125506639480591
20,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.5938255786895752,64,1,0.0,0.0005,0.0,32,9,60,0.49424660205841064,22,42,0.7030267715454102,0.5417657494544983,0.8774531689634919,0.5938255786895752
20,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.04700195789337158,64,1,0.0,0.0005,0.0,32,9,60,0.410038024187088,7,27,0.6403420567512512,0.536300778388977,0.3951776664846673,0.04700195789337158
20,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.009941041469573975,64,1,0.0,0.0005,0.0,32,9,60,0.9727759957313538,4,24,0.9862940311431885,0.7222669720649719,0.16765948714774795,0.009941041469573975
21,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.4676933288574219,64,1,0.0,0.0001,0.0,64,9,60,0.647728681564331,60,60,0.8048158884048462,0.6074732542037964,0.8252427774796868,0.4676933288574219
21,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.030575871467590332,64,1,0.0,0.0001,0.0,64,9,60,0.44341668486595154,16,36,0.665895402431488,0.5350673794746399,0.30555574724429585,-0.030575871467590332
21,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.020825207233428955,64,1,0.0,0.0001,0.0,64,9,60,0.9620817303657532,31,51,0.9808576703071594,0.7214517593383789,0.2209981152359823,0.020825207233428955
22,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.629645824432373,128,1,0.5,0.001,1e-05,64,12,60,0.4589472711086273,13,33,0.6774564981460571,0.5407841801643372,0.86183211703072,0.629645824432373
22,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.06749117374420166,128,1,0.5,0.001,1e-05,64,12,60,0.4577098786830902,1,21,0.6765425801277161,0.5379456877708435,0.29879472638830107,-0.06749117374420166
22,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.061823904514312744,128,1,0.5,0.001,1e-05,64,12,60,0.9217988848686218,4,24,0.9601035118103027,0.6398195624351501,0.37469089859724214,0.061823904514312744
23,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.4891238212585449,128,2,0.3,0.0001,0.0,64,12,60,0.6330839395523071,36,56,0.7956656813621521,0.6055940389633179,0.7624844433474448,0.4891238212585449
23,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.08794021606445312,128,2,0.3,0.0001,0.0,64,12,60,0.4664778709411621,17,37,0.6829918026924133,0.5631133317947388,0.056436378975032765,-0.08794021606445312
23,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.14922887086868286,128,2,0.3,0.0001,0.0,64,12,60,0.8359194993972778,24,44,0.9142863154411316,0.6348021030426025,0.5056228652078235,0.14922887086868286
24,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6384224891662598,32,1,0.1,0.001,0.0,16,6,60,0.429096838984734,19,39,0.6550548076629639,0.5407653450965881,0.8977148588926632,0.6384224891662598
24,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.0023932456970214844,32,1,0.1,0.001,0.0,16,6,60,0.45762710922803634,2,22,0.6764814853668213,0.5479531288146973,0.4132251719751751,-0.0023932456970214844
24,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.04454606771469116,32,1,0.1,0.001,0.0,16,6,60,0.9277802811393255,3,23,0.9632135629653931,0.7003969550132751,0.25952515848058805,0.04454606771469116
25,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6280378699302673,128,2,0.1,0.0005,0.0,32,6,60,0.44142061471939087,15,35,0.6643949151039124,0.5157703757286072,0.8606414793833381,0.6280378699302673
25,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.022469758987426758,128,2,0.1,0.0005,0.0,32,6,60,0.4667927622795105,2,22,0.6832223534584045,0.5599263906478882,0.25268957626622196,-0.022469758987426758
25,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.012515664100646973,128,2,0.1,0.0005,0.0,32,6,60,0.9588830471038818,4,24,0.979225754737854,0.664147675037384,0.23745850913518865,0.012515664100646973
26,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.4895709156990051,32,2,0.5,0.0003,0.0,32,9,60,0.6211073398590088,38,58,0.7881035804748535,0.6197695136070251,0.8055365724014936,0.4895709156990051
26,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.01932048797607422,32,2,0.5,0.0003,0.0,32,9,60,0.4385739266872406,1,21,0.6622491478919983,0.5317198634147644,0.39496249095967934,-0.01932048797607422
26,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,-0.004010915756225586,32,2,0.5,0.0003,0.0,32,9,60,0.9864842295646667,1,21,0.9932191371917725,0.7777012586593628,-0.16988608667583308,-0.004010915756225586
27,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.5952382683753967,256,1,0.5,0.001,1e-05,64,9,60,0.49252769351005554,9,29,0.7018031477928162,0.5515931844711304,0.8482570025761749,0.5952382683753967
27,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.1124502420425415,256,1,0.5,0.001,1e-05,64,9,60,0.47864410281181335,1,21,0.6918410658836365,0.5508076548576355,0.30834027084926224,-0.1124502420425415
27,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.03177523612976074,256,1,0.5,0.001,1e-05,64,9,60,0.9513227939605713,3,23,0.9753577709197998,0.6706034541130066,0.24084689607605916,0.03177523612976074
28,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6260240077972412,256,1,0.0,0.0003,1e-05,64,6,60,0.44381043314933777,15,35,0.666191041469574,0.5061821937561035,0.8634976881058612,0.6260240077972412
28,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.02201104164123535,256,1,0.0,0.0003,1e-05,64,6,60,0.46658334136009216,5,25,0.6830690503120422,0.5560676455497742,0.3826214761634117,-0.02201104164123535
28,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.01930135488510132,256,1,0.0,0.0003,1e-05,64,6,60,0.952293872833252,4,24,0.9758554697036743,0.7304168343544006,0.17877907537383683,0.01930135488510132
29,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6558532118797302,256,1,0.3,0.0003,1e-05,16,9,60,0.4187693886267833,10,30,0.6471239328384399,0.5041238069534302,0.8756154934465455,0.6558532118797302
29,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.051187992095947266,256,1,0.3,0.0003,1e-05,16,9,60,0.4522852851794316,1,21,0.6725215911865234,0.5389313697814941,0.3153082610450259,-0.051187992095947266
29,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.03881126642227173,256,1,0.3,0.0003,1e-05,16,9,60,0.9444096577473176,3,23,0.9718074202537537,0.6404100060462952,0.2998717062234889,0.03881126642227173
30,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.684917151927948,128,2,0.0,0.0003,0.0001,16,6,60,0.37391997988407427,53,60,0.6114899516105652,0.4996972680091858,0.8823256387430204,0.684917151927948
30,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.030661165714263916,128,2,0.0,0.0003,0.0001,16,6,60,0.4425367071078374,3,23,0.6652343273162842,0.5597701072692871,0.316666116616178,0.030661165714263916
30,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.005620241165161133,128,2,0.0,0.0003,0.0001,16,6,60,0.9655787371381929,4,24,0.9826387166976929,0.6515496373176575,0.25926089483970177,0.005620241165161133
31,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.5061092376708984,64,2,0.5,0.0001,1e-05,64,12,60,0.61203533411026,60,60,0.7823269367218018,0.6089920401573181,0.8340199168146901,0.5061092376708984
31,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.12834882736206055,64,2,0.5,0.0001,1e-05,64,12,60,0.4838038384914398,20,40,0.6955601572990417,0.5475039482116699,0.19186862856010822,-0.12834882736206055
31,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.10685640573501587,64,2,0.5,0.0001,1e-05,64,12,60,0.8775522112846375,48,60,0.936777651309967,0.6451247334480286,0.42502785608193444,0.10685640573501587
32,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.635741114616394,64,1,0.0,0.0005,1e-05,16,12,60,0.451393909268565,11,31,0.671858549118042,0.5413556694984436,0.84725316092823,0.635741114616394
32,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.18218064308166504,64,1,0.0,0.0005,1e-05,16,12,60,0.5068854352870544,2,22,0.7119588851928711,0.5582884550094604,0.2783405964320208,-0.18218064308166504
32,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07790130376815796,64,1,0.0,0.0005,1e-05,16,12,60,0.9060019224117963,3,23,0.9518413543701172,0.6903643012046814,0.31955157053113775,0.07790130376815796
33,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.7143450975418091,128,1,0.1,0.001,0.0,32,6,60,0.3389967381954193,30,50,0.582234263420105,0.48088666796684265,0.8914449171819647,0.7143450975418091
33,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.019441843032836914,128,1,0.1,0.001,0.0,32,6,60,0.46541038155555725,2,22,0.6822099685668945,0.5698540806770325,0.3398691152728101,-0.019441843032836914
33,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.05914878845214844,128,1,0.1,0.001,0.0,32,6,60,0.9136006832122803,3,23,0.9558245539665222,0.6705537438392639,0.2722718129998221,0.05914878845214844
34,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.5826837420463562,128,2,0.3,0.0005,1e-05,16,9,60,0.5078044824111156,6,26,0.7126039862632751,0.5549902319908142,0.8071095412531534,0.5826837420463562
34,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,-0.012700557708740234,128,2,0.3,0.0005,1e-05,16,9,60,0.4357256094614665,1,21,0.6600951552391052,0.5384299755096436,0.17755658314123718,-0.012700557708740234
34,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.07355475425720215,128,2,0.3,0.0005,1e-05,16,9,60,0.9102727327591333,3,23,0.9540821313858032,0.6453246474266052,0.33397041211220097,0.07355475425720215
35,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.6667036414146423,64,1,0.3,0.0003,0.0,32,12,60,0.4130248427391052,22,42,0.6426700949668884,0.4981765151023865,0.9214993438237471,0.6667036414146423
35,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.004620790481567383,64,1,0.3,0.0003,0.0,32,12,60,0.43075284361839294,2,22,0.6563176512718201,0.5308613777160645,0.13525624544665973,-0.004620790481567383
35,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,-0.025469541549682617,64,1,0.3,0.0003,0.0,32,12,60,1.0075682401657104,1,21,1.003777027130127,0.7738699913024902,-0.28577917874491016,-0.025469541549682617
36,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6021071672439575,256,2,0.3,0.0003,0.0001,32,6,60,0.4721934497356415,17,37,0.6871633529663086,0.5664244890213013,0.8566978278916317,0.6021071672439575
36,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.030284643173217773,256,2,0.3,0.0003,0.0001,32,6,60,0.4703606367111206,2,22,0.6858283877372742,0.5573554635047913,0.2395002974081792,-0.030284643173217773
36,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,-0.007407784461975098,256,2,0.3,0.0003,0.0001,32,6,60,0.9782295823097229,1,21,0.9890548586845398,0.76446932554245,0.028056655950897305,-0.007407784461975098
37,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.49243229627609253,32,1,0.0,0.001,0.0001,64,12,60,0.6289839744567871,23,43,0.7930850386619568,0.5969968438148499,0.8505938799147157,0.49243229627609253
37,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,-0.016289472579956055,32,1,0.0,0.001,0.0001,64,12,60,0.43575602769851685,4,24,0.6601181626319885,0.5258218050003052,0.24931875897067352,-0.016289472579956055
37,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.05674034357070923,32,1,0.0,0.001,0.0001,64,12,60,0.9267935156822205,8,28,0.962701141834259,0.6969771981239319,0.25729723322937614,0.05674034357070923
38,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.598382830619812,256,2,0.0,0.0001,0.0,32,6,60,0.47661325335502625,32,52,0.6903718113899231,0.5464329123497009,0.8506486906275875,0.598382830619812
38,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.016614794731140137,256,2,0.0,0.0001,0.0,32,6,60,0.4641198515892029,3,23,0.6812633872032166,0.5487290024757385,0.2688103463510685,-0.016614794731140137
38,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,-0.004017949104309082,256,2,0.0,0.0001,0.0,32,6,60,0.9749377965927124,1,21,0.9873893857002258,0.7696446776390076,-0.06156667427145962,-0.004017949104309082
39,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6104326844215393,256,2,0.3,0.0003,0.0,64,6,60,0.46231332421302795,27,47,0.6799362897872925,0.542283833026886,0.8608105109554982,0.6104326844215393
39,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,-0.006620168685913086,256,2,0.3,0.0003,0.0,64,6,60,0.4595568776130676,4,24,0.6779062747955322,0.5647965669631958,0.23107466442703248,-0.006620168685913086
