epoch,train_loss,val_loss,lr
1.0,0.6351361780226985,0.43540599942207336,0.001
2.0,0.42241804169703134,0.44129565358161926,0.001
3.0,0.2742162190283401,0.3333761394023895,0.001
4.0,0.22070028170754638,0.34586969017982483,0.001
5.0,0.20338605306571042,0.2658153772354126,0.001
6.0,0.1898328699643099,0.2447546273469925,0.001
7.0,0.18481714570824104,0.24501293897628784,0.001
8.0,0.17896489553813694,0.21691568195819855,0.001
9.0,0.15957407870247395,0.21023164689540863,0.001
10.0,0.15946025278749346,0.2224178910255432,0.001
11.0,0.17650815599326847,0.18868929147720337,0.001
12.0,0.14252986070476,0.2008758783340454,0.001
13.0,0.14113097703909572,0.191179096698761,0.001
14.0,0.13400210176087632,0.1907888650894165,0.001
15.0,0.13007532267630856,0.18277670443058014,0.001
16.0,0.13027090117146697,0.17584273219108582,0.001
17.0,0.12181993526748464,0.19129902124404907,0.001
18.0,0.12242878096390374,0.1682787984609604,0.001
19.0,0.12330357409730743,0.1817658245563507,0.001
20.0,0.11287908652160741,0.17417477071285248,0.001
21.0,0.10842102662294725,0.19100095331668854,0.001
22.0,0.1104680494982985,0.19779817759990692,0.001
23.0,0.0972825895193257,0.19139374792575836,0.001
24.0,0.09964667034300068,0.1947665512561798,0.001
25.0,0.09845127448250976,0.20909732580184937,0.001
26.0,0.0923575278418728,0.2145986706018448,0.001
27.0,0.08683214317771452,0.19968031346797943,0.001
28.0,0.08177412546510938,0.22196710109710693,0.001
29.0,0.07906037389854842,0.21886132657527924,0.0005
30.0,0.08106708394575722,0.23410752415657043,0.0005
31.0,0.07556489440081995,0.23092032968997955,0.0005
32.0,0.07782958287604247,0.23680970072746277,0.0005
33.0,0.06774838693157027,0.23749563097953796,0.0005
34.0,0.07346599926299686,0.2681998610496521,0.0005
35.0,0.06580620598566683,0.22445042431354523,0.0005
36.0,0.06731002424148065,0.25954797863960266,0.0005
37.0,0.06173990487675123,0.27452385425567627,0.0005
38.0,0.057304036485243445,0.2516409158706665,0.0005
