trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
7,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.6248064637184143,0.790447473526001,0.5823220014572144,0.35403343387871705,0.02406489849090576
7,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.32784098386764526,0.5725744366645813,0.4536336660385132,0.7470903948383574,0.47255605459213257
7,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.8182554841041565,0.9045764207839966,0.6136850118637085,0.33887468099604307,0.08820438385009766
8,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.5503752883349624,0.7418728470802307,0.5955064296722412,0.3757196884325468,0.1403259038925171
8,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.3345675950295457,0.5784181952476501,0.4876883924007416,0.7426170241169436,0.4617348313331604
8,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.8576954692323632,0.9261184930801392,0.7310473918914795,0.3834189830496608,0.04425925016403198
9,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,0.5688137718450244,0.754196286201477,0.61878901720047,0.35073061247532694,0.11152803897857666
9,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,0.34392917936093337,0.5864552855491638,0.46704378724098206,0.7535226763238377,0.44667261838912964
9,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,0.7264617091027376,0.8523179292678833,0.6315724849700928,0.47478947581874714,0.19051235914230347
10,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,0.5417811346945361,0.7360652685165405,0.6177979707717896,0.4529128643456488,0.15373265743255615
10,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,0.30940056627041823,0.5562371015548706,0.4521470069885254,0.7384006400602663,0.502225935459137
10,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,0.7914593487142403,0.8896400332450867,0.6484178900718689,0.3666124040816347,0.11806690692901611
11,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.5685871338175836,0.7540460228919983,0.6048427224159241,0.4013329098541454,0.11188209056854248
11,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.46005461594768776,0.6782655715942383,0.5159175395965576,0.6845619928235269,0.2598634362220764
11,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.800471758174005,0.8946908712387085,0.6798694133758545,0.32948306986730125,0.10802429914474487
12,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,0.5001609325408936,0.7072206139564514,0.5852020978927612,0.4748748861238475,0.2187594771385193
12,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,0.47312912344932556,0.6878436803817749,0.5812013149261475,0.6043464288974629,0.23881208896636963
12,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,0.6113893389701843,0.7819138765335083,0.6027594804763794,0.5800804182899283,0.31872129440307617
13,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,0.560237473973604,0.7484901547431946,0.5903931856155396,0.3850484026519865,0.12492132186889648
13,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,0.38652763745495095,0.6217134594917297,0.5190174579620361,0.697364820081578,0.3781396746635437
13,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,0.6624250339570447,0.8138949871063232,0.6026349067687988,0.5616112804440876,0.26185154914855957
14,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.5249441266059875,0.7245303392410278,0.6069253087043762,0.4398466516825963,0.18004876375198364
14,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.2942928969860077,0.5424876809120178,0.44799038767814636,0.7403841308342844,0.526530385017395
14,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.8238475322723389,0.9076606035232544,0.6725254654884338,0.3139500700886738,0.08197617530822754
15,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,0.7655405402183533,0.8749517798423767,0.6378054022789001,0.2227393869673941,-0.19575762748718262
15,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,0.3687490224838257,0.6072468757629395,0.4746049642562866,0.6900769497465423,0.4067429304122925
15,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,0.812980055809021,0.9016546607017517,0.6840100288391113,0.3303930809167701,0.0940849781036377
16,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.43875197272434413,0.6623835563659668,0.5573503971099854,0.561852529985107,0.3146790862083435
16,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.47967742035322103,0.6925874948501587,0.5550592541694641,0.7385529655773195,0.22827666997909546
16,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.6405024637128706,0.8003140091896057,0.6258712410926819,0.6072701677771567,0.28628009557724
17,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.5043782591819763,0.7101959586143494,0.5854102969169617,0.5144345958143622,0.21217221021652222
17,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.33751291036605835,0.5809586048126221,0.49760934710502625,0.7406416267995876,0.4569963812828064
17,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.8639216423034668,0.929473876953125,0.7138625979423523,0.34643529732027817,0.03732132911682129
18,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,0.6640638976453621,0.8149011135101318,0.6921705007553101,0.416208607430572,-0.03725314140319824
18,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,0.3217621147632599,0.5672407746315002,0.4706355333328247,0.7160613586294402,0.4823368191719055
18,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,0.6656377482637067,0.8158662915229797,0.6470145583152771,0.5931437894458501,0.2582715153694153
19,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.5318932678097876,0.7293087840080261,0.5904794931411743,0.4212918615693406,0.16919755935668945
19,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.3346248650662253,0.5784692168235779,0.44141218066215515,0.7545868815174664,0.4616398811340332
19,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.7615493814521861,0.8726596832275391,0.6920740008354187,0.5017615594702722,0.15141212940216064
20,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.5682885284735778,0.7538491487503052,0.6062387228012085,0.35072402646014844,0.11234581470489502
20,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.36118164964925464,0.6009838581085205,0.4759383797645569,0.7379215853406721,0.4189172387123108
20,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.7736535724078384,0.8795757293701172,0.6609266996383667,0.3809896937241097,0.13790833950042725
21,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.5314576681529251,0.7290114760398865,0.6009012460708618,0.505868489448209,0.16987472772598267
21,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.3568486278859254,0.597368061542511,0.5029551982879639,0.7193743917793556,0.4258883595466614
21,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.7733121759423586,0.8793817162513733,0.6271470785140991,0.3737045386879467,0.138288676738739
22,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.5401577515022777,0.7349532842636108,0.6063589453697205,0.5023408910258501,0.15628761053085327
22,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.46284471494015134,0.6803244352340698,0.5470770001411438,0.6698331698140716,0.2553631663322449
22,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.6515813341764646,0.80721515417099,0.6121019721031189,0.596591581195838,0.27391815185546875
23,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.6077314019203186,0.7795713543891907,0.5798562169075012,0.3436184721700866,0.05073678493499756
23,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.3536805510520935,0.5947105884552002,0.49458447098731995,0.6677977365335623,0.4309850335121155
23,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.7112574577331543,0.8433607816696167,0.6486319899559021,0.5326264080326394,0.20743697881698608
24,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.5464619994163513,0.7392306923866272,0.5806098580360413,0.45630450288522245,0.14643830060958862
24,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.2993541955947876,0.5471327304840088,0.458017498254776,0.7399527253134124,0.5183875560760498
24,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.8979988098144531,0.9476280212402344,0.7037963271141052,0.05222557880726002,-0.000651240348815918
25,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.5330570969626168,0.7301034927368164,0.6042923927307129,0.46668901058284024,0.16738581657409668
25,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.39679247335852863,0.6299185752868652,0.49646320939064026,0.6758674489835419,0.36161720752716064
25,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.7302497302260355,0.8545436859130859,0.6272004842758179,0.47184538903801937,0.18627899885177612
26,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.5075325280706459,0.7124131917953491,0.5893430709838867,0.5287139419523741,0.20724529027938843
26,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.27769048024560805,0.526963472366333,0.4292164146900177,0.7569179798789084,0.553240954875946
26,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.8090684074107731,0.899482250213623,0.6820812225341797,0.3570235446364773,0.09844505786895752
27,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.5043109321148596,0.7101485729217529,0.530384361743927,0.5328329815555116,0.21227729320526123
27,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.34881201497862274,0.5906030535697937,0.48274940252304077,0.7350317819019602,0.43881797790527344
27,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.7114830039371954,0.8434944748878479,0.6069613099098206,0.4746789978206449,0.20718568563461304
28,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.527510941028595,0.7262994647026062,0.5978429913520813,0.49415916155841094,0.176039457321167
28,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.4197182357311249,0.6478566527366638,0.5485674142837524,0.739388964515732,0.3247412443161011
28,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.8875302076339722,0.9420883059501648,0.7002137303352356,0.11096267121827329,0.011013925075531006
29,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.6027688384056091,0.7763818502426147,0.6100543141365051,0.47559488943703365,0.05848836898803711
29,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.33193469075399024,0.5761377215385437,0.45367148518562317,0.7339262589625801,0.46597081422805786
29,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.7873336249422804,0.8873181939125061,0.668243408203125,0.35772825976483874,0.12266433238983154
30,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.4673849642276764,0.6836556792259216,0.5749642848968506,0.5329806292574955,0.2699548006057739
30,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.39376986026763916,0.6275109052658081,0.479176789522171,0.6446484517881476,0.36648786067962646
30,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.691997230052948,0.8318638205528259,0.6280441880226135,0.4950690556808772,0.22889864444732666
31,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.6536635127023002,0.8084955811500549,0.6629098057746887,0.36084980663828453,-0.021010518074035645
31,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.41598755511168006,0.6449730396270752,0.5183746814727783,0.6581192204663022,0.3307390809059143
31,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.6668270085459558,0.8165931701660156,0.6722888946533203,0.6813912767535534,0.256949245929718
32,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.492768836355655,0.7019749283790588,0.5937168598175049,0.5178121411850531,0.23030591011047363
32,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.41195097537798303,0.6418340802192688,0.5222017168998718,0.6649193550438186,0.33723747730255127
32,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.7757406234741211,0.8807613253593445,0.6600135564804077,0.40373108818426034,0.13558262586593628
33,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.5652429221946502,0.7518262267112732,0.6246594786643982,0.4689657845554017,0.11710339784622192
33,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.3463704680728021,0.5885329842567444,0.4742599129676819,0.6751955899281278,0.44274502992630005
33,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.6273602447777151,0.7920580506324768,0.6410863399505615,0.5782773953718207,0.3009294867515564
34,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.6022246775226058,0.7760338187217712,0.5908253192901611,0.32200661662077146,0.05933237075805664
34,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.3371949964594618,0.5806833505630493,0.4772515594959259,0.7276495053320472,0.4575108289718628
34,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.7592247223185602,0.8713395595550537,0.6480201482772827,0.41577212921671364,0.15397769212722778
35,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.5002739501890735,0.7073004841804504,0.5630989670753479,0.48219603111291065,0.2185831069946289
35,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.3266616179564289,0.5715432167053223,0.4593832492828369,0.6930872465522784,0.4744543433189392
35,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.8320075017269527,0.9121444821357727,0.675408124923706,0.29961039737667505,0.07288360595703125
36,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.5501822829246521,0.741742730140686,0.6094868183135986,0.40469229097261816,0.14062732458114624
36,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.3234791159629822,0.5687521696090698,0.48441267013549805,0.7173930607150744,0.4795745611190796
36,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.7892242074012756,0.8883829116821289,0.6479510068893433,0.3665683643583328,0.12055766582489014
37,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.5680600321181467,0.7536975741386414,0.6348810791969299,0.4066713491015705,0.11270266771316528
37,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.5244071216226738,0.7241595387458801,0.5985084772109985,0.7358616246190884,0.156313955783844
37,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.8374268685545877,0.9151103496551514,0.7221779227256775,0.3201063397043277,0.06684482097625732
38,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.5489616427466134,0.7409161329269409,0.6165985465049744,0.4426731243456378,0.14254158735275269
38,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.3745345737889548,0.611992597579956,0.5234436392784119,0.6927269823182768,0.397433876991272
38,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.7404665701857237,0.8605045676231384,0.6617489457130432,0.447996657591677,0.17488718032836914
39,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.576383677598472,0.7592020034790039,0.586555540561676,0.5197133227246351,0.09969514608383179
39,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.3917966886101482,0.6259348392486572,0.46986693143844604,0.647959233259139,0.3696661591529846
