epoch,train_loss,val_loss,lr
1,0.6102076650501411,0.8977121423791956,0.001
2,0.498617637194577,1.4292106760872736,0.001
3,0.4027042756570834,0.9366446314034639,0.001
4,0.44765362941958825,0.8564000184889193,0.001
5,0.3735796677360653,0.8229001252739517,0.001
6,0.28718639116420924,1.2205558198469657,0.001
7,0.21881930587952522,1.1381017278741907,0.001
8,0.27491791857365877,0.9762479971956324,0.001
9,0.230690004483933,0.7060785867549755,0.001
10,0.2231912440228685,0.8994373281796774,0.001
11,0.20851875818407054,0.9167617713963544,0.001
12,0.21266576563040043,0.8109262938852664,0.001
13,0.14010087426206405,0.8486789200041029,0.001
14,0.17465731227695014,1.095267278176767,0.001
15,0.16718361497714512,0.7822641288792646,0.001
16,0.14275248093397075,0.8147906042911388,0.001
17,0.14652287588683988,0.9109716967300132,0.001
18,0.1699785437446517,1.126560992664761,0.001
19,0.1497428439487921,0.8531981949453,0.001
20,0.12549542008994896,0.8121122850312127,0.0005
21,0.12092388623228698,0.9741286856156809,0.0005
