trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_rmse,val_mae,val_corr,val_r2
1,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.837012767791748,128,1,0.2,0.0003,0.0,32,6,60,0.1755037009716034,30,50,0.41893163323402405,0.34136539697647095,0.9409559672490037,0.837012767791748
1,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.5377316474914551,128,1,0.2,0.0003,0.0,32,6,60,0.23924998939037323,35,55,0.489131897687912,0.41383057832717896,0.7573401813497824,0.5377316474914551
1,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.6924720406532288,128,1,0.2,0.0003,0.0,32,6,60,0.16584278643131256,52,60,0.4072379767894745,0.32609525322914124,0.8430171622043744,0.6924720406532288
2,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.7854172587394714,32,1,0.4,0.001,0.0001,32,6,60,0.2310613989830017,26,46,0.4806884825229645,0.36930638551712036,0.9392490506295073,0.7854172587394714
2,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.5350978374481201,32,1,0.4,0.001,0.0001,32,6,60,0.24061310291290283,31,51,0.4905233383178711,0.41121190786361694,0.7499423894557267,0.5350978374481201
2,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.6797728538513184,32,1,0.4,0.001,0.0001,32,6,60,0.17269112169742584,37,57,0.4155611991882324,0.33312365412712097,0.8340896610039691,0.6797728538513184
3,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.7917008399963379,32,1,0.0,0.0003,0.0,16,6,60,0.22429529692117983,43,60,0.4735982418060303,0.367878258228302,0.92818272573861,0.7917008399963379
3,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.5099960565567017,32,1,0.0,0.0003,0.0,16,6,60,0.25360472194659406,53,60,0.5035918354988098,0.4210827648639679,0.7493101664788084,0.5099960565567017
3,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.6517910361289978,32,1,0.0,0.0003,0.0,16,6,60,0.18778109852271743,50,60,0.43333718180656433,0.3494414687156677,0.8304860307268599,0.6517910361289978
4,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.8485894799232483,128,2,0.0,0.0003,0.0001,16,9,60,0.16286258361278436,15,35,0.40356239676475525,0.32154738903045654,0.9487126430243696,0.8485894799232483
4,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.4529595971107483,128,2,0.0,0.0003,0.0001,16,9,60,0.283635818423369,17,37,0.5325747132301331,0.4445687234401703,0.7179288255107169,0.4529595971107483
4,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.6789163947105408,128,2,0.0,0.0003,0.0001,16,9,60,0.17536959395958826,32,52,0.41877153515815735,0.3355395495891571,0.8355917019203042,0.6789163947105408
5,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.7618621587753296,32,2,0.4,0.0003,0.0001,16,12,60,0.25724805852809507,34,54,0.5071962475776672,0.37724369764328003,0.9297714629214456,0.7618621587753296
5,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.3998785614967346,32,2,0.4,0.0003,0.0001,16,12,60,0.31519889250978245,39,59,0.5614257454872131,0.4802491366863251,0.6538421879274728,0.3998785614967346
5,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.5606428384780884,32,2,0.4,0.0003,0.0001,16,12,60,0.2399683388379904,41,60,0.48986563086509705,0.4127950072288513,0.7551787861403745,0.5606428384780884
6,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.6886940002441406,32,2,0.4,0.001,0.0,32,12,60,0.3362877070903778,54,60,0.579903244972229,0.4417802393436432,0.9028839175729554,0.6886940002441406
6,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.5239059925079346,32,2,0.4,0.001,0.0,32,12,60,0.25005653500556946,27,47,0.5000565052032471,0.42553335428237915,0.7324881369119554,0.5239059925079346
6,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.664191722869873,32,2,0.4,0.001,0.0,32,12,60,0.18341191112995148,32,52,0.42826616764068604,0.34549084305763245,0.8183044301938113,0.664191722869873
7,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.799690842628479,32,2,0.2,0.0003,0.0001,16,6,60,0.21569175445116484,40,60,0.4644262492656708,0.36950114369392395,0.9369000607021776,0.799690842628479
7,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.46325212717056274,32,2,0.2,0.0003,0.0001,16,6,60,0.2777973528091724,54,60,0.527064859867096,0.44275781512260437,0.7008237884792645,0.46325212717056274
7,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.6389186382293701,32,2,0.2,0.0003,0.0001,16,6,60,0.19472287802756588,56,60,0.44127413630485535,0.36110919713974,0.8060298190946015,0.6389186382293701
8,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.7647420167922974,32,1,0.4,0.0003,0.0001,32,12,60,0.2541370093822479,58,60,0.5041200518608093,0.37359485030174255,0.941375910622352,0.7647420167922974
8,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.5113526582717896,32,1,0.4,0.0003,0.0001,32,12,60,0.2566498816013336,58,60,0.5066062211990356,0.43049150705337524,0.7241520945940012,0.5113526582717896
8,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.5701090097427368,32,1,0.4,0.0003,0.0001,32,12,60,0.23479808866977692,60,60,0.48455968499183655,0.39244818687438965,0.7639867917871679,0.5701090097427368
9,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.8102704286575317,128,2,0.0,0.0003,0.0,32,12,60,0.2049550712108612,19,39,0.45271962881088257,0.3562636077404022,0.9397466176307637,0.8102704286575317
9,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.482452392578125,128,2,0.0,0.0003,0.0,32,12,60,0.2718290388584137,28,48,0.5213722586631775,0.4354766309261322,0.7373046051750343,0.482452392578125
9,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.6525845527648926,128,2,0.0,0.0003,0.0,32,12,60,0.189751535654068,33,53,0.4356047809123993,0.3506096303462982,0.8182147823973411,0.6525845527648926
10,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.8470982313156128,32,1,0.4,0.001,0.0,32,9,60,0.16446661949157715,19,39,0.40554481744766235,0.3197963535785675,0.9520033775945429,0.8470982313156128
10,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.5218023061752319,32,1,0.4,0.001,0.0,32,9,60,0.24794147908687592,23,43,0.49793723225593567,0.42009323835372925,0.7324948737088897,0.5218023061752319
10,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.6492741703987122,32,1,0.4,0.001,0.0,32,9,60,0.1915595680475235,29,49,0.43767520785331726,0.35150444507598877,0.8145385949947476,0.6492741703987122
11,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.8528017997741699,128,1,0.4,0.001,0.0001,32,9,60,0.15833164751529694,10,30,0.39790910482406616,0.31887954473495483,0.948950149831729,0.8528017997741699
11,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.5672569274902344,128,1,0.4,0.001,0.0001,32,9,60,0.22437366843223572,11,31,0.47368094325065613,0.3991653323173523,0.7642706210156972,0.5672569274902344
11,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.688260018825531,128,1,0.4,0.001,0.0001,32,9,60,0.1702663153409958,18,38,0.41263335943222046,0.3371509313583374,0.8382887583740423,0.688260018825531
12,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.8192111849784851,64,2,0.4,0.0003,0.0,32,6,60,0.19467230141162872,45,60,0.4412168562412262,0.35014691948890686,0.9423407713801213,0.8192111849784851
12,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.4331668019294739,64,2,0.4,0.0003,0.0,32,6,60,0.29336822032928467,59,60,0.541634738445282,0.46099090576171875,0.6899436100141517,0.4331668019294739
12,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.607088029384613,64,2,0.4,0.0003,0.0,32,6,60,0.2118884027004242,56,60,0.4603133797645569,0.38229262828826904,0.7937323812870726,0.607088029384613
13,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.7548691034317017,32,1,0.2,0.0003,0.0001,16,12,60,0.26480226857321604,44,60,0.5145893692970276,0.3799229562282562,0.9419858933693617,0.7548691034317017
13,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.511937141418457,32,1,0.2,0.0003,0.0001,16,12,60,0.25634290432775175,52,60,0.5063031315803528,0.43199560046195984,0.7387302216020942,0.511937141418457
13,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.6289048194885254,32,1,0.2,0.0003,0.0001,16,12,60,0.2026849782619721,46,60,0.4502054750919342,0.3697477877140045,0.8002220885318452,0.6289048194885254
14,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,0.8601537942886353,128,1,0.0,0.0003,0.0,16,12,60,0.15106861835176294,13,33,0.3886754512786865,0.3212854862213135,0.9500860989856325,0.8601537942886353
14,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,0.5425357222557068,128,1,0.0,0.0003,0.0,16,12,60,0.24027175378876847,23,43,0.4901752173900604,0.40963882207870483,0.7580074107200353,0.5425357222557068
14,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.6751822233200073,128,1,0.0,0.0003,0.0,16,12,60,0.17740913537832406,23,43,0.42119961977005005,0.341315358877182,0.8288688605201376,0.6751822233200073
15,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.8195359706878662,64,2,0.0,0.001,0.0,16,6,60,0.19432258988038087,10,30,0.4408203661441803,0.36087262630462646,0.9318157781689527,0.8195359706878662
15,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.525145411491394,64,2,0.0,0.001,0.0,16,6,60,0.24576408358720633,10,30,0.495745986700058,0.41983237862586975,0.7427195244258619,0.525145411491394
15,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.6973099708557129,64,2,0.0,0.001,0.0,16,6,60,0.16323378493514243,18,38,0.4040220081806183,0.3176628649234772,0.8435184717667332,0.6973099708557129
16,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.7999776005744934,32,1,0.0,0.0003,0.0,32,9,60,0.21515120565891266,54,60,0.46384397149086,0.36362382769584656,0.9449650021015727,0.7999776005744934
16,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.35536766052246094,32,1,0.0,0.0003,0.0,32,9,60,0.3342364728450775,13,33,0.5781318545341492,0.48295021057128906,0.6012858073251921,0.35536766052246094
