trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_rmse,val_mae,val_corr,val_r2
41,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,149,0.7529299259185791,0.6177157163619995,0.4524630138154312,0.07233130931854248
42,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,246,0.6258980631828308,0.4983827471733093,0.5932821552042715,0.3515731692314148
42,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,292,0.6918445825576782,0.5556022524833679,0.693283792453173,0.46775496006011963
42,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,150,0.7364316582679749,0.6002875566482544,0.41529730699373046,0.11254024505615234
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,17,0.6626080870628357,0.499094158411026,0.5279369894470951,0.2732798457145691
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,50,0.6813154220581055,0.5610151290893555,0.7078563864296538,0.48383206129074097
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,34,0.7379728555679321,0.5975689888000488,0.4534287076958384,0.10882169008255005
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,230,0.6395556330680847,0.5030173063278198,0.570729082992883,0.3229660391807556
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,337,0.7016985416412354,0.5693283677101135,0.692709452720431,0.4524853825569153
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,172,0.7325733304023743,0.596260666847229,0.44493354635009574,0.12181508541107178
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,44,0.6468492746353149,0.5169030427932739,0.5591120787077072,0.30743587017059326
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,59,0.6995946764945984,0.5594942569732666,0.6889477201005042,0.455763578414917
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,25,0.743180513381958,0.6044965982437134,0.41394115861331715,0.09619981050491333
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,76,0.6402913331985474,0.5005154013633728,0.5713072050498766,0.3214074373245239
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,144,0.676571786403656,0.5445283651351929,0.7156833279297906,0.4909946322441101
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,54,0.7244572043418884,0.589110255241394,0.452549071168881,0.14116591215133667
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,57,0.6447444558143616,0.5130035281181335,0.5604443954323618,0.3119356632232666
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,170,0.6770755052566528,0.5419318079948425,0.7082773368294483,0.49023640155792236
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,184,0.7436751127243042,0.610430896282196,0.487949649357476,0.09499645233154297
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,26,0.6316455006599426,0.5004665851593018,0.5878997361095132,0.3396098017692566
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,41,0.6748563051223755,0.5383703708648682,0.7069311847723037,0.4935725927352905
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,18,0.764085590839386,0.6127805709838867,0.3978448657986912,0.04463839530944824
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,29,0.6569424867630005,0.5317216515541077,0.551630516433183,0.2856542468070984
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,42,0.6810821294784546,0.5418184399604797,0.7044474978684516,0.48418545722961426
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,28,0.7244867086410522,0.5981177091598511,0.46057271851355164,0.14109599590301514
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,117,0.6466084122657776,0.5140509009361267,0.5705310829879485,0.30795150995254517
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,136,0.6672763824462891,0.5284096598625183,0.7198206266669177,0.5048849582672119
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,251,0.7427148818969727,0.6163660883903503,0.4875133810214869,0.09733200073242188
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,18,0.6384788155555725,0.49590054154396057,0.5765747623664859,0.3252440094947815
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,26,0.7137640118598938,0.5835228562355042,0.6692069889508885,0.43349480628967285
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,17,0.7304046750068665,0.5882836580276489,0.46374596309521876,0.12700676918029785
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,108,0.6543630957603455,0.5027726292610168,0.5446632643744131,0.29125267267227173
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,306,0.6743526458740234,0.5389035940170288,0.7144241745605183,0.49432826042175293
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,109,0.7652812600135803,0.6168041825294495,0.3322366083071439,0.04164600372314453
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,237,0.6321972608566284,0.4981890022754669,0.5832360292548092,0.33845555782318115
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,486,0.6665837168693542,0.5366820096969604,0.7234495677818344,0.5059123635292053
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,197,0.7402837872505188,0.6040470004081726,0.42221207386444504,0.10323172807693481
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,44,0.6510790586471558,0.5172682404518127,0.5528360999376574,0.2983488440513611
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,97,0.7159202098846436,0.5765063762664795,0.6740963018006991,0.43006688356399536
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,25,0.7252411842346191,0.5936460494995117,0.45145302006998406,0.1393061876296997
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,13,0.6540430784225464,0.5126554369926453,0.5448223163738313,0.29194575548171997
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,32,0.6750780940055847,0.5475558638572693,0.7179111051943151,0.4932395815849304
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,16,0.7443302273750305,0.6005311608314514,0.40709930199075445,0.09340119361877441
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,229,0.636167585849762,0.5000298023223877,0.5758207767948327,0.3301202058792114
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,319,0.6805405616760254,0.5414733290672302,0.7096813439245063,0.4850054979324341
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,182,0.7461286783218384,0.6070860624313354,0.4054738905646432,0.08901500701904297
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,61,0.6529187560081482,0.518016517162323,0.5449078725005356,0.29437804222106934
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,141,0.6982877850532532,0.5734809637069702,0.701912895830444,0.45779502391815186
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,43,0.7263376712799072,0.5881962180137634,0.4629482589031486,0.13670170307159424
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,200,0.6410374641418457,0.4939039647579193,0.5662881452589308,0.31982511281967163
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,759,0.7135504484176636,0.5769984722137451,0.6753806793096967,0.4338338375091553
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,195,0.7395027875900269,0.6058299541473389,0.4335684881932784,0.10512280464172363
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,26,0.6414434909820557,0.5007572174072266,0.566101369780555,0.3189631700515747
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,42,0.7073633670806885,0.5720936059951782,0.6743766284959088,0.44360947608947754
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,166,0.7495766878128052,0.6136149764060974,0.5000727991796631,0.08057576417922974
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,174,0.6512879133224487,0.5083050727844238,0.5461897675307846,0.29789870977401733
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,466,0.6822665929794312,0.5465074181556702,0.7065468717430162,0.48238980770111084
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,161,0.7352004647254944,0.5983620882034302,0.43228289454105945,0.11550509929656982
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,43,0.6359020471572876,0.5059168934822083,0.5782107796305656,0.33067935705184937
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,279,0.68068528175354,0.5440913438796997,0.7048250478071623,0.48478639125823975
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,126,0.7544234395027161,0.6154536604881287,0.45952790397959675,0.06864738464355469
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,222,0.6318185329437256,0.4981902539730072,0.5851061456557364,0.3392479419708252
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,340,0.6932308077812195,0.5568771958351135,0.6949897256323043,0.46561986207962036
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,132,0.7364791035652161,0.5984398722648621,0.4275831768855039,0.11242586374282837
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,160,0.6307936310768127,0.4927588701248169,0.5849147803124394,0.3413899540901184
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,320,0.6807295083999634,0.5490848422050476,0.7067225161104164,0.484719455242157
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,260,0.7449563145637512,0.6047767996788025,0.4590819595020171,0.09187555313110352
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,251,0.6373882293701172,0.49796879291534424,0.5752992801928342,0.3275471329689026
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,464,0.6729399561882019,0.5388172268867493,0.7198114363692804,0.4964446425437927
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,120,0.7430803775787354,0.6020717620849609,0.3927445128650811,0.09644335508346558
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,121,0.6339516043663025,0.5025020241737366,0.5894598721388448,0.33477890491485596
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,300,0.6612329483032227,0.5301616191864014,0.7238003183607656,0.513812780380249
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,117,0.7455752491950989,0.6081231236457825,0.4369719277801721,0.09036582708358765
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,12,0.6455700993537903,0.5042507648468018,0.557736737540992,0.3101723790168762
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,24,0.6943714618682861,0.5658146142959595,0.6868645533264885,0.4638599157333374
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,13,0.7393749952316284,0.6038982272148132,0.42339587619915364,0.10543209314346313
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,31,0.6579636335372925,0.5326263904571533,0.5516990893506536,0.2834317088127136
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,44,0.6816467046737671,0.543626070022583,0.7056325991783855,0.48333001136779785
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,24,0.7362552285194397,0.5995591878890991,0.4540116009453922,0.11296534538269043
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,41,0.6478613018989563,0.50041663646698,0.5546916549365255,0.3052670359611511
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,110,0.6896846890449524,0.5583547949790955,0.6949834466876916,0.4710730314254761
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,38,0.7627710103988647,0.6099236011505127,0.3528709690773114,0.04792284965515137
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,40,0.6355411410331726,0.4906546473503113,0.5778995063862068,0.3314388394355774
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,101,0.6844367980957031,0.5586220622062683,0.7044148726017271,0.47909170389175415
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,29,0.74370276927948,0.601418137550354,0.4143148356886514,0.09492909908294678
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,99,0.6289387941360474,0.5078420042991638,0.6017929401786458,0.3452574610710144
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,134,0.6648219227790833,0.5282285809516907,0.7197832969400171,0.5085206627845764
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,140,0.7493583559989929,0.6212685704231262,0.4834808233996743,0.08111131191253662
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,166,0.6285204887390137,0.4899304509162903,0.5883501579215604,0.34612810611724854
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,428,0.6796330809593201,0.549867570400238,0.7089890497836829,0.486378014087677
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,153,0.7323371171951294,0.5947290658950806,0.4452320024352917,0.12238132953643799
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,43,0.6430472135543823,0.5123461484909058,0.564614491809312,0.3155534267425537
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,114,0.6790425181388855,0.5430129766464233,0.7065059416865643,0.4872702360153198
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,143,0.755688488483429,0.620145857334137,0.4654308531276781,0.06552129983901978
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,37,0.6318169236183167,0.49911773204803467,0.58545055202812,0.3392512798309326
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,268,0.6957076787948608,0.56961590051651,0.6909344092817608,0.4617944359779358
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,112,0.7231709957122803,0.6003652811050415,0.5141289204500643,0.1442127823829651
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,230,0.6376208066940308,0.49523240327835083,0.5719932723888413,0.32705622911453247
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,485,0.6811212301254272,0.549356997013092,0.7082488736831342,0.4841262698173523
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,211,0.7486235499382019,0.6081303954124451,0.4033449599038636,0.08291250467300415
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,197,0.6220057606697083,0.49520716071128845,0.6002800936836847,0.3596128225326538
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,464,0.6591657400131226,0.5292993783950806,0.7263822882309466,0.5168478488922119
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,521,0.7354553937911987,0.6043541431427002,0.48393183143459173,0.11489158868789673
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,185,0.6336857080459595,0.49364903569221497,0.5792927648725352,0.3353368043899536
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,318,0.6766821146011353,0.5507702231407166,0.7160178562126859,0.49082863330841064
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,162,0.7324660420417786,0.5916728377342224,0.4626971783093256,0.12207227945327759
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,65,0.6331496834754944,0.5086923241615295,0.5924343722832084,0.3364608883857727
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,146,0.6850175857543945,0.5507075190544128,0.7000095854152565,0.47820723056793213
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,100,0.7293972373008728,0.6079355478286743,0.5050868378252295,0.12941330671310425
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,79,0.6598925590515137,0.5116065740585327,0.5377973902054615,0.27922409772872925
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,143,0.6964052319526672,0.565542459487915,0.7019557332150181,0.4607146382331848
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,54,0.7366218566894531,0.6031528115272522,0.4262217565581425,0.11208176612854004
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,73,0.6405004262924194,0.5102115869522095,0.5681932211330102,0.3209642767906189
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,144,0.6724364757537842,0.5334057211875916,0.7108024590253246,0.49719786643981934
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,29,0.775723397731781,0.6239012479782104,0.2967433183809622,0.01531440019607544
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,52,0.6706140637397766,0.5151879191398621,0.5107478554134594,0.2556125521659851
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,127,0.66768479347229,0.543829083442688,0.7320729433839935,0.5042786598205566
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,50,0.7412624359130859,0.6030281782150269,0.40983145333866017,0.10085904598236084
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,44,0.6524034738540649,0.5203501582145691,0.5513976912678331,0.29549139738082886
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,55,0.6850889325141907,0.5579370260238647,0.7164819637056078,0.4780985713005066
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,42,0.7384565472602844,0.6046339273452759,0.4503723749607717,0.10765320062637329
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,15,0.6373074650764465,0.4944579005241394,0.5735161969851683,0.32771754264831543
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,34,0.7074414491653442,0.5706812143325806,0.6764425999291693,0.4434865713119507
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,14,0.7362474799156189,0.6007956266403198,0.40038721426129104,0.11298400163650513
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,222,0.6478145718574524,0.503808319568634,0.5538461150995895,0.3053673505783081
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,398,0.704686164855957,0.5682885050773621,0.6871900590663919,0.44781309366226196
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,185,0.7336841821670532,0.6023263931274414,0.44444520363509776,0.11914974451065063
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,90,0.6160252690315247,0.4901956617832184,0.6110996274543977,0.3718680739402771
