trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_accuracy,val_f1_macro,val_auc_macro,val_bss
40,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.03,1.0,1.0,3.0,0.0,10.0,0.1,1.0,50,198,0.5514018691588785,0.5492667297253538,0.7794005503192589,0.020291417042801907
40,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.03,1.0,1.0,3.0,0.0,10.0,0.1,1.0,50,137,0.7383177570093458,0.7411942554799698,0.8620392298444625,0.39070056133441267
40,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.03,1.0,1.0,3.0,0.0,10.0,0.1,1.0,50,389,0.7383177570093458,0.7288356504468719,0.8627632987927104,0.35148691250660435
41,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,182,0.5700934579439252,0.5683023872679046,0.7857927715816886,0.015849328282959707
41,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,105,0.7289719626168224,0.7324786324786325,0.857068367509259,0.3828852062926785
41,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,499,0.7009345794392523,0.7033685268979387,0.8577312393488864,0.33218362885116515
42,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,798,0.616822429906542,0.6146983857264231,0.8115066931295839,0.11484097850453201
42,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,500,0.7102803738317757,0.7117996870109545,0.871195392513222,0.39556951410197927
42,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,770,0.719626168224299,0.7180876399142653,0.8654732522379582,0.35414172917955467
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,49,0.5794392523364486,0.5727621649752798,0.7890668091578258,0.05425943981706727
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,54,0.7476635514018691,0.7499756174871383,0.8666636667121163,0.39875808336876173
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,108,0.7570093457943925,0.7553386720053387,0.8774005406358348,0.39194650676136855
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,487,0.6261682242990654,0.6137636160032577,0.8142265677339204,0.11311868470489428
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,400,0.7009345794392523,0.7018772196854388,0.867007196149638,0.39635850388169713
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,794,0.7570093457943925,0.7587265400805911,0.8773922972452385,0.38460989751870145
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,113,0.6074766355140186,0.595679012345679,0.8164284473298474,0.1302636963224887
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,78,0.7102803738317757,0.7117996870109545,0.873103761984576,0.40096774103897415
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,191,0.7102803738317757,0.7006318006318007,0.879657107598284,0.3730837061520116
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,187,0.6355140186915887,0.6193472866039238,0.8193164613585985,0.1317769275566657
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,171,0.7102803738317757,0.7105209605209605,0.8609590764629523,0.37661854319312504
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,270,0.7383177570093458,0.736596150181056,0.8753434474022709,0.36999155495664315
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,155,0.5700934579439252,0.5684766214177979,0.8058044918573303,0.0701512038582639
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,133,0.719626168224299,0.7235308630371954,0.876988509134827,0.4008593484303312
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,748,0.7476635514018691,0.7361656282450676,0.887935512200218,0.4171973381322358
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,81,0.6728971962616822,0.6609185351009129,0.8192085169886849,0.1613634997570147
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,39,0.7289719626168224,0.7323014791256499,0.8804511529802227,0.4196443358386569
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,99,0.7289719626168224,0.7108913308913308,0.8744169229463347,0.3753371525124447
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,117,0.6355140186915887,0.627074802074802,0.8131038807703456,0.16633308282558446
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,59,0.7102803738317757,0.7117996870109545,0.8732505068745379,0.4005548203922371
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,184,0.7289719626168224,0.7053502053502053,0.8705422845128727,0.3709130032094925
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,273,0.616822429906542,0.6076109342819697,0.8070310355844842,0.11713012592481142
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,224,0.7289719626168224,0.7295381310418905,0.8751413408147904,0.40694878558239367
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,718,0.7570093457943925,0.7438009438009437,0.8799772939478823,0.3984084812809685
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,33,0.5887850467289719,0.586101623445077,0.8076582219278284,0.0657959773110216
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,34,0.719626168224299,0.7235308630371954,0.8678388174996702,0.39968159897999844
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,62,0.7383177570093458,0.7292061074239292,0.8845333587980647,0.41592597162258005
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,552,0.5607476635514018,0.5595435500816446,0.7818302180249596,0.05376308110930694
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,553,0.7102803738317757,0.713011399357081,0.8673880240982954,0.39713311048687194
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,698,0.719626168224299,0.7214179531160664,0.8545661038308098,0.3305981453677187
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,498,0.6542056074766355,0.6405260764629753,0.8081816830187658,0.15010542987653253
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,497,0.7102803738317757,0.7143335966865378,0.8705571746996165,0.39749046690151446
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,499,0.6915887850467289,0.6780759087260635,0.8456723015546544,0.3068773977068697
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,113,0.616822429906542,0.6043338170997745,0.8182128913371965,0.13304041619917395
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,86,0.719626168224299,0.7228425969285448,0.8718220400633191,0.39763071065560784
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,245,0.7289719626168224,0.71843825249398,0.8773010486245779,0.3762535605361079
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,72,0.5700934579439252,0.5609014675052412,0.7866504515782798,0.03777732519528565
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,53,0.7289719626168224,0.7319464097546288,0.8653556345659058,0.38709042533659954
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,55,0.7383177570093458,0.736596150181056,0.8595110771581359,0.34517887531544933
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,632,0.6542056074766355,0.6351778656126482,0.8224128058214593,0.1593201235347661
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,709,0.719626168224299,0.7211536697387975,0.8725662366408491,0.40210011023290615
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,1190,0.7289719626168224,0.7108913308913308,0.8711624976330858,0.36534375636068805
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,134,0.6448598130841121,0.6288150932887775,0.8196063920837734,0.14101796381949905
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,118,0.719626168224299,0.7228425969285448,0.8722861080903717,0.4024339299787476
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,435,0.7289719626168224,0.7224395941309586,0.8809999640881992,0.3756984012840353
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,632,0.6448598130841121,0.6285560923242083,0.8074691016892682,0.12059444768945982
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,550,0.7102803738317757,0.7117996870109545,0.8676291636320705,0.39348381286580947
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,1592,0.7383177570093458,0.7252830188679246,0.8751991472579709,0.3818841231616067
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,41,0.5887850467289719,0.5810796645702305,0.79322111437211,0.0692160621001745
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,63,0.7289719626168224,0.7313857677902623,0.8701233279237156,0.3986282008752059
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,215,0.7102803738317757,0.7141869826080353,0.8798889835654541,0.3879817081874414
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,637,0.6261682242990654,0.6129208123211122,0.810933422780059,0.11654660046706855
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,481,0.7289719626168224,0.7309188632718046,0.8670975134880173,0.3939057901678542
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,794,0.7476635514018691,0.7438976784771176,0.8742398124751066,0.37353691386202836
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,202,0.5700934579439252,0.5658974358974359,0.8092879669525336,0.08210404971378538
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,103,0.7289719626168224,0.7323014791256499,0.8680915342252552,0.39458536166577496
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,262,0.7102803738317757,0.6927050289726346,0.8743087794558383,0.38768078130657746
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,393,0.6261682242990654,0.6137636160032577,0.8220272258253892,0.14378946482769184
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,407,0.7102803738317757,0.7117996870109545,0.8692707692465445,0.39630415887115855
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,867,0.719626168224299,0.7104839604839605,0.8794798338915987,0.3810565880113562
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,574,0.6261682242990654,0.6222354261569948,0.8240425783439548,0.127617821581121
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,413,0.719626168224299,0.7211536697387975,0.870001005296548,0.3996634914157323
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,817,0.7383177570093458,0.7289120860403436,0.8799078372607784,0.38422133458385566
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,499,0.5607476635514018,0.5535147392290249,0.7719492917071302,0.044581299272046016
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,467,0.7289719626168224,0.7313857677902623,0.8585761737651273,0.37199657644108863
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,499,0.719626168224299,0.710104821802935,0.8485273713214889,0.32674723344387424
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,263,0.6542056074766355,0.6351778656126482,0.812326933091085,0.14082570986852083
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,323,0.7383177570093458,0.7418513104972285,0.8721819272206869,0.4004203270454064
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,744,0.7289719626168224,0.7178780284043441,0.8774433083256613,0.3882233728900858
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,54,0.6074766355140186,0.6044762524398178,0.8119365487527935,0.11080331178681335
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,60,0.7476635514018691,0.7488596092685142,0.8809169149769924,0.41301417122649287
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,94,0.7570093457943925,0.7548543865375549,0.8794916684622566,0.38968692634448676
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,127,0.616822429906542,0.5963109354413701,0.8061955188070301,0.16669251692944909
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,59,0.7102803738317757,0.7120976353928299,0.8712396539673671,0.3998357949798286
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,118,0.7383177570093458,0.7103641456582633,0.8737021964963141,0.3631078513100755
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,177,0.5607476635514018,0.5547484530535378,0.7929768670413923,0.02567747852971869
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,96,0.7383177570093458,0.7423054070112894,0.8593238587424633,0.38645257517570386
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,499,0.7102803738317757,0.7107280688091654,0.8641811619752796,0.34271458806112465
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,165,0.5981308411214953,0.5932950756954692,0.802077670282937,0.09779680595541995
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,117,0.7383177570093458,0.7398998998998998,0.8774322322045189,0.4018032044910155
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,970,0.7383177570093458,0.7332698261490832,0.8752204494851554,0.3764978466466947
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,285,0.6355140186915887,0.6222573395139767,0.8093680261717754,0.15768701640928062
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,99,0.7102803738317757,0.7096944238530599,0.8766909281928662,0.41271452235255135
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,250,0.7009345794392523,0.6884101596972885,0.8654042852572265,0.3499514145785789
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,393,0.6074766355140186,0.5970202080912502,0.8088116299011642,0.08619435252199403
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,403,0.7289719626168224,0.7309188632718046,0.872544703479781,0.3912888909684925
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,797,0.7383177570093458,0.7332698261490832,0.8774311472840884,0.3842446186200065
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,128,0.5794392523364486,0.5788365548115425,0.802657618411105,0.09074102911473403
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,95,0.7383177570093458,0.7388963500164145,0.8629302613798737,0.38831833902851787
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,276,0.7289719626168224,0.7286581398730932,0.8770037152390094,0.3936154881729954
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,126,0.6261682242990654,0.6118012422360248,0.8064841930027353,0.09175962120717573
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,93,0.7289719626168224,0.7336067688180364,0.8709334022560767,0.3944947055849972
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,272,0.7102803738317757,0.6939823468328141,0.8742758875111815,0.36864292036688984
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,950,0.6448598130841121,0.626984126984127,0.8060936287332495,0.11723235436528534
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,578,0.7289719626168224,0.7292017165289054,0.8701571137859898,0.39830886254325637
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,1199,0.7102803738317757,0.7022255900760573,0.8732711732711733,0.3786901705773673
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,625,0.6355140186915887,0.627074802074802,0.8114442743407212,0.15795068736676943
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,551,0.7289719626168224,0.7336067688180364,0.869479823816064,0.4010724646323037
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,1155,0.7476635514018691,0.7261904761904763,0.870702989820637,0.3643724849584885
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,795,0.6448598130841121,0.6364971099573563,0.81943978536229,0.1396967311140732
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,406,0.7102803738317757,0.7112870690952883,0.8728201484984431,0.4024929734690206
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,798,0.7476635514018691,0.7366777013835838,0.8709422113833879,0.3559051126734444
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,145,0.6261682242990654,0.6118012422360248,0.8066978771370984,0.12482216065843343
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,120,0.7102803738317757,0.7117996870109545,0.8756439717680027,0.4052150663948425
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,494,0.719626168224299,0.7062507262393042,0.8745271068800481,0.36707139799361865
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,242,0.5981308411214953,0.588738649168158,0.8011412372121525,0.0792457499229885
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,206,0.719626168224299,0.7198228663446056,0.8611431025432964,0.3727430957833415
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,485,0.7289719626168224,0.725452847805789,0.8757471286883051,0.38238439608385466
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,145,0.5794392523364486,0.5782404729773151,0.8020445360431712,0.07697639640946508
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,124,0.7476635514018691,0.7484048371719604,0.8683751546396895,0.3975857622953173
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,616,0.7289719626168224,0.7174651286800819,0.8852533904004493,0.41346886821362894
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,186,0.5794392523364486,0.5744309927360775,0.7760338356247122,0.018115901239671217
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,133,0.7289719626168224,0.7286690143833,0.8653207401753914,0.3885820251842952
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,302,0.7289719626168224,0.729308118781803,0.8628880106821284,0.3531581078001915
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,112,0.6355140186915887,0.6253071253071253,0.8302042700864544,0.1569097018684006
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,93,0.719626168224299,0.7240932117527862,0.8710317979940073,0.39187210381897
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,239,0.7289719626168224,0.7253164853164854,0.8781709303768128,0.38219933756860136
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,77,0.6261682242990654,0.6137636160032577,0.7970879540979144,0.0817199251885703
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,57,0.7570093457943925,0.7606406406406406,0.8640996270356736,0.3935713985686736
