trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_accuracy,val_f1_macro,val_auc_macro,val_bss
4,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.0,0.0003,0.0001,16,9,60,1.0617352968607194,4,24,0.34615384615384615,0.28822385344124474,0.5306497175141244,-0.05156187495845743
4,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.0,0.0003,0.0001,16,9,60,1.0299763282140095,3,23,0.47435897435897434,0.32316582546997297,0.5810966024528778,-0.001362895508191908
5,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.4,0.0003,0.0001,16,12,60,0.6380757252117256,43,60,0.7662337662337663,0.7353535353535353,0.874085533188019,0.44184114046313183
5,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.4,0.0003,0.0001,16,12,60,1.0513331162465083,13,33,0.35064935064935066,0.19623801772472418,0.5791235404711673,-0.04500281597343969
5,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.4,0.0003,0.0001,16,12,60,1.0131675188358014,11,31,0.5769230769230769,0.3896103896103896,0.6019909935712061,0.039939443924873363
6,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.4,0.001,0.0,32,12,60,0.8832428455352783,12,32,0.6363636363636364,0.476822136642419,0.841049898328924,0.16607106537887517
6,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.4,0.001,0.0,32,12,60,1.0429017543792725,8,28,0.35064935064935066,0.2302556586875102,0.5747022253728089,-0.03483838770666159
6,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.4,0.001,0.0,32,12,60,0.9745509624481201,8,28,0.5897435897435898,0.40620782726045884,0.6392693317984309,0.07346538504742661
7,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,2,0.2,0.0003,0.0001,16,6,60,0.7262258499096601,34,54,0.6025641025641025,0.4276455026455026,0.8527108223824923,0.2534337130938258
7,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,2,0.2,0.0003,0.0001,16,6,60,1.0911060067323537,10,30,0.4358974358974359,0.3259762308998302,0.5016154690685846,-0.07860292100578237
7,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0001,16,6,60,1.0290669979928415,12,32,0.4430379746835443,0.29455081001472755,0.6037839282383569,0.00415743129483348
8,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,1,0.4,0.0003,0.0001,32,12,60,0.7864577174186707,50,60,0.4675324675324675,0.33570036201615155,0.8115030586949888,0.22444148189193214
8,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,1,0.4,0.0003,0.0001,32,12,60,1.0237773656845093,21,41,0.5194805194805194,0.22792022792022792,0.5738605018935081,-0.0067902718592209865
8,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.4,0.0003,0.0001,32,12,60,1.0024809837341309,27,47,0.6153846153846154,0.42671614100185523,0.6424993233824206,0.06945942602142541
9,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,2,0.0,0.0003,0.0,32,12,60,0.7420963048934937,11,31,0.6623376623376623,0.4931392931392932,0.8633030020496034,0.2800885414118849
9,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,2,0.0,0.0003,0.0,32,12,60,1.036324381828308,6,26,0.36363636363636365,0.25254901960784315,0.5734559046111233,-0.0354170870363113
9,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.0,0.0003,0.0,32,12,60,1.0292656421661377,5,25,0.5256410256410257,0.33824358045560654,0.6129875585783987,0.018160864253628728
10,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.4,0.001,0.0,32,9,60,0.7647098302841187,15,35,0.5641025641025641,0.38676633444075303,0.8270238095238095,0.2367561198329341
10,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.4,0.001,0.0,32,9,60,0.9939911961555481,20,40,0.3333333333333333,0.3339577574082157,0.6001895628902766,-0.08842080054396284
10,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.4,0.001,0.0,32,9,60,1.0024923086166382,8,28,0.47435897435897434,0.33754208754208753,0.6219350613960939,0.016216136909138257
11,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,1,0.4,0.001,0.0001,32,9,60,0.6285933256149292,6,26,0.7435897435897436,0.6455973693825356,0.8956161816578483,0.37917842320024664
11,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,1,0.4,0.001,0.0001,32,9,60,1.0322574377059937,7,27,0.3333333333333333,0.19828178694158075,0.5661537317870948,-0.05293124783097003
11,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.4,0.001,0.0001,32,9,60,0.9960951209068298,3,23,0.46153846153846156,0.3103864734299517,0.6135103846895346,0.014944350054561184
12,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,2,0.4,0.0003,0.0,32,6,60,0.7127989530563354,36,56,0.6025641025641025,0.526042767561474,0.8553543516301488,0.2796306186756077
12,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,2,0.4,0.0003,0.0,32,6,60,1.0417314767837524,13,33,0.46153846153846156,0.23611111111111113,0.50303600636329,-0.0417065088446249
12,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,2,0.4,0.0003,0.0,32,6,60,1.009618878364563,8,28,0.46835443037974683,0.3327204630575417,0.5880660845359177,0.010331976842614776
13,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,1,0.2,0.0003,0.0001,16,12,60,0.6845311731487126,24,44,0.6233766233766234,0.4483676614824155,0.8888905964271895,0.33971478909338715
13,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,1,0.2,0.0003,0.0001,16,12,60,1.0251173260924105,14,34,0.5194805194805194,0.22792022792022792,0.5408782486691681,-0.013849683642214172
13,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.2,0.0003,0.0001,16,12,60,0.9229662189116845,19,39,0.6282051282051282,0.4490058761973758,0.6811290430217555,0.12815751073033066
14,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,1,0.0,0.0003,0.0,16,12,60,0.6096469922499224,9,29,0.6623376623376623,0.5273569023569024,0.9039657816472069,0.40010729692147795
14,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,1,0.0,0.0003,0.0,16,12,60,1.0278109304316632,4,24,0.2987012987012987,0.2384359826220291,0.5300174747943057,-0.0311633908169604
14,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.0,0.0003,0.0,16,12,60,0.9997626986259069,3,23,0.46153846153846156,0.30381332706914105,0.6083894786893268,0.01939684691992416
15,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,2,0.0,0.001,0.0,16,6,60,0.668226209970621,8,28,0.6794871794871795,0.6210788408930824,0.8578589445474999,0.3177906448795259
15,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,2,0.0,0.001,0.0,16,6,60,1.0405011574427288,2,22,0.5,0.31283271038622723,0.5223897067061011,-0.025537950125350983
15,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,2,0.0,0.001,0.0,16,6,60,1.0186445675318754,2,22,0.4430379746835443,0.31622560812616946,0.6056728402898707,-0.002195499762030817
16,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.0,0.0003,0.0,32,9,60,0.7703051567077637,34,54,0.5641025641025641,0.3918992884510126,0.8565432098765432,0.2628216859894573
16,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.0,0.0003,0.0,32,9,60,1.0140265226364136,38,58,0.5128205128205128,0.22598870056497175,0.5646112102289622,-0.011214273939757602
16,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.0,0.0003,0.0,32,9,60,1.0033806562423706,15,35,0.46153846153846156,0.31648936170212766,0.6068393524491703,0.011748088722000727
17,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,1,0.0,0.0003,0.0,32,6,60,0.7337231040000916,55,60,0.5512820512820513,0.4442821792219383,0.8397591418604552,0.2614822105044027
17,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,1,0.0,0.0003,0.0,32,6,60,1.025420904159546,19,39,0.46153846153846156,0.2825305535585909,0.5116883444242791,-0.012563121478170736
17,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,1,0.0,0.0003,0.0,32,6,60,0.9958944916725159,21,41,0.4810126582278481,0.347650736035491,0.6238199469906788,0.009232821190811036
18,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,1,0.2,0.0003,0.0001,32,12,60,0.6871394515037537,60,60,0.6623376623376623,0.641962481962482,0.88289478474918,0.3357882843333041
18,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,1,0.2,0.0003,0.0001,32,12,60,0.9961732029914856,44,60,0.33766233766233766,0.21140350877192982,0.5910035500756532,-0.02083803406862872
18,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.2,0.0003,0.0001,32,12,60,1.0178472995758057,21,41,0.5769230769230769,0.3955314009661836,0.6138423907401641,0.028061695183571822
19,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,2,0.2,0.0003,0.0,32,6,60,0.7462056279182434,40,60,0.5384615384615384,0.36957403651115617,0.8473215773966243,0.2527035994603628
19,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,2,0.2,0.0003,0.0,32,6,60,1.052163004875183,15,35,0.47435897435897434,0.26354354354354353,0.5642451435101162,-0.03375528734303468
19,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0,32,6,60,1.0175071954727173,12,32,0.45569620253164556,0.3246753246753247,0.6119913953461236,0.00707138811909469
20,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.0003,0.0001,32,12,60,0.8269006013870239,35,55,0.5974025974025974,0.5589569160997733,0.8486369863202666,0.21698338512561854
20,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.2,0.0003,0.0001,32,12,60,1.0432441234588623,12,32,0.4805194805194805,0.2420634920634921,0.5759718275906102,-0.027123408211237043
20,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0001,32,12,60,0.9619899392127991,16,36,0.5641025641025641,0.3745632424877708,0.6804091867983568,0.08509057765309536
21,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,2,0.2,0.0003,0.0001,16,6,60,0.6865292069239494,21,41,0.6410256410256411,0.4603174603174603,0.860527591587629,0.32331766297300024
21,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,2,0.2,0.0003,0.0001,16,6,60,1.0357289986732678,5,25,0.44871794871794873,0.20648967551622419,0.5527282046111447,-0.011254077298178844
21,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,2,0.2,0.0003,0.0001,16,6,60,1.0368095953253251,5,25,0.45569620253164556,0.32728481222997674,0.5979523281833936,-0.02306239524466136
22,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,1,0.0,0.0003,0.0001,16,12,60,0.5893655519980889,9,29,0.7142857142857143,0.6225108225108225,0.9136964277369577,0.4298875295377962
22,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,1,0.0,0.0003,0.0001,16,12,60,1.00359513310643,5,25,0.5194805194805194,0.22792022792022792,0.5878308266123948,0.002406150102937432
22,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.0,0.0003,0.0001,16,12,60,1.0149280153788054,3,23,0.5128205128205128,0.4917221368834272,0.6134594298245614,-0.004149212799663626
23,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.0,0.0003,0.0,16,9,60,0.5793878115140475,57,60,0.7692307692307693,0.7873269551351743,0.915203373015873,0.4801390118042739
23,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.0,0.0003,0.0,16,9,60,1.0065566179079888,17,37,0.358974358974359,0.2014239482200647,0.5489146595301814,-0.004621054436871441
23,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.0,0.0003,0.0,16,9,60,0.9964546179160093,11,31,0.44871794871794873,0.3029488615154909,0.6217655362518723,0.015304497853016241
24,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,64,2,0.4,0.0003,0.0001,32,12,60,0.668563187122345,25,45,0.6363636363636364,0.4738738738738739,0.8681837083063139,0.3534163688526667
24,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,64,2,0.4,0.0003,0.0001,32,12,60,1.0313283205032349,12,32,0.5194805194805194,0.22792022792022792,0.5855273203622892,-0.015031132190480134
24,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,2,0.4,0.0003,0.0001,32,12,60,1.0161582231521606,8,28,0.5128205128205128,0.37398700689839925,0.6387728752354259,0.0037002664762149085
25,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.001,0.0,32,12,60,0.6469534039497375,12,32,0.7142857142857143,0.5271221532091097,0.9006049138477955,0.39356589128917774
25,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.2,0.001,0.0,32,12,60,1.0507855415344238,7,27,0.4155844155844156,0.34080084927542553,0.5776270025600979,-0.04494118569402206
25,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.001,0.0,32,12,60,0.9559075832366943,11,31,0.6025641025641025,0.4115646258503401,0.6722448224852071,0.1047141880402217
26,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,2,0.0,0.001,0.0001,16,6,60,0.682897931490189,3,23,0.7051282051282052,0.6790262430410378,0.8709548104482439,0.34263684762343005
26,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,2,0.0,0.001,0.0001,16,6,60,1.0465286939572065,1,21,0.47435897435897434,0.26354354354354353,0.5391656023839931,-0.02548152090116007
26,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,2,0.0,0.001,0.0001,16,6,60,1.0031964024410973,1,21,0.5063291139240507,0.30930537352555704,0.6050449067565028,0.019328579705951365
27,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,1,0.2,0.0003,0.0001,16,12,60,0.6081709420526182,9,29,0.6753246753246753,0.5684427880741337,0.9073450664158065,0.41014770561397473
27,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,1,0.2,0.0003,0.0001,16,12,60,1.0517464489131778,4,24,0.3246753246753247,0.28571428571428564,0.5388360129485664,-0.041454540968294706
27,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.2,0.0003,0.0001,16,12,60,1.0150494972864788,4,24,0.5512820512820513,0.3684911126771592,0.6187354944313447,0.020861204252760945
28,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,1,0.4,0.0003,0.0001,32,12,60,0.5868257880210876,15,35,0.6883116883116883,0.5493067345783814,0.9225965254819107,0.43405804027816963
28,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,1,0.4,0.0003,0.0001,32,12,60,1.025042176246643,10,30,0.38961038961038963,0.29555555555555557,0.5636502824458468,-0.029511324564580166
28,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.4,0.0003,0.0001,32,12,60,1.0118968486785889,6,26,0.5256410256410257,0.3845690174804099,0.6221917358114221,0.003477380398135832
29,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,1,0.4,0.0003,0.0001,32,9,60,0.6411556601524353,34,54,0.6538461538461539,0.5869612302360839,0.8819422398589065,0.3617921390272876
29,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,1,0.4,0.0003,0.0001,32,9,60,1.0080989599227905,18,38,0.5128205128205128,0.22792022792022792,0.5620985727029438,-0.001002652313897956
29,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.4,0.0003,0.0001,32,9,60,1.0068460702896118,12,32,0.47435897435897434,0.3178312332951508,0.6119446174608117,0.008556841666295334
30,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,2,0.2,0.0003,0.0,32,9,60,0.7592634558677673,40,60,0.5897435897435898,0.4261031366294524,0.8345756172839506,0.24352722625705892
30,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,2,0.2,0.0003,0.0,32,9,60,1.004209041595459,24,44,0.5128205128205128,0.22598870056497175,0.6007433838834374,0.01011893194269009
30,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0,32,9,60,1.0239843130111694,22,42,0.5384615384615384,0.3545037430572326,0.5929685530394032,0.004913120694323259
31,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,2,0.0,0.0003,0.0,16,9,60,0.6253773447794791,13,33,0.7435897435897436,0.5471648118706942,0.9072982804232804,0.42395814912403507
31,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,2,0.0,0.0003,0.0,16,9,60,1.0364674360324175,6,26,0.5128205128205128,0.22598870056497175,0.5682240559024679,-0.018456979700983478
31,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,2,0.0,0.0003,0.0,16,9,60,1.0266332519360077,4,24,0.5,0.42615664845173035,0.6242564621613205,-0.008003957290437125
32,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,1,0.0,0.0003,0.0,16,9,60,0.5860935403750493,14,34,0.7307692307692307,0.7237801746276323,0.9021125440917107,0.4279670221670432
32,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,1,0.0,0.0003,0.0,16,9,60,1.017398809775328,5,25,0.48717948717948717,0.21839080459770113,0.5373922093369016,-0.014524965020499936
32,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.0,0.0003,0.0,16,9,60,1.0038671692212422,3,23,0.5,0.3628899835796388,0.6193947099627767,0.014168935124225568
33,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,2,0.4,0.0003,0.0001,32,9,60,0.8431167602539062,45,60,0.5,0.367264873852382,0.8217245370370371,0.15736842345548763
33,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,2,0.4,0.0003,0.0001,32,9,60,1.0390849113464355,21,41,0.32051282051282054,0.1922508133688258,0.5544788878977104,-0.031050671029460686
33,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.4,0.0003,0.0001,32,9,60,1.0130858421325684,11,31,0.48717948717948717,0.3536585365853659,0.6279592055211994,0.008103264481058803
34,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,2,0.4,0.001,0.0001,16,6,60,0.6767842784906045,5,25,0.6153846153846154,0.4386867088607595,0.8613315123258838,0.3213737353584324
34,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,2,0.4,0.001,0.0001,16,6,60,1.0600744424722133,1,21,0.48717948717948717,0.289044289044289,0.5157707087002308,-0.03933857461848711
34,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,2,0.4,0.001,0.0001,16,6,60,1.0192203136939038,1,21,0.45569620253164556,0.32728481222997674,0.6073565541259165,0.0018287458183473548
35,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,1,0.0,0.001,0.0,32,6,60,0.6881753206253052,20,40,0.6538461538461539,0.6280165823363439,0.8465261663948342,0.30107008115886813
35,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,1,0.0,0.001,0.0,32,6,60,1.0199893712997437,12,32,0.28205128205128205,0.2367842260963664,0.5499221393202034,-0.05077576007137541
35,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,1,0.0,0.001,0.0,32,6,60,1.0133298635482788,6,26,0.4936708860759494,0.35606060606060613,0.6303163927468591,-0.0034562250933296568
36,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,2,0.2,0.001,0.0,32,9,60,0.5853918790817261,5,25,0.7307692307692307,0.5385074626865672,0.9429624118165786,0.47039598861433984
36,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.2,0.001,0.0,32,9,60,1.0511032342910767,3,23,0.3076923076923077,0.17862444334487879,0.5687444246208742,-0.04232058942709216
36,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.2,0.001,0.0,32,9,60,1.056664228439331,1,21,0.46153846153846156,0.21052631578947367,0.6182276373255624,-0.0321717938553272
37,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,2,0.4,0.001,0.0,32,9,60,0.6543459296226501,6,26,0.6923076923076923,0.506084656084656,0.8968182319223986,0.37583913615626185
37,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.4,0.001,0.0,32,9,60,1.0251429080963135,2,22,0.5128205128205128,0.22598870056497175,0.5038655961938745,-0.003093723374324009
37,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.4,0.001,0.0,32,9,60,1.0408464670181274,7,27,0.6025641025641025,0.45621869097478857,0.6435971585769156,0.04898618165149493
38,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,2,0.0,0.001,0.0001,32,6,60,0.8058342337608337,30,50,0.5641025641025641,0.3934404283801874,0.8400058183454057,0.15502999996296762
38,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,2,0.0,0.001,0.0001,32,6,60,1.0237712860107422,7,27,0.48717948717948717,0.21839080459770113,0.5195441509264861,-0.01213782162887056
38,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,2,0.0,0.001,0.0001,32,6,60,0.9998289942741394,5,25,0.45569620253164556,0.32771986099973266,0.6389575146956405,0.017862785021338423
39,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,1,0.4,0.0003,0.0001,32,6,60,0.6722473502159119,19,39,0.5897435897435898,0.41643435550245583,0.858793839816354,0.31844075961694984
39,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,1,0.4,0.0003,0.0001,32,6,60,1.0511277914047241,6,26,0.32051282051282054,0.24930306650736758,0.4845970289708947,-0.036764406190454846
39,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,1,0.4,0.0003,0.0001,32,6,60,1.0245074033737183,8,28,0.46835443037974683,0.3359548296027424,0.6103513508947825,-0.007057871999800458
40,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,1,0.2,0.001,0.0001,16,6,60,0.6696804211689875,7,27,0.6410256410256411,0.612526347485697,0.8694380694943548,0.3383038481276053
40,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,1,0.2,0.001,0.0001,16,6,60,1.043221427844121,3,23,0.3076923076923077,0.2917926429831192,0.5176743743138178,-0.04734586410848718
40,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,1,0.2,0.001,0.0001,16,6,60,1.0224152380907083,2,22,0.4936708860759494,0.3684497073635497,0.6152012387998694,-0.001197346391292875
41,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,2,0.0,0.001,0.0001,16,9,60,0.778992263170389,10,30,0.6025641025641025,0.46323324265885474,0.8521175044091711,0.24854205083230063
41,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,2,0.0,0.001,0.0001,16,9,60,1.0584982113960462,4,24,0.5,0.25059288537549407,0.5399159976211715,-0.04063013400122473
41,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.0,0.001,0.0001,16,9,60,1.033896647966825,2,22,0.48717948717948717,0.35687830687830685,0.6304344440984117,-0.01535031943027354
42,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.0003,0.0,16,12,60,0.5295424198175406,35,55,0.8441558441558441,0.8227387729285263,0.8882202529137974,0.5526800334996336
