epoch,train_loss,val_loss,lr
1.0,1.1033751431364602,1.0876226425170898,0.001
2.0,1.0836769551895677,1.077955961227417,0.001
3.0,1.064405462231499,1.066833734512329,0.001
4.0,1.044308402667792,1.0540611743927002,0.001
5.0,1.0115165695214805,1.037947654724121,0.001
6.0,0.9691541552924501,1.0221645832061768,0.001
7.0,0.9191932110740735,1.0132088661193848,0.001
8.0,0.8570037036658095,1.0311105251312256,0.001
9.0,0.8230474781685363,1.0854727029800415,0.001
10.0,0.7979522682607364,1.1013257503509521,0.001
11.0,0.7721247094126936,1.122990608215332,0.001
12.0,0.7411657267104322,1.1436066627502441,0.001
13.0,0.7227968621177795,1.1823700666427612,0.001
14.0,0.7277446263514388,1.1920884847640991,0.001
15.0,0.712345304390112,1.1900290250778198,0.001
16.0,0.6863448143767091,1.1844056844711304,0.001
17.0,0.6802828129107198,1.2033052444458008,0.001
18.0,0.6550737499429015,1.2250776290893555,0.0005
19.0,0.6540642487355315,1.239155650138855,0.0005
20.0,0.6434615062067683,1.2538647651672363,0.0005
21.0,0.6344639000039511,1.260445475578308,0.0005
22.0,0.6281873808501247,1.2611122131347656,0.0005
23.0,0.6075742423724824,1.2638518810272217,0.0005
24.0,0.6122987053264826,1.2777528762817383,0.0005
25.0,0.6142076893736379,1.288689136505127,0.0005
26.0,0.5966525357752182,1.3066210746765137,0.0005
27.0,0.5926200488504891,1.3340002298355103,0.0005
