epoch,train_loss,val_loss,lr
1.0,1.0851971364249817,1.0670611284397267,0.001
2.0,1.0278984565323535,0.9982064874083908,0.001
3.0,0.9424995976134231,0.9291010697682699,0.001
4.0,0.8631796909216494,0.8639233818760624,0.001
5.0,0.7692005651446577,0.8216747619487621,0.001
6.0,0.6909556247936651,0.7660171279200801,0.001
7.0,0.6409235196753432,0.8124251895480685,0.001
8.0,0.6041184484768218,0.7561736018569382,0.001
9.0,0.5709565057160374,0.7478194170527988,0.001
10.0,0.5596849537505129,0.7667336883368315,0.001
11.0,0.5261212638772714,0.7645450190261558,0.001
12.0,0.5141255667986581,0.7799484222023575,0.001
13.0,0.4900996844989423,0.7870630930971216,0.001
14.0,0.47218210133500754,0.7761975394354926,0.001
15.0,0.4659875109553718,0.7683542988918446,0.001
16.0,0.4527034088731193,0.7801212756722061,0.001
17.0,0.4327764722485893,0.7935879318802445,0.001
18.0,0.42114151742892525,0.8251428935262892,0.001
19.0,0.4024872964563461,0.8336846320717423,0.001
20.0,0.39011583484399814,0.8252390336107325,0.0005
21.0,0.37516800016640856,0.8422662262563352,0.0005
22.0,0.36818929164173503,0.8554665556660405,0.0005
23.0,0.3640942445959146,0.8681554087886104,0.0005
24.0,0.35545413762616657,0.8861156415056299,0.0005
25.0,0.35094517488449145,0.9051975320886683,0.0005
26.0,0.3434662188584812,0.8780269666954323,0.0005
27.0,0.33853511383739143,0.89841686796259,0.0005
28.0,0.3332043316798469,0.9077651809763025,0.0005
29.0,0.3284068326599682,0.9099016542787906,0.0005
