trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
38,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.4323075419274446,0.6575019359588623,0.5142909288406372,0.5468662208822055,0.28443706035614014
38,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.500035502086176,0.7071276903152466,0.518466591835022,0.6959400084632582,0.44398021697998047
38,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.4638118131138454,0.6810389161109924,0.5562403202056885,0.5135395440718007,0.24102461338043213
39,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.42927346775464925,0.6551877856254578,0.4912625849246979,0.5946984908397543,0.28946512937545776
39,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.4651941534514739,0.6820536851882935,0.5336620807647705,0.7111494214025299,0.4827128052711487
39,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.4502748083845477,0.6710238456726074,0.5327102541923523,0.5148404359278629,0.2631828188896179
40,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.4397921562194824,0.6631682515144348,0.5318820476531982,0.5482817845832966,0.27205055952072144
40,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.5443102121353149,0.7377737760543823,0.595503568649292,0.6635970311621263,0.3947412967681885
40,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.5002247095108032,0.7072656154632568,0.5559822916984558,0.4337434660439271,0.18144303560256958
41,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.454639732837677,0.6742702722549438,0.5096920728683472,0.5114388580401442,0.24747347831726074
41,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.6990739703178406,0.8361067175865173,0.6804812550544739,0.7062846406186396,0.22264748811721802
41,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.478832483291626,0.6919772028923035,0.5544668436050415,0.5088483384649514,0.2164488434791565
42,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.4707800445155563,0.6861341595649719,0.5286145210266113,0.48956176601875007,0.22075891494750977
42,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.5410177231392014,0.7355390787124634,0.5665038824081421,0.6598847974558847,0.3984023928642273
42,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.48667499353395444,0.6976209282875061,0.5667184591293335,0.48038128443316946,0.20361554622650146
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.42988213311846013,0.6556539535522461,0.5466951727867126,0.568250345903307,0.28845369815826416
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.47078084889973437,0.6861346364021301,0.5195538997650146,0.7080403153834677,0.4765040874481201
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.5339878911726943,0.7307447195053101,0.5731858015060425,0.39664534382890987,0.12619364261627197
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.5264553427696228,0.7255724668502808,0.5608292818069458,0.49025063623713383,0.12860441207885742
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.7907417416572571,0.8892364501953125,0.7299492359161377,0.6009580279567354,0.1207161545753479
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.5308798551559448,0.7286150455474854,0.5928356647491455,0.45853976287291565,0.1312795877456665
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.4416075348854065,0.6645355820655823,0.5047093033790588,0.5367016440330907,0.26904571056365967
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.5636130571365356,0.750741720199585,0.599099338054657,0.6958880909616758,0.373276948928833
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.45830783247947693,0.6769842505455017,0.5461010932922363,0.5267519815727262,0.25003504753112793
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.38486429686858276,0.6203733682632446,0.5237641334533691,0.6234467867978792,0.3629697561264038
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.4882449284892216,0.6987451910972595,0.5197092294692993,0.6811576503143525,0.4570844769477844
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.4816932034826724,0.694041907787323,0.54432213306427,0.48259201752757536,0.21176600456237793
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.49352448398821824,0.7025129795074463,0.538583517074585,0.48515677805031443,0.18311196565628052
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.8066333799718697,0.8981277346611023,0.6853557229042053,0.48941823027369563,0.10304468870162964
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.5252298138966071,0.7247273921966553,0.570179283618927,0.39597057141353537,0.14052516222000122
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.42860707167153045,0.6546792387962341,0.49159881472587585,0.5935187220265811,0.2905678153038025
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.4585536517829539,0.6771681308746338,0.5288726091384888,0.7286038385525773,0.4900969862937927
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.5456138829761576,0.7386574149131775,0.5880501866340637,0.32818814871245977,0.10716760158538818
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.4660271311474738,0.682661771774292,0.5504056215286255,0.5680051153719409,0.2286260724067688
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.4562327981552231,0.6754500865936279,0.5028892159461975,0.708516431691029,0.49268102645874023
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.3728290255938735,0.6105973124504089,0.4918670654296875,0.6328552455136285,0.3899105191230774
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.42853015661239624,0.6546221971511841,0.4868837296962738,0.5731102236413376,0.2906913161277771
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.5391408205032349,0.7342621088027954,0.5838108062744141,0.7085209678004855,0.4004894495010376
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.48089730739593506,0.6934676170349121,0.5592833757400513,0.47477878578470517,0.2130698561668396
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.40887761171733106,0.639432966709137,0.4759085774421692,0.5755842900552783,0.3232256770133972
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.6489269053824595,0.8055548667907715,0.6095432043075562,0.573950570033626,0.2784193754196167
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.48113533743074005,0.6936405301094055,0.5477089285850525,0.46177993806280715,0.21267735958099365
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.3554408413784526,0.5961894989013672,0.4355587363243103,0.6728567818518743,0.41166800260543823
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.4674921576107774,0.6837345957756042,0.5280529856681824,0.7162689084963866,0.4801599979400635
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.4221676716180605,0.649745523929596,0.5231446027755737,0.5760458950902485,0.3091713786125183
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.4746693456284354,0.6889625191688538,0.5426783561706543,0.516425108541568,0.2143213152885437
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.6517845152694488,0.8073317408561707,0.6267172694206238,0.5942110584347675,0.27523261308670044
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.513822169504433,0.7168139219284058,0.5470134019851685,0.4543390816204564,0.15919238328933716
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.4255576431751251,0.6523478031158447,0.49765217304229736,0.6084591735743657,0.29561156034469604
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.4809393286705017,0.6934980154037476,0.5279675126075745,0.682284592766781,0.4652078151702881
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.49183911085128784,0.7013125419616699,0.5521655082702637,0.48547801927943063,0.19516468048095703
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.4683857560157776,0.6843872666358948,0.5602627396583557,0.5476267172603841,0.22472167015075684
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.547690749168396,0.740061342716217,0.5635522603988647,0.6802893203341801,0.3909822106361389
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.48106786608695984,0.6935905814170837,0.5511780977249146,0.4959028213932111,0.21279078722000122
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.3983932234973551,0.6311829090118408,0.5245238542556763,0.6069480374963776,0.34057676792144775
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.4370893446084495,0.661128044128418,0.5092331767082214,0.7343202474262611,0.5139670372009277
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.5075334366236892,0.7124114036560059,0.5755900740623474,0.5242049973755252,0.169488787651062
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.44031564208948726,0.6635622978210449,0.5075015425682068,0.5346560891796045,0.27118515968322754
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.5738779440104405,0.7575459480285645,0.5905765891075134,0.6637145489821545,0.3618650436401367
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.47842541420571155,0.6916828751564026,0.5506242513656616,0.48584212567765317,0.21711528301239014
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.4001033852033526,0.6325372457504272,0.5423633456230164,0.6027619861538057,0.337743878364563
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.5339100149190315,0.7306914925575256,0.5724917054176331,0.7051267426533495,0.4063059687614441
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.47797580467206296,0.6913579702377319,0.5643894076347351,0.4928562731057422,0.21785050630569458
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.4239867329597473,0.6511427760124207,0.4841904938220978,0.5539717918854726,0.2982115149497986
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.7601967453956604,0.8718928694725037,0.6962993144989014,0.5461540955820409,0.1546805500984192
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.4879051446914673,0.6985023617744446,0.5677362680435181,0.500574682585252,0.2016018033027649
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.4289203325164652,0.6549201607704163,0.4888741075992584,0.5530466640173469,0.2900455594062805
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.6544318781277844,0.8089696168899536,0.5479819774627686,0.6242246337167708,0.27228885889053345
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.4481123535432548,0.6694119572639465,0.5420461893081665,0.5300719931209191,0.2667185664176941
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.4252228781441662,0.6520954370498657,0.5086871385574341,0.5641134867265281,0.29615652561187744
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.5906740215337165,0.7685675024986267,0.594558835029602,0.61766590417933,0.34316152334213257
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.48081589636401595,0.6934138536453247,0.5540721416473389,0.47831342956161144,0.21319198608398438
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.4652364376549409,0.6820824146270752,0.5494498014450073,0.5371763605404447,0.22993481159210205
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.646780145502536,0.8042263984680176,0.6330274343490601,0.5995638924375888,0.2807973623275757
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.4722439682929315,0.6872000694274902,0.5297845005989075,0.4799763903836732,0.22723007202148438
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.41896742582321167,0.6472769379615784,0.48711147904396057,0.5601652062185333,0.3065198063850403
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.47367236018180847,0.6882386207580566,0.5253390669822693,0.7391563231140383,0.4732886552810669
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.4643920660018921,0.6814632415771484,0.5399528741836548,0.4983133837173427,0.2400786280632019
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.4183918535709381,0.6468321084976196,0.5404788851737976,0.6047650636142231,0.3074726462364197
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.4130677282810211,0.6427033543586731,0.4893741309642792,0.7403962702767302,0.5406796336174011
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.4713829755783081,0.6865733861923218,0.545311689376831,0.4897071800198538,0.22863900661468506
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.45712995529174805,0.6761135458946228,0.556117594242096,0.5800632590497004,0.24335342645645142
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.5455980896949768,0.7386460900306702,0.5765491127967834,0.7255443011691874,0.3933091163635254
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.4578297436237335,0.6766312718391418,0.553727924823761,0.5434983928707806,0.2508170008659363
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.44337490228849036,0.6658640503883362,0.5108926296234131,0.5349937977011313,0.2661202549934387
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.5435586928207183,0.7372643351554871,0.5633980631828308,0.6452926609536178,0.3955768942832947
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.4343986273090416,0.6590892672538757,0.5160187482833862,0.5523388048650748,0.28915935754776
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.4006207287311554,0.6329460740089417,0.4906255006790161,0.5839884782336341,0.3368874788284302
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.4459187984466553,0.667771577835083,0.524933934211731,0.7360370089684612,0.5041497945785522
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.457522988319397,0.6764044165611267,0.5570764541625977,0.5216393385702626,0.2513192296028137
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.41562650498942794,0.644690990447998,0.5203754305839539,0.5954078196734679,0.3120498061180115
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.45127055411026856,0.6717667579650879,0.5296453833580017,0.7724444941465818,0.49819886684417725
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.4589932871477626,0.6774904727935791,0.543479323387146,0.5347488051641469,0.24891316890716553
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.4544568557605565,0.6741341948509216,0.540749192237854,0.5554098022032462,0.24777722358703613
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.5613183407025917,0.7492128610610962,0.5704878568649292,0.6394014476456942,0.37582695484161377
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.46489826513228016,0.6818332672119141,0.5543472170829773,0.5122485645211158,0.23925310373306274
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.45111944686586614,0.671654224395752,0.5363377928733826,0.5101602591291222,0.2533014416694641
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.8548854366641179,0.9246001839637756,0.7355106472969055,0.6883456569933295,0.049389660358428955
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.5247784401768836,0.7244159579277039,0.5753214955329895,0.39934165131957944,0.14126372337341309
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.4337079123915913,0.6585650444030762,0.5408079624176025,0.5462556993155724,0.2821212410926819
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.48039358575767444,0.6931042671203613,0.531768262386322,0.7199164745702883,0.46581488847732544
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.4723251439700617,0.6872591376304626,0.5555127263069153,0.48490792878610006,0.22709721326828003
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.47504763291260904,0.6892362236976624,0.5018143653869629,0.5199929458551167,0.2136968970298767
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.6286823047655765,0.7928876280784607,0.6531416177749634,0.7092147012279808,0.30093449354171753
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.46871765584589165,0.6846246123313904,0.5469005703926086,0.5292790134920997,0.23301154375076294
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.3757486045360565,0.6129834055900574,0.4373715817928314,0.6690946523147144,0.3780561089515686
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.6195589900016785,0.7871207594871521,0.6357042789459229,0.6399805758312838,0.3110664486885071
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.45096179842948914,0.6715370416641235,0.5425810217857361,0.5360513865732427,0.2620553970336914
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.39727323328223185,0.6302961111068726,0.4772507846355438,0.5961646265203655,0.34242838621139526
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.5103093792344923,0.7143594026565552,0.5332048535346985,0.6628732515998869,0.43254923820495605
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.46272202490646147,0.6802366971969604,0.5376002192497253,0.5129883669656848,0.24281162023544312
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.4220289727237737,0.6496375799179077,0.5259403586387634,0.6178850865573156,0.3014523386955261
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.5484174595814999,0.7405521273612976,0.5429511070251465,0.6250942970364962,0.39017415046691895
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.40310899774047815,0.6349086165428162,0.4984782934188843,0.5901274882685997,0.3403611183166504
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.3903633227972227,0.624790608882904,0.5104628801345825,0.6037185925512707,0.3538658022880554
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.4791498512865227,0.6922065019607544,0.5394608974456787,0.7032475614407175,0.46719783544540405
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.45365595357997396,0.6735398173332214,0.5454258322715759,0.5133632608296091,0.25764721632003784
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.4758818748398362,0.6898419260978699,0.5300794839859009,0.48683257363258625,0.21231436729431152
