rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_rmse,std_val_rmse,mean_val_mae,std_val_mae,mean_val_corr,std_val_corr,mean_val_r2,std_val_r2,mean_selection_score,std_selection_score
28,74,3,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,,,,,0.4567682124743952,0.04633845404407553,0.6749640703201294,0.03452061888377675,0.5160186191399893,0.02747166484537912,0.5906754150286457,0.06131322990759625,0.33926308155059814,0.07749238794179704,0.33926308155059814,0.07749238794179704
29,114,3,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,,,,,0.46959152817726135,0.12167139442699712,0.679470956325531,0.08894245033160797,0.5216431021690369,0.052011177114583536,0.6280833343670436,0.07763304299872656,0.3388383587201436,0.08535279300794264,0.3388383587201436,0.08535279300794264
30,80,3,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,,,,,0.45653753479321796,0.03395709584296813,0.6752019921938578,0.02529503171548597,0.5415645043055216,0.020781252160612128,0.6029035754020188,0.09299115979151014,0.33674174547195435,0.08622511870922785,0.33674174547195435,0.08622511870922785
31,23,3,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,,,,,0.45925281445185345,0.03821042141041607,0.6770855784416199,0.028424195878981273,0.5210130314032236,0.027679728109256285,0.5924682111231309,0.07324845308164601,0.333520770072937,0.08537738884965747,0.333520770072937,0.08537738884965747
32,127,3,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,,,,,0.4668087164560954,0.08532397952451039,0.6803071896235148,0.06317275228669073,0.5310466885566711,0.05055284496877605,0.5930803657178566,0.07448913757103437,0.3332029382387797,0.07686378421584569,0.3332029382387797,0.07686378421584569
33,123,3,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,,,,,0.45470310436602324,0.034029919408565173,0.6738466620445251,0.025175253321143634,0.5149986346562704,0.031134898847354254,0.5887278869427339,0.09219358610079473,0.3320801854133606,0.12910483836789502,0.3320801854133606,0.12910483836789502
34,125,3,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,,,,,0.4598626523188713,0.027910231161774553,0.6778226097424825,0.02050350138858589,0.538189152876536,0.012270710215505276,0.5967470307970256,0.08894657268432524,0.33157392342885333,0.08347673353376268,0.33157392342885333,0.08347673353376268
35,83,3,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,,,,,0.464122922063988,0.047934255223928995,0.6803700923919678,0.03492065396255536,0.5546945532162985,0.01643151550236051,0.6138478252537388,0.045208315234616436,0.3302205204963684,0.06289078787350803,0.3302205204963684,0.06289078787350803
36,116,3,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,,,,,0.46313887732422615,0.033647907363046244,0.6801030039787292,0.024487640725373593,0.5376621683438619,0.02080209031597513,0.5981764494079979,0.05650395820647904,0.3284127513567607,0.07555293712624472,0.3284127513567607,0.07555293712624472
37,115,3,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,,,,,0.4605705296139108,0.015060125462918772,0.6785618265469869,0.01112868840517158,0.5182819962501526,0.013150024051500857,0.5770830731902649,0.09163193235652009,0.32696030537287396,0.10152766415482804,0.32696030537287396,0.10152766415482804
38,81,3,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,,,,,0.46161871832850565,0.05599653845380684,0.6781274080276489,0.041975284921265905,0.5144361058870951,0.05157660160080639,0.5800658800718397,0.11313329979316306,0.3265812198321025,0.12892359130271183,0.3265812198321025,0.12892359130271183
39,98,3,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,,,,,0.46069733301798504,0.023512114778749142,0.6785217523574829,0.017480411997002194,0.5325307647387186,0.0045223075744684794,0.5916158729206696,0.09652913215342329,0.32643818855285645,0.10766993208653465,0.32643818855285645,0.10766993208653465
40,12,3,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,,,,,0.4654077390829722,0.05410271165890301,0.6810083587964376,0.04043911912712129,0.5307895938555399,0.019540391681093564,0.6339721982216527,0.09516356076427078,0.3261565566062927,0.09506562229045741,0.3261565566062927,0.09506562229045741
41,37,3,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,,,,,0.45977581081174984,0.0030816529627608804,0.6780639092127482,0.002274863015118445,0.5337248841921488,0.011936861009398449,0.6016345310030684,0.11187130781045852,0.325425922870636,0.11421406291918583,0.325425922870636,0.11421406291918583
42,11,3,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,,,,,0.4589169862857118,0.03455869944584974,0.6769597927729288,0.025365312002722563,0.5374890069166819,0.032857889651667166,0.5832883585940477,0.10414722009590191,0.32512633005777997,0.13375464389397704,0.32512633005777997,0.13375464389397704
43,71,3,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,,,,,0.4621422140397758,0.020374118727525953,0.6796428163846334,0.015094054866476612,0.5426963170369467,0.009785169189318679,0.5836933675573203,0.0995270094009129,0.32501111427942914,0.10206595263450742,0.32501111427942914,0.10206595263450742
44,109,3,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,,,,,0.4586186607678731,0.015811095199972636,0.6771138310432434,0.011642602824748093,0.5228209892908732,0.022030318378110494,0.5898401918849844,0.09374167860120591,0.3238188823064168,0.13174173459317867,0.3238188823064168,0.13174173459317867
45,38,3,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,,,,,0.465384952375822,0.0276721908802424,0.6818895141283671,0.020268555475586966,0.5296659469604492,0.018868086378744306,0.5854485911390882,0.0793050306245206,0.3231472969055176,0.08726055263174312,0.3231472969055176,0.08726055263174312
46,92,3,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,,,,,0.4714160689683718,0.061932890769388335,0.6851245760917664,0.04497044424893885,0.5441298683484396,0.039097454278831247,0.6264507769767422,0.0926028600500026,0.32238296667734784,0.060444611147783926,0.32238296667734784,0.060444611147783926
47,82,3,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,,,,,0.4575217187961686,0.02443928127298637,0.6761583884557089,0.018237374137222366,0.5375587542851766,0.021383732583433953,0.5888149415109892,0.10321068052266473,0.32229022185007733,0.14670295319454663,0.32229022185007733,0.14670295319454663
48,126,3,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,,,,,0.4715902904669444,0.05664014096287743,0.6855253974596659,0.04056188840446292,0.5467196106910706,0.03111092084762588,0.5944752961140277,0.04447147201293376,0.3219245672225952,0.04772133883235456,0.3219245672225952,0.04772133883235456
49,9,3,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,,,,,0.46448294911243465,0.09583365347621849,0.6777324477831522,0.07184213522263215,0.5249248941739401,0.04912844551098689,0.6025038780450599,0.10396520517649155,0.3217570185661316,0.18395037980735549,0.3217570185661316,0.18395037980735549
50,6,3,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,,,,,0.4654778242111206,0.027038701748773573,0.6819656491279602,0.02001842752021738,0.5483439763387045,0.0035682996940159944,0.590356901882779,0.07100499202940051,0.32101444403330487,0.10118567449910357,0.32101444403330487,0.10118567449910357
51,4,3,"[32, 64, 128]",5,0.0,256,1,0.001,1e-05,8,12,0.5,60,,,,,0.47133286014152836,0.06513972146489402,0.6848354736963908,0.048297176291401976,0.5486947993437449,0.04946123380839226,0.6057011226072867,0.10274332746670634,0.32073716322580975,0.0877173324995597,0.32073716322580975,0.0877173324995597
52,58,3,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,,,,,0.4706630682648157,0.05487051803587914,0.6848622361818949,0.04033369114656973,0.5597481528917948,0.0127301597311298,0.6002483339709658,0.08667728228304747,0.32063345114390057,0.07788213475976714,0.32063345114390057,0.07788213475976714
53,21,3,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,,,,,0.4737762324163847,0.06672854737118938,0.6866019566853842,0.04851771468608971,0.5341864228248596,0.038652612739628195,0.6068545360620908,0.09311467461505601,0.3196816643079122,0.06399743117752946,0.3196816643079122,0.06399743117752946
54,54,3,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,,,,,0.46611202756563824,0.02901947487311771,0.6823861201604208,0.02147854859286303,0.5259283979733785,0.022301635527283675,0.5920739285401925,0.08117702480004378,0.31866135199864704,0.11144294001768487,0.31866135199864704,0.11144294001768487
55,102,3,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,,,,,0.4670671697160536,0.013633731008089242,0.6833508213361105,0.009942300944274712,0.5397324760754904,0.011816967887753873,0.571468575359184,0.0830685358024729,0.31773630777994794,0.10066848217981328,0.31773630777994794,0.10066848217981328
56,73,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.4820897976557414,0.10193981972090513,0.6905470689137777,0.07235095188314133,0.5385522941748301,0.08101908283290271,0.6150422049064136,0.05710557122896021,0.31705931822458905,0.0475463083412439,0.31705931822458905,0.0475463083412439
57,66,3,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,,,,,0.4737774074727501,0.04947871068609606,0.6874058842658997,0.035363571326642446,0.5301031470298767,0.02363588873377678,0.5775417545066079,0.04842761823362727,0.3169521689414978,0.0563860836136712,0.3169521689414978,0.0563860836136712
58,85,3,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,,,,,0.4722338219483693,0.03838272957468149,0.686639666557312,0.0275615320579827,0.5435615579287211,0.011052976302817003,0.5947164933572914,0.05696173869378009,0.31649235884348553,0.06936206975234982,0.31649235884348553,0.06936206975234982
59,112,3,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,,,,,0.4667602280775706,0.012013891852410691,0.6831417878468832,0.00881257797654474,0.5315316319465637,0.01932228995667695,0.5754955712740654,0.09438556053613384,0.3120642304420471,0.13199048766174803,0.3120642304420471,0.13199048766174803
60,5,3,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,,,,,0.4743364155292511,0.03326578925555656,0.6882954835891724,0.024200883226220365,0.557843009630839,0.01045090933251714,0.6026283254220745,0.11193343703517722,0.31100191672643024,0.08651671336594079,0.31100191672643024,0.08651671336594079
61,24,3,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.47169433037439984,0.038312702979914105,0.6862191756566366,0.028242877401032616,0.5238054295380911,0.031394252412170816,0.5753433645683089,0.090443816369565,0.3107460141181946,0.11837912109840076,0.3107460141181946,0.11837912109840076
62,84,3,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,,,,,0.47148747700397103,0.055285828994592605,0.685448169708252,0.04055779891617906,0.5362499753634135,0.04325098621835856,0.6271731616807626,0.11805575211879389,0.3093888560930888,0.14272541409779627,0.3093888560930888,0.14272541409779627
63,30,3,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.4840562343597412,0.08356340878865041,0.6931288639704386,0.06023838786018629,0.5468604763348898,0.03428846326648253,0.5737095694363438,0.06959850561469061,0.3083268404006958,0.06694533403461023,0.3083268404006958,0.06694533403461023
64,128,3,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,,,,,0.4836025337378184,0.08361430565876572,0.6927367448806763,0.06097907083882646,0.5362143218517303,0.04281348820422514,0.6136251790617145,0.10995272833571892,0.3077392578125,0.08258532381225014,0.3077392578125,0.08258532381225014
65,79,3,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,,,,,0.47123857339223224,0.00581559617803564,0.6864550511042277,0.004242586527696067,0.5192654927571615,0.030637755410785387,0.5646911522361141,0.1047706105570577,0.306884765625,0.12584495906548246,0.306884765625,0.12584495906548246
66,117,3,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,,,,,0.4874121856838,0.08353269675637727,0.6957063873608907,0.05832822407614083,0.5084683199723562,0.014961106343781522,0.5776570282422435,0.04372233873259174,0.30558139085769653,0.01536472641703218,0.30558139085769653,0.01536472641703218
67,36,3,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,,,,,0.4845547576745351,0.06593022174154974,0.6945202151934305,0.046865919664870234,0.541597306728363,0.02384533175587193,0.5985621129959563,0.08455223039549693,0.3046588699022929,0.05120848222826086,0.3046588699022929,0.05120848222826086
68,110,3,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,,,,,0.4796660542488098,0.0401661448970918,0.6919610102971395,0.02925720759601887,0.5455438693364462,0.033326273941753394,0.5856479066121131,0.08748591428523254,0.30384308099746704,0.08992562672063237,0.30384308099746704,0.08992562672063237
69,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,0.48740226494560357,0.08080818475465246,0.6957706014315287,0.057493944478058084,0.5444441636403402,0.04520377073734319,0.5695074388974506,0.05652409207870335,0.30365129311879474,0.05317954772007024,0.30365129311879474,0.05317954772007024
70,50,3,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,,,,,0.4828560948371887,0.04517785134165507,0.6941173076629639,0.032516103245451046,0.5433259705702463,0.04114764981795156,0.5854699924088428,0.0958242308478191,0.30141687393188477,0.07688868223627358,0.30141687393188477,0.07688868223627358
71,93,3,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.4815817399188365,0.06118497902958437,0.6924862662951151,0.04521613478663789,0.5418789188067118,0.0269709368044432,0.5694464909883905,0.0876692632657455,0.3007355332374573,0.11975075322682469,0.3007355332374573,0.11975075322682469
72,86,3,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,,,,,0.4717012227417152,0.044789376227783485,0.6860378185907999,0.032390811302583165,0.5333671172459921,0.04761957830743136,0.5529530355525988,0.13028371201801325,0.2992180585861206,0.16849484638314208,0.2992180585861206,0.16849484638314208
73,34,3,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,,,,,0.48686530805451106,0.051730037825313824,0.6967840592066447,0.03671088611303544,0.5165059367815653,0.011663684423407056,0.5788252900569312,0.08086375232250446,0.29793383677800495,0.06238517817713612,0.29793383677800495,0.06238517817713612
74,45,3,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,,,,,0.4878428081671397,0.05400970873584252,0.6974205176035563,0.03804475716351101,0.5499699115753174,0.03863155426759997,0.5864472388558309,0.0774928987198563,0.29745256900787354,0.054174740547187475,0.29745256900787354,0.054174740547187475
75,29,3,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,,,,,0.48242456797870154,0.061800235675295634,0.6930766900380453,0.045489877234050576,0.5358422497908274,0.03798267671487605,0.5664592138913968,0.1085738502171869,0.2974156936009725,0.13256290781190463,0.2974156936009725,0.13256290781190463
76,120,3,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,,,,,0.49090392390886944,0.07134360825001425,0.6988626917203268,0.049948181712121294,0.5392050246397654,0.05627776105456679,0.6146715112594898,0.08128454309822009,0.29722774028778076,0.03624946945516423,0.29722774028778076,0.03624946945516423
77,43,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,,,,,0.4782169577302963,0.042825023844450694,0.6908444364865621,0.03083604433646815,0.54647829135259,0.021895669271299083,0.5576453350385615,0.12734744276701435,0.29705047607421875,0.1431427734407714,0.29705047607421875,0.1431427734407714
78,20,3,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.4849251153127427,0.04664380376832483,0.6955365737279257,0.0339708966309616,0.5464510917663574,0.03015060133321611,0.5690178612559856,0.0740560066641566,0.29666125774383545,0.09488568613417518,0.29666125774383545,0.09488568613417518
79,77,3,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,,,,,0.4785973892497868,0.007355485854732415,0.6917870044708252,0.00530610823789786,0.5310431321461996,0.025545193896470243,0.5460386636917983,0.10716002740712667,0.2962226867675781,0.1271955359730521,0.2962226867675781,0.1271955359730521
80,48,3,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,,,,,0.47759153547688066,0.04962848130241861,0.6901682615280151,0.0354949392048672,0.5361738701661428,0.039713122056303986,0.5501035697638728,0.16632666202793006,0.2959441343943278,0.15637648378941482,0.2959441343943278,0.15637648378941482
81,65,3,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,,,,,0.48685259620348614,0.041540319209947316,0.6971303025881449,0.029356855704339418,0.5621315439542135,0.010241332871585124,0.6163686510298895,0.07862882973046792,0.295826514561971,0.06899792014373471,0.295826514561971,0.06899792014373471
82,19,3,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.4938734863591714,0.08704176751302045,0.7000237703323364,0.06200091406732297,0.5576731562614441,0.016748918793798324,0.5912572444504541,0.0907977807879683,0.29490135113398236,0.0658480982110513,0.29490135113398236,0.0658480982110513
83,121,3,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,,,,,0.49100685119628906,0.07656908813390848,0.6985100706418356,0.05559315117005997,0.5437991718451182,0.03790182014346981,0.5785375294008611,0.06748327430987512,0.29464735587437946,0.08870086103251396,0.29464735587437946,0.08870086103251396
84,103,3,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,,,,,0.49084826273338816,0.08118600961458167,0.6980535189310709,0.05978748690213133,0.5658656557401022,0.03874880146886586,0.5863411865879703,0.10140133303495273,0.29289565483729046,0.1151477976595196,0.29289565483729046,0.1151477976595196
85,14,3,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,,,,,0.4819592436154683,0.007042178927227346,0.6942143440246582,0.005074338538080369,0.5212827722231547,0.006610745900123203,0.5569403758806585,0.09350657944198312,0.29259926080703735,0.12177197674001676,0.29259926080703735,0.12177197674001676
