rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_accuracy,std_val_accuracy,mean_val_f1_macro,std_val_f1_macro,mean_val_auc_macro,std_val_auc_macro,mean_val_bss,std_val_bss,mean_selection_score,std_selection_score
15,114,3,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,,,,,0.9001787304878235,0.04504977865123634,0.5545171339563862,0.030839548089132918,0.478643526084858,0.06948963580935023,0.7202033731814673,0.04017769855614358,0.10296881338882498,0.09799184848153548,0.10296881338882498,0.09799184848153548
16,113,3,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,,,,,0.9095113897620704,0.047055980848154946,0.5794392523364486,0.040378446719052094,0.46776309985792985,0.060912283042201996,0.7087081221997179,0.03854503167058171,0.10241824975009184,0.09850944262322757,0.10241824975009184,0.09850944262322757
17,83,3,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,,,,,0.9376390318261499,0.03518932978032424,0.5919003115264797,0.03764188776820739,0.4383124047910935,0.06832985448463239,0.7210895337507371,0.03390103626454359,0.10184190221579996,0.04764518661469511,0.10184190221579996,0.04764518661469511
18,115,3,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,,,,,0.9133071195670749,0.052420998817585315,0.5794392523364486,0.03965084754317089,0.4929817120475721,0.04758082235237604,0.71290030270632,0.05430212658433684,0.10131007611979707,0.10648790228604517,0.10131007611979707,0.10648790228604517
19,23,3,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,,,,,0.9150619308153788,0.032608570688334435,0.5794392523364486,0.03815404583774421,0.4664746548630787,0.04138708271210309,0.6961203127577109,0.05758103887512322,0.10115160118184226,0.07387536608274624,0.10115160118184226,0.07387536608274624
20,3,3,"[64, 128, 256]",5,0.4,128,2,0.0003,1e-05,16,12,0.5,60,,,,,0.9148505361652077,0.07710854835040501,0.5638629283489096,0.023312507082703687,0.4664781921501005,0.06714328287376678,0.7020152708765534,0.06691370400769782,0.1002264980673037,0.1123074750411445,0.1002264980673037,0.1123074750411445
21,51,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,,,,,0.9195731365792105,0.026425428474031884,0.5669781931464174,0.01588479599250089,0.4426560292686053,0.06627644127501561,0.7142213352858365,0.0408251263981424,0.10019948302917965,0.06502531437017094,0.10019948302917965,0.06502531437017094
22,9,3,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,,,,,0.9267528927957529,0.10310338465598397,0.5607476635514018,0.059598524827753845,0.4786823313398603,0.04550496936357282,0.6996579724912334,0.030893781716675287,0.09915456574514347,0.1429533176224331,0.09915456574514347,0.1429533176224331
23,104,3,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,,,,,0.9259076913197836,0.06615249254823803,0.573208722741433,0.038407563881426646,0.4994875759465087,0.04983344630596903,0.7229540433709946,0.05235139046298855,0.09843624840485769,0.10883756533069087,0.09843624840485769,0.10883756533069087
24,81,3,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,,,,,0.9099292146082608,0.051520720913106575,0.5825545171339565,0.028889777244534905,0.5158600556228422,0.0795958249661061,0.7198882511592694,0.06471326847145523,0.09773693733759932,0.10102042784035906,0.09773693733759932,0.10102042784035906
25,76,3,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,,,,,0.9144434806342437,0.06286080178738539,0.5887850467289719,0.020189223359526047,0.46083291644516255,0.08005598697165435,0.6990104565783324,0.053605102214921166,0.09717181835192923,0.09660275206360003,0.09717181835192923,0.09660275206360003
26,27,3,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,,,,,0.9579597830401032,0.1548797388730356,0.5919003115264797,0.046625014165407375,0.4543388140635938,0.03942215115119399,0.7116112109976599,0.0766369286120105,0.09640248101831488,0.14290272732177992,0.09640248101831488,0.14290272732177992
27,7,3,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,,,,,0.9351231257120768,0.041449532273428576,0.5825545171339565,0.024529619545208138,0.4749097788440601,0.08854520473557316,0.7294370095351245,0.050114748380150904,0.09600562795170246,0.07005589105005905,0.09600562795170246,0.07005589105005905
28,53,3,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,,,,,0.9465695454324147,0.06925817662841914,0.5700934579439253,0.05341566417284187,0.5089637753988029,0.08989385851326613,0.7206072584207036,0.03689786076721909,0.09469304956639461,0.09738970712915032,0.09469304956639461,0.09738970712915032
29,40,3,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,,,,,0.9209173719088236,0.02434011339812786,0.5700934579439251,0.033261926018789134,0.4407079812216698,0.01948932386034823,0.7267052974143541,0.02777357782622894,0.09429840195647969,0.07761425671350584,0.09429840195647969,0.07761425671350584
30,96,3,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,,,,,0.9492222930412054,0.09050159295537884,0.5794392523364486,0.05003856200688166,0.48548803065306184,0.1111019055494539,0.6946756442614284,0.07936496589726003,0.0941226019948687,0.11883230520850234,0.0941226019948687,0.11883230520850234
31,25,3,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,,,,,0.9430702395528278,0.1586172505597067,0.5482866043613707,0.07212359440990793,0.4354658268662032,0.07014738413019714,0.696060911681303,0.0950504782658055,0.09307805981715651,0.16834272536011943,0.09307805981715651,0.16834272536011943
32,28,3,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,,,,,0.9221684535344442,0.04133909945603427,0.5358255451713395,0.03176959198500178,0.39676003705903534,0.05914939418991647,0.7056245191327107,0.06451167482871416,0.09295532755032643,0.08519379080540837,0.09295532755032643,0.08519379080540837
33,122,3,"[32, 64, 128]",5,0.4,512,1,0.0005,0.0,32,25,0.5,60,,,,,0.9125845034917196,0.04004275723088298,0.5358255451713395,0.019203781940713323,0.4237003209590929,0.04396208920172936,0.7085473799003053,0.03281982089267698,0.09230663122267391,0.07898659414433465,0.09230663122267391,0.07898659414433465
34,97,3,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,,,,,0.9282338342562642,0.061816680560788546,0.5763239875389408,0.05727344645124685,0.4974055313880584,0.09634886925885619,0.7087225711410374,0.058686747598739916,0.092042948329488,0.12664451123441176,0.092042948329488,0.12664451123441176
35,63,3,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,,,,,0.9218611717224121,0.014241001071528472,0.5763239875389408,0.02679852108112968,0.4758411852455531,0.0666323369587357,0.7105670328819175,0.0535886829922186,0.08951550032533322,0.059208571003057514,0.08951550032533322,0.059208571003057514
36,16,3,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,,,,,0.9274690223631458,0.037427517551279446,0.5514018691588785,0.050038562006881636,0.4145325985528661,0.03679977256339815,0.725568340678299,0.03999168135313273,0.08853686154720097,0.09864428369893831,0.08853686154720097,0.09864428369893831
37,99,3,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,,,,,0.9200423877929973,0.053090878559791284,0.5077881619937693,0.004405649727018988,0.42439438979100674,0.05066219568599844,0.7018873268728809,0.06367188124393473,0.08700947704747915,0.10752054391224879,0.08700947704747915,0.10752054391224879
38,75,3,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,,,,,0.9576216934254607,0.10215264771825654,0.5451713395638629,0.01588479599250089,0.43318258275154825,0.027485633655878042,0.7233370626210832,0.03532074767759045,0.08696600503615222,0.08163472679235174,0.08696600503615222,0.08163472679235174
39,42,3,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,,,,,0.9326774294131269,0.0707586667994189,0.5545171339563862,0.023312507082703687,0.4636962148962976,0.04487680079491269,0.7011378210997724,0.05222539702363857,0.08649030275385694,0.12253911444744221,0.08649030275385694,0.12253911444744221
40,29,3,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,,,,,0.9700779357803202,0.10480007918376733,0.5545171339563862,0.04599633352097631,0.4121175485197552,0.04588478617165393,0.6993317576788541,0.053725837800514493,0.0856598951578987,0.11689693847598213,0.0856598951578987,0.11689693847598213
41,47,3,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,,,,,0.9500324540420485,0.06072234309356859,0.5607476635514018,0.05761134582213995,0.48633767767918396,0.05828050323638937,0.7307252437087496,0.05195438163399235,0.08545170515904628,0.12273333396420726,0.08545170515904628,0.12273333396420726
42,116,3,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,,,,,0.9105944798742871,0.11000612449656975,0.5669781931464174,0.05727344645124682,0.47514906945854923,0.07250763683272628,0.7118331596077293,0.0678553273819334,0.08394315046538862,0.17270341636497794,0.08394315046538862,0.17270341636497794
43,127,3,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,,,,,0.9326606392860413,0.042575625409243874,0.5638629283489096,0.04339061768593184,0.508020612715879,0.06483738632429573,0.7198284173650009,0.05286471707035248,0.08127743713427864,0.1003609899780463,0.08127743713427864,0.1003609899780463
44,86,3,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,,,,,0.9256040166100238,0.08988998616738508,0.5295950155763239,0.011656253541351842,0.43669724305966523,0.07917398948524813,0.6963969383245838,0.05346830142436078,0.08082305272268471,0.12490273815064912,0.08082305272268471,0.12490273815064912
45,4,3,"[32, 64, 128]",5,0.0,256,1,0.001,1e-05,8,12,0.5,60,,,,,0.9478755662003039,0.10738801885534882,0.5233644859813084,0.07279328003456649,0.4405685782502769,0.0944755326965809,0.705741017364787,0.07117870870603639,0.08061224827892259,0.11719430333117899,0.08061224827892259,0.11719430333117899
46,107,3,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,,,,,0.9429145297528798,0.07273690516266178,0.5420560747663551,0.020189223359526047,0.4037821663454295,0.025615883462534857,0.6938575337394237,0.05737071609920795,0.07975805033058687,0.0996987611284514,0.07975805033058687,0.0996987611284514
47,32,3,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,,,,,0.9388508570157107,0.05125431204288064,0.5358255451713395,0.04599633352097631,0.44416313749324793,0.03642387884658672,0.7163292268850325,0.03863909718374336,0.07971528352830053,0.07502494886785674,0.07971528352830053,0.07502494886785674
48,105,3,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,,,,,0.9336739932636605,0.07537139888912828,0.5700934579439251,0.0076308091675488425,0.44202528801598384,0.03732227034972137,0.7174859338621551,0.023391347632845918,0.07942118414851729,0.10360618864639284,0.07942118414851729,0.10360618864639284
49,69,3,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,,,,,0.9585336858981123,0.105105403257647,0.5420560747663551,0.07515475440383064,0.42794918553185407,0.10947411699320136,0.6612193908891191,0.08268486645226297,0.07844081436400607,0.13193813318233422,0.07844081436400607,0.13193813318233422
50,62,3,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,,,,,1.019237421754736,0.15365140801755636,0.5887850467289719,0.0076308091675488425,0.509897711190551,0.02913678228367888,0.6916798544153863,0.04252672721386231,0.07716341679454446,0.10304931228008701,0.07716341679454446,0.10304931228008701
51,119,3,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,8,25,1.0,60,,,,,0.9370743129112267,0.06036398812521386,0.545171339563863,0.01588479599250089,0.4691536530506087,0.06867373704510087,0.7175997795059509,0.0510130706667834,0.07681794323646814,0.10486820901230295,0.07681794323646814,0.10486820901230295
52,1,3,"[64, 128, 256]",5,0.4,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.9297563036282858,0.05203995097965756,0.5482866043613707,0.0639957588292029,0.4622134066966417,0.07913636031072918,0.7057117073423265,0.04878128462737891,0.07670434830400834,0.09662138841752532,0.07670434830400834,0.09662138841752532
53,98,3,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,,,,,0.9468308091163635,0.06647644538862409,0.5358255451713395,0.01588479599250089,0.41860492330896676,0.0839302432620136,0.7163362713653533,0.058157777958175214,0.0759185060128232,0.06702099909010763,0.0759185060128232,0.06702099909010763
54,17,3,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,,,,,0.9364518920580546,0.03803160928108365,0.5482866043613707,0.004405649727018988,0.42179933540673703,0.021317199459074773,0.6954760194408355,0.03546521217018103,0.07553945105293854,0.07450354168388512,0.07553945105293854,0.07450354168388512
55,61,3,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,,,,,0.9454865760149613,0.043805691277575005,0.5576323987538941,0.03440922435260829,0.48116400792357067,0.060379622154957915,0.7382972444916188,0.04073277041684595,0.07469838663820065,0.10066732928358654,0.07469838663820065,0.10066732928358654
56,117,3,"[32, 64, 128]",5,0.2,256,2,0.0003,0.0001,8,12,0.5,60,,,,,0.9304453134536743,0.058843475946293994,0.5451713395638629,0.023312507082703684,0.4542677662606462,0.06736289184599731,0.7050836086913486,0.025588331151628844,0.07440337842620877,0.09577913781409589,0.07440337842620877,0.09577913781409589
57,36,3,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,,,,,0.9378995299339294,0.02993592071597551,0.5327102803738317,0.026433898362113906,0.4459292459478641,0.07767610192094497,0.7150406439767654,0.05084111735252408,0.07354341107464235,0.08002073585665652,0.07354341107464235,0.08002073585665652
58,66,3,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,,,,,0.9622983509135024,0.12537882880677936,0.5389408099688473,0.09199266704195264,0.45779665862490737,0.080390523210774,0.7117051103807607,0.04457429821096399,0.07214736894508893,0.16701141460988617,0.07214736894508893,0.16701141460988617
59,84,3,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,,,,,0.9699299784835625,0.09396617982337566,0.545171339563863,0.022028248635094942,0.48168732077947557,0.008821916782477035,0.6967628691161672,0.04537863587878745,0.06963232173568519,0.09684921494373408,0.06963232173568519,0.09684921494373408
60,37,3,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,,,,,0.9691524685728958,0.10691421024065684,0.5638629283489096,0.019203781940713323,0.4697039340703377,0.0707967379207828,0.7306581242424007,0.038669716880909415,0.06887878906026985,0.0929802408078268,0.06887878906026985,0.0929802408078268
61,128,3,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,,,,,0.9341199596722921,0.03843537548024789,0.5950155763239874,0.01588479599250089,0.4777814192010112,0.024859091828639587,0.7115926980711368,0.05588608145304911,0.06880925773150644,0.09197060115023041,0.06880925773150644,0.09197060115023041
62,24,3,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.9418169458707174,0.061130232546320565,0.5327102803738317,0.06652385203757824,0.4289565613636788,0.1123667317511128,0.6894830851817138,0.05807584575031712,0.06725691331771373,0.10796539548814404,0.06725691331771373,0.10796539548814404
63,65,3,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,,,,,0.953835686047872,0.07435981816869397,0.5295950155763239,0.042027219823152766,0.4024521276370177,0.06819778687839455,0.7155349138424597,0.03556567640606811,0.06692244086655848,0.09232004794520038,0.06692244086655848,0.09232004794520038
64,94,3,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,,,,,0.9564541114082218,0.0721989697988297,0.5482866043613707,0.04471246135329382,0.44848373770577304,0.09280778335901857,0.6910499149830077,0.054118835906907144,0.06620160927787555,0.09731424917732585,0.06620160927787555,0.09731424917732585
65,50,3,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,,,,,0.9442269206047058,0.06145799875939864,0.5545171339563862,0.04202721982315278,0.4813907567358638,0.09567198557506097,0.6785346443932073,0.052761731583641634,0.06551382372147725,0.09873103199552981,0.06551382372147725,0.09873103199552981
66,102,3,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,,,,,0.9443776212005971,0.046505004497396765,0.5514018691588785,0.022892427502646525,0.4461008510155331,0.04890046971559258,0.6741070168595112,0.04898113467487803,0.0651316938995649,0.09233177730161683,0.0651316938995649,0.09233177730161683
67,45,3,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,,,,,0.944055438041687,0.05881566594358648,0.5607476635514018,0.04641640008022225,0.44416966303607985,0.0984217179947671,0.7083424553632126,0.03546251366040376,0.06452751046780758,0.09983763290235335,0.06452751046780758,0.09983763290235335
68,67,3,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,,,,,0.9448700348536173,0.06386040749432333,0.5482866043613707,0.019203781940713323,0.44092271619127943,0.03146275676038051,0.7073794643416559,0.055804255536647196,0.06440606581577628,0.09866696032059949,0.06440606581577628,0.09866696032059949
69,68,3,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,,,,,0.9496117315931113,0.029764274592327954,0.557632398753894,0.04202721982315279,0.4587641484676774,0.11418977460008511,0.7105191677562165,0.039878592286186,0.06194334214889167,0.06335619505131203,0.06194334214889167,0.06335619505131203
70,70,3,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,,,,,0.9841028943982822,0.15836157759288907,0.5607476635514018,0.02643389836211393,0.4838862408785392,0.05544659848147915,0.709513152609091,0.052619861766011584,0.061480208287058725,0.16364258210260443,0.061480208287058725,0.16364258210260443
71,11,3,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,,,,,0.952674863308761,0.05493669359954594,0.5202492211838005,0.011656253541351842,0.4055146023820723,0.03238345389954736,0.6826280171240335,0.031496211822929804,0.06047988839480456,0.08880713037490201,0.06047988839480456,0.08880713037490201
72,95,3,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.940851072470347,0.04750375423926582,0.5420560747663551,0.042486547342635045,0.43177462278642237,0.05060887696807279,0.7146775029391502,0.04749249116580885,0.05763844867633979,0.10243601064349583,0.05763844867633979,0.10243601064349583
73,120,3,"[64, 128, 256]",5,0.4,128,1,0.0005,0.0,32,25,0.5,60,,,,,0.9554727077484131,0.05989532072526192,0.5514018691588785,0.033261926018789134,0.4208754904333644,0.08012809520939752,0.7094881008468782,0.0548789571732185,0.057279749561738535,0.06973862452106279,0.057279749561738535,0.06973862452106279
74,34,3,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,,,,,0.955894391484721,0.07380188814988761,0.5264797507788161,0.05828126770675919,0.3974431024496315,0.048334962927595725,0.6688423219670897,0.05448477174710697,0.05709359019383664,0.09595419989688524,0.05709359019383664,0.09595419989688524
75,85,3,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,,,,,0.9438075224558512,0.04477779083515598,0.5202492211838007,0.0771932192732951,0.4481377178768704,0.11381259979151032,0.7158875190400904,0.017191795256405722,0.056177195692201067,0.09202482167442172,0.056177195692201067,0.09202482167442172
76,125,3,"[64, 128, 256]",5,0.4,128,2,0.0005,0.0,8,25,1.0,60,,,,,0.9549838924705054,0.0577811695280071,0.5264797507788161,0.06924022047007122,0.41698112631362333,0.03419152304644838,0.6884019902480448,0.07055199709958619,0.05540702621787482,0.1248055317678782,0.05540702621787482,0.1248055317678782
77,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,1.0002657622563131,0.1518777266579369,0.5451713395638629,0.03176959198500178,0.44918799290232553,0.10538144730109723,0.7278652614158477,0.07735972997860596,0.05386906191153037,0.13869383763006596,0.05386906191153037,0.13869383763006596
78,2,3,"[64, 128, 256]",3,0.4,512,1,0.0005,0.0001,8,25,0.5,60,,,,,0.951460645020565,0.030830568059015632,0.4953271028037383,0.040378446719052066,0.3966900912890284,0.03749506228080185,0.6916748397010601,0.04885600479660118,0.05319144820242705,0.08140690828443904,0.05319144820242705,0.08140690828443904
79,14,3,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,,,,,0.9567578832308451,0.05376405786509294,0.5389408099688473,0.030839548089132918,0.44622997301259254,0.07240453536724012,0.6581283089646409,0.06611324810926468,0.05260240175874916,0.09367642543174103,0.05260240175874916,0.09367642543174103
80,10,3,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,,,,,0.9869246789228137,0.09322814666847092,0.5140186915887851,0.03815404583774419,0.4440598477186841,0.03823992570780892,0.6892154632890435,0.06161720033415217,0.05170296743399742,0.12151929629929088,0.05170296743399742,0.12151929629929088
81,22,3,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,,,,,1.041148514391106,0.08008179001524868,0.5514018691588785,0.050038562006881636,0.4358530801269059,0.12374767017395605,0.6901445715271327,0.06784927710546895,0.0513911094232519,0.14851015538205012,0.0513911094232519,0.14851015538205012
82,109,3,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,,,,,1.1384882529576619,0.17758613393294542,0.573208722741433,0.054137530208669064,0.4481468352312005,0.023012487069461116,0.7198629751480746,0.03428764135642507,0.05139081402553362,0.10015513334486953,0.05139081402553362,0.10015513334486953
83,126,3,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,,,,,0.987758219242096,0.03619150860390726,0.5295950155763239,0.011656253541351844,0.41292142362597994,0.0179735023718531,0.693789046889462,0.025233308635524893,0.05085189359810612,0.06395282728049838,0.05085189359810612,0.06395282728049838
84,5,3,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,,,,,0.9518786271413168,0.010105973622201716,0.5046728971962616,0.06782411544260822,0.4279607669142826,0.11360688939327068,0.7140147042755388,0.05345768717173427,0.050217348591826506,0.047354755873962776,0.050217348591826506,0.047354755873962776
85,124,3,"[128, 256, 512]",5,0.4,128,2,0.0005,0.0,32,25,1.0,60,,,,,0.9510602553685507,0.0025449406640059794,0.48909657320872274,0.030839548089132897,0.420315061677422,0.08841358863063851,0.7097910857834878,0.03741099990514354,0.05012986893004948,0.0526055226772354,0.05012986893004948,0.0526055226772354
