trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_accuracy,val_f1_macro,val_auc_macro,val_bss
4,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,256,1,0.001,1e-05,8,12,0.5,60,0.7964007464524742,0.5700934579439252,0.5741771182947654,0.793342119706597,0.24568235670732919
4,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,256,1,0.001,1e-05,8,12,0.5,60,1.033090007639377,0.4205607476635514,0.3738534027808518,0.7048840106559191,0.010947764273383509
5,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,0.9485078454017639,0.5700934579439252,0.46768483489794965,0.6384230335141976,-0.014211494243056011
5,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,0.9415359497070312,0.5327102803738317,0.542918192918193,0.7528160048511575,0.09825588180242772
5,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,0.965592086315155,0.411214953271028,0.27327927292670506,0.7508050744612612,0.06660765821610781
6,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,1.0977551937103271,0.48598130841121495,0.4340650406504065,0.7132002587823064,-0.16161683760042012
6,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,0.9796586632728577,0.4766355140186916,0.3570503570503571,0.73126946822599,0.07593074136640643
6,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,1.28438401222229,0.4766355140186916,0.2694949494949495,0.7753189811643759,-0.10171006107387237
7,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.9238298535346985,0.5700934579439252,0.4351966873706004,0.659347431437193,0.021099658500514873
7,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.8909556865692139,0.616822429906542,0.5976134572423878,0.773582363915389,0.18961521168097462
7,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,0.9905838370323181,0.5607476635514018,0.39191919191919194,0.755381233252791,0.07730201367361789
8,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,1.001009918818964,0.4953271028037383,0.4237062766992345,0.6316210930516681,-0.07103594375019684
8,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.8603906469924427,0.5233644859813084,0.3997008345142497,0.7461799714343655,0.17688546925645054
8,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,1.0131221898248262,0.42990654205607476,0.31443001443001445,0.650726702885743,0.023724761097217772
9,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,1.0141150021107397,0.4766355140186916,0.43615329294940947,0.6559675766548138,-0.08729964923041056
9,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,0.7819711047912312,0.6074766355140186,0.4581196581196581,0.7214785354933366,0.26005438425647687
9,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,0.9841725714852877,0.5981308411214953,0.5417740429505136,0.7215278053255499,0.12470896220936412
10,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,1.0591633893619075,0.514018691588785,0.42422325724033505,0.6079233529443908,-0.1033032009171242
10,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,0.8552887935504735,0.5607476635514018,0.4975478587688876,0.7570408058382156,0.1934728773397908
10,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,1.04632185385606,0.4672897196261682,0.4104084271468298,0.7026822310845242,0.06493922587932566
11,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.9927980649137051,0.5327102803738317,0.4476447876447877,0.6437979271780114,-0.05440080386740398
11,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.8749967980607648,0.5233644859813084,0.39999999999999997,0.7209424040136344,0.16187338591638445
11,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,0.990229726951813,0.5046728971962616,0.36889901950142917,0.6831437201804548,0.07396708313543321
12,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,0.9680888056755066,0.5046728971962616,0.4367466722565769,0.7077986840960193,-0.04272107530619107
12,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,0.9526374340057373,0.4392523364485981,0.32674571805006586,0.7069813767778615,0.09394738680466574
12,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,1.084981083869934,0.35514018691588783,0.1965858041329739,0.7259855417537544,-0.045147886849379315
13,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,1.0958909464773732,0.4485981308411215,0.41414141414141414,0.7014258662225,-0.1624798666973466
13,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,0.9505726600361761,0.4485981308411215,0.4416275430359937,0.6925900791765732,0.05209591394096669
13,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,0.9826428115924942,0.5887850467289719,0.5845045045045044,0.7400659721395789,0.1044689344060784
14,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.9924464821815491,0.5046728971962616,0.418910512752155,0.5887731249582583,-0.06718006989390002
14,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.8807706236839294,0.5794392523364486,0.5453523290732593,0.7471090887372108,0.1615041327477379
14,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,0.9970565438270569,0.5327102803738317,0.3744270772123634,0.6385027131984536,0.0634831424224096
15,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,1.073994517326355,0.5607476635514018,0.4320250022980054,0.6067284748911678,-0.1267775944503684
15,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,0.9265386462211609,0.5420560747663551,0.5511187938154231,0.749671403926723,0.09999583559750358
15,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,1.0050984621047974,0.5514018691588785,0.3918354226936676,0.7079111104646567,0.09530967715246219
16,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.957836457502062,0.5607476635514018,0.4419788690396717,0.7104320774026244,-0.033221572064376925
16,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.9498298485702443,0.48598130841121495,0.36251636251636254,0.6859435489407737,0.09044824862307554
16,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,256,2,0.0005,1e-05,16,25,0.5,60,0.8747407610171309,0.6074766355140186,0.4391025641025641,0.7803293956914991,0.2083839080829043
17,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.9504635334014893,0.5514018691588785,0.449548553528653,0.6545725740676652,-0.016510207898322582
17,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.8844754099845886,0.5514018691588785,0.4181286549707603,0.7410644290385271,0.165963737736749
17,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,0.9744167327880859,0.5420560747663551,0.3977207977207977,0.690791055216314,0.07716482332038921
18,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,1.1685309142709892,0.4672897196261682,0.40123738008462145,0.613171655107139,-0.19715427501012428
18,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,0.9458806163796755,0.514018691588785,0.4326719576719577,0.7161405557797788,0.0775268445036994
18,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,0.9595948290602069,0.6355140186915887,0.6005847953216374,0.7303556395358575,0.11781255162320292
19,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.9927801885337473,0.5607476635514018,0.4955031955031955,0.6556842383630603,-0.06180353131271499
19,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,0.8740137559231197,0.5514018691588785,0.5646018226663388,0.764021289691965,0.16412212921220248
19,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,1.0450587016399775,0.37383177570093457,0.2606837606837607,0.6094680113799479,-0.019294226087551047
20,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.9841921396344622,0.5327102803738317,0.44796792418443593,0.6267057133817301,-0.057242125865972104
20,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.8175052331986828,0.5981308411214953,0.5124338624338625,0.7666758141781269,0.2211622310831931
20,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,0.9252014990164855,0.6355140186915887,0.5088290492208251,0.7142938815442855,0.14701693556579853
21,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.9619628001596326,0.4766355140186916,0.3683895338124194,0.635347227703469,-0.03260079051865028
21,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.8108611357546298,0.5981308411214953,0.5934539190353144,0.7780700814465846,0.23419395193697523
21,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,0.8842770306863518,0.5887850467289719,0.42256279267773517,0.7932363534213157,0.1749426285064748
22,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,1.1537112042168591,0.48598130841121495,0.26087567643544873,0.5953027233532141,-0.14031052903707097
22,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.9740565135100178,0.6074766355140186,0.5206196581196582,0.7501771759866115,0.22154375054306652
22,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,0.9956778254464408,0.5607476635514018,0.5260639058256108,0.7249538152415727,0.07294010676376017
23,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.9282477498054504,0.5794392523364486,0.4221014492753623,0.6206463890895869,0.006794767238316846
23,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.9467388391494751,0.5327102803738317,0.5217157564813085,0.7073784303664045,0.10948487062003087
23,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,128,1,0.001,0.0001,32,25,0.5,60,0.8701992034912109,0.6261682242990654,0.45560675883256535,0.7603361188171412,0.18717516568717907
24,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.9903631210327148,0.4766355140186916,0.4021178017186097,0.6097831652530109,-0.07180815816805541
24,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.8555938005447388,0.6261682242990654,0.5780195342607685,0.7465129130716549,0.1913831240959032
24,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.9794939160346985,0.4953271028037383,0.30673234811165845,0.7121531772204754,0.08219577402529343
25,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,1.1566771085017196,0.4485981308411215,0.3617709232912003,0.5634883868404205,-0.1390616937628799
25,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.7769521575107753,0.616822429906542,0.529826573992847,0.7815899486112251,0.2548891748759281
25,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,0.0,8,25,1.0,60,0.8955814526459881,0.5794392523364486,0.4147999833145622,0.7431043995922636,0.16340669833842136
26,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.9471039872303187,0.5327102803738317,0.4325396825396825,0.6509100893392618,-0.014635881012875052
26,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.8494012868292978,0.6355140186915887,0.5925292904355716,0.7609215334007193,0.19416989343748758
26,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,0.957679296765372,0.5887850467289719,0.482703638953639,0.7271688875313346,0.13094125782377508
27,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,1.1760865839842325,0.5420560747663551,0.3985890082086227,0.6049142665552202,-0.10558810398447105
27,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.8316590886249721,0.5794392523364486,0.4818554399597829,0.7484778818728866,0.1917731053802788
27,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,0.866133676511105,0.6542056074766355,0.48257199402237566,0.7814414845648731,0.20302244165913685
28,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.9603980779647827,0.5046728971962616,0.36377286817538385,0.6149603292660797,-0.02157459252013738
28,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.8647488951683044,0.5794392523364486,0.4798258474388022,0.7421453831259566,0.1826108115730366
28,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,0.9413583874702454,0.5233644859813084,0.34668139556292,0.7597678450060958,0.11782976359808006
29,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,1.101264149229103,0.4953271028037383,0.34797716554976416,0.6257435100352352,-0.07571939414241546
29,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.8447586375976277,0.5607476635514018,0.45270999659410377,0.7525050093042692,0.19741213912428268
29,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,0.9642110205142298,0.6074766355140186,0.4356654834153975,0.719746753697058,0.13528694049182888
30,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,1.0163421630859375,0.3364485981308411,0.22568340750158933,0.6471127153455344,-0.11114793487876651
30,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,0.9211378693580627,0.5046728971962616,0.5114590177984745,0.7744396107485839,0.13481045741436304
30,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,1.0662977695465088,0.514018691588785,0.35049121350491214,0.6817460894651736,-0.018132452318519343
31,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,1.087321921486721,0.514018691588785,0.41869390647142185,0.6380622494226982,-0.09585759336851729
31,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,1.055187175207049,0.5420560747663551,0.5478188765505417,0.7161014060181499,-0.0050958968321437315
31,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,0.8924762094132254,0.6728971962616822,0.6281276668373442,0.7568523908087115,0.18446986038556457
32,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.9481111664638341,0.5887850467289719,0.44512246521020477,0.6991300165213209,0.0022273573817661596
32,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.8719616326216225,0.4766355140186916,0.48828569547510886,0.7698466472287008,0.18122731495697197
32,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,0.9964797719616756,0.5420560747663551,0.39908125179443005,0.680011016905076,0.05569117824616343
33,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,1.26840991784479,0.3644859813084112,0.3657212247376182,0.5825279105082752,-0.30074939943232426
33,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,0.8337051979849271,0.5514018691588785,0.5541139433950731,0.7682994676981726,0.14868873563633767
33,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,1.0791804567675725,0.5233644859813084,0.4749433106575964,0.6369361044482232,0.0020351649931744653
34,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.9762333375271236,0.5420560747663551,0.41913541227700524,0.6470573294556464,-0.024465008233117924
34,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,0.8570692728613024,0.5887850467289719,0.4427350427350427,0.7437422092371214,0.19179817345665917
34,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,1.034380564065737,0.4485981308411215,0.3304588523368466,0.6157274272085012,0.003947605357968675
35,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,1.0398337027736912,0.42990654205607476,0.3100994086762917,0.6253396517772395,-0.11135598997407703
35,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,0.9298647564148235,0.4672897196261682,0.34398178747154295,0.764661159110743,0.12457248627956885
35,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,1.0037529930890163,0.5327102803738317,0.36007326007326007,0.7703550672768021,0.06240389123749468
36,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.9617818593978882,0.5514018691588785,0.4170893389284194,0.6436888419356862,-0.03192247921586033
36,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.8956851959228516,0.5514018691588785,0.5521454958795112,0.74304066852633,0.16181065992047194
36,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,128,2,0.0003,1e-05,32,12,0.5,60,0.9562315344810486,0.4953271028037383,0.3685529030356616,0.7583924214682801,0.09074205251931544
37,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.9575647884440199,0.5420560747663551,0.41468926553672314,0.6816194065142173,-0.007854907546444467
37,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,0.8443887857633217,0.5887850467289719,0.5696564671769466,0.7761399168429696,0.19972235132354088
37,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,1.105503831511346,0.5607476635514018,0.42476606949734336,0.7342150493700155,0.014768923403713163
38,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,1.0983795284110809,0.4485981308411215,0.39478114478114473,0.5926481134054767,-0.15302142864013746
38,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.8600777844402278,0.5981308411214953,0.6007970717022441,0.7508289312174603,0.17978671299067295
38,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,0.9995926340049672,0.45794392523364486,0.34209744503862155,0.6587208092786186,0.040599295341379404
39,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,1.197812443581697,0.5420560747663551,0.3888888888888889,0.6358528853620018,-0.11680477199282002
39,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.9169992832379921,0.4766355140186916,0.45002181281251047,0.7063217439720678,0.07732269022763438
