rank,trial_id,selection_metric,mean_selection_score,std_selection_score,n_folds,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs
152,73,val_bss,0.0902596217458328,0.1805512453046246,3,256,1,0.3,0.0003,0.0001,32,12,60
153,150,val_bss,0.08989422811892937,0.16790633215280193,3,128,1,0.5,0.0005,0.0,64,12,60
154,208,val_bss,0.08881574679767312,0.14290478421949684,3,128,1,0.3,0.0003,0.0,32,6,60
155,122,val_bss,0.08854954543183054,0.17167087655772076,3,64,2,0.5,0.001,0.0001,32,12,60
156,141,val_bss,0.0876484301175348,0.14871348195984943,3,64,1,0.1,0.0001,0.0001,32,12,60
157,137,val_bss,0.08687156976123349,0.13364802502270076,3,64,1,0.1,0.0005,1e-05,16,12,60
158,13,val_bss,0.08684193275926855,0.15807706374098135,3,128,2,0.0,0.0003,0.0001,16,9,60
159,235,val_bss,0.08625085490216156,0.19968266102957874,3,128,1,0.0,0.001,0.0,32,12,60
160,77,val_bss,0.08622026138916276,0.13672727537199791,3,64,1,0.0,0.0003,1e-05,64,6,60
161,111,val_bss,0.08578502426053795,0.1634765994402265,3,256,1,0.1,0.0001,0.0001,32,12,60
162,223,val_bss,0.08566020452027967,0.1573375498050148,3,256,2,0.0,0.0001,1e-05,16,9,60
163,76,val_bss,0.08531157032341678,0.18604061580596362,3,256,1,0.1,0.001,0.0,64,12,60
164,125,val_bss,0.08522374665532746,0.18157950613483137,3,64,1,0.0,0.001,0.0,16,6,60
165,199,val_bss,0.08492906947491934,0.12478492093615075,3,64,2,0.3,0.001,0.0001,16,9,60
166,172,val_bss,0.08463896746018225,0.1592939142921088,3,256,1,0.1,0.0001,0.0,32,12,60
167,202,val_bss,0.0843983839350148,0.14959224562469273,3,128,2,0.0,0.0005,0.0001,32,9,60
168,80,val_bss,0.08356590779719104,0.1477525908026,3,32,1,0.5,0.001,0.0,16,12,60
169,231,val_bss,0.08344082880957189,0.12986464817529855,3,32,2,0.3,0.0005,0.0,16,9,60
170,225,val_bss,0.08337576180615276,0.14853488201222903,3,256,2,0.1,0.001,0.0,32,9,60
171,161,val_bss,0.0831996394710353,0.14438354206534196,3,128,1,0.0,0.001,0.0,16,9,60
172,213,val_bss,0.08313457131972797,0.15705189777225023,3,256,2,0.3,0.0003,1e-05,16,9,60
173,239,val_bss,0.08272623004840267,0.1700297392154704,3,256,1,0.5,0.0003,0.0001,16,9,60
174,95,val_bss,0.08212362108208486,0.15450739244094763,3,256,1,0.0,0.0003,0.0,64,12,60
175,51,val_bss,0.08162715531409044,0.15152848858643073,3,64,2,0.3,0.0005,1e-05,64,12,60
176,74,val_bss,0.08088131279472181,0.1505120332076049,3,32,1,0.3,0.0003,1e-05,32,12,60
177,158,val_bss,0.08010017010324066,0.12713159874373425,3,32,2,0.3,0.001,0.0,64,9,60
178,117,val_bss,0.0798213765745532,0.15912315837782376,3,64,1,0.0,0.0003,0.0001,16,12,60
179,133,val_bss,0.07857038553736895,0.1520515461687666,3,256,1,0.0,0.0005,1e-05,32,12,60
180,164,val_bss,0.0783640961441205,0.17728846356409764,3,64,2,0.3,0.0003,1e-05,16,9,60
181,70,val_bss,0.07584445217223464,0.12991987961533896,3,64,2,0.1,0.0003,0.0001,32,12,60
182,245,val_bss,0.07565941312611842,0.11672315572645281,3,256,1,0.1,0.0005,0.0001,64,6,60
183,19,val_bss,0.07470658471218128,0.1605140119287033,3,32,1,0.5,0.0003,0.0,32,12,60
184,241,val_bss,0.07459023904880802,0.14358806193166873,3,32,2,0.5,0.0003,1e-05,32,9,60
185,124,val_bss,0.07452729910201517,0.1251612668750075,3,32,1,0.3,0.0003,0.0,16,9,60
186,84,val_bss,0.07425341890791182,0.20503062423430793,3,256,1,0.0,0.001,1e-05,16,12,60
187,152,val_bss,0.07424888708625355,0.128070902260285,3,32,1,0.5,0.0005,0.0001,32,6,60
188,139,val_bss,0.07343702283569153,0.15846682381186478,3,128,2,0.1,0.0005,0.0,32,9,60
189,107,val_bss,0.07299931760805245,0.1621741847668275,3,256,1,0.0,0.0005,0.0,16,12,60
190,58,val_bss,0.07293349819085015,0.1438738123301231,3,32,1,0.1,0.0003,1e-05,64,6,60
191,65,val_bss,0.07253682451920591,0.1288103137276121,3,128,2,0.0,0.0001,0.0001,16,12,60
192,155,val_bss,0.07247861452027426,0.055960217576016325,3,32,2,0.0,0.001,1e-05,64,12,60
193,26,val_bss,0.07210062664360146,0.03485366939703268,3,32,2,0.5,0.0003,0.0,32,9,60
194,130,val_bss,0.07160074444689928,0.173258845725624,3,256,1,0.0,0.0001,1e-05,16,12,60
195,9,val_bss,0.0708956834184455,0.1646052727169606,3,256,1,0.5,0.0001,0.0001,16,9,60
196,126,val_bss,0.07056684053315643,0.13010089252336351,3,128,2,0.1,0.0003,0.0,16,9,60
197,194,val_bss,0.07015059142912099,0.14263536785840147,3,128,2,0.5,0.0003,0.0001,32,12,60
198,142,val_bss,0.07004373538163922,0.15125706023128216,3,256,2,0.0,0.0005,0.0,64,12,60
199,8,val_bss,0.07001117975691595,0.11157569260422266,3,32,2,0.1,0.0005,0.0,32,9,60
200,97,val_bss,0.06968308999658597,0.16219556075845695,3,128,2,0.5,0.001,1e-05,16,12,60
201,69,val_bss,0.0694865391395234,0.13558329554469922,3,128,2,0.5,0.0005,0.0001,32,9,60
202,179,val_bss,0.06899994607325984,0.14848514058197526,3,256,2,0.1,0.001,1e-05,64,9,60
203,210,val_bss,0.06792282749416238,0.1143032221900706,3,32,2,0.0,0.001,0.0001,64,12,60
204,43,val_bss,0.0675481351679325,0.13183498495657253,3,64,2,0.0,0.0001,1e-05,64,9,60
205,170,val_bss,0.06703718118105095,0.14396151561852658,3,128,2,0.0,0.0001,0.0001,64,9,60
206,75,val_bss,0.06701817629884839,0.11194234921678535,3,32,1,0.1,0.0003,0.0001,64,9,60
207,47,val_bss,0.06682106163705977,0.1394366563124837,3,256,2,0.0,0.0001,0.0001,32,9,60
208,175,val_bss,0.06679844186664281,0.17318537864667982,3,256,1,0.1,0.0001,1e-05,16,12,60
209,230,val_bss,0.06635451732581044,0.1482765140343924,3,128,2,0.0,0.0001,1e-05,16,9,60
210,34,val_bss,0.066197314897247,0.14687175082285736,3,128,2,0.3,0.0005,1e-05,16,9,60
211,153,val_bss,0.0659394094764409,0.1543312904748024,3,256,2,0.0,0.0003,1e-05,64,12,60
212,206,val_bss,0.0641330744294415,0.14519228957713756,3,128,2,0.3,0.0003,0.0001,32,12,60
213,57,val_bss,0.06298920432207744,0.15146117360057573,3,256,2,0.3,0.0003,1e-05,16,12,60
214,157,val_bss,0.06242428531148555,0.15075104745381457,3,128,2,0.5,0.0001,0.0,32,12,60
215,140,val_bss,0.06173447290059553,0.15015412934279287,3,128,2,0.0,0.0005,0.0001,16,12,60
216,23,val_bss,0.06098492434418645,0.14722041763242166,3,128,2,0.3,0.0001,0.0,64,12,60
217,222,val_bss,0.06053924834543104,0.12650780806306836,3,32,1,0.3,0.0003,1e-05,32,9,60
218,211,val_bss,0.060321911769381543,0.10363544405831125,3,64,2,0.1,0.0001,0.0,16,9,60
219,37,val_bss,0.060158309494411775,0.11223477604621458,3,32,1,0.0,0.001,0.0001,64,12,60
220,233,val_bss,0.06013233672320406,0.13689866245063917,3,128,2,0.0,0.001,0.0,16,9,60
221,85,val_bss,0.059875801645295566,0.15779000099977497,3,256,2,0.5,0.0003,1e-05,32,12,60
222,113,val_bss,0.05907221183679989,0.15461319213761385,3,256,2,0.5,0.0001,0.0001,32,12,60
223,149,val_bss,0.05259004270060234,0.10802849747855897,3,32,2,0.1,0.001,0.0001,64,12,60
224,244,val_bss,0.05112059653425782,0.10372317569615501,3,64,2,0.5,0.001,1e-05,32,12,60
225,189,val_bss,0.05111047966428258,0.12863264172063496,3,128,1,0.3,0.0001,0.0001,64,9,60
226,40,val_bss,0.050084617380616835,0.13857374344654713,3,32,2,0.3,0.001,0.0,32,12,60
227,62,val_bss,0.04936129738879539,0.0695142081491978,3,32,2,0.0,0.0003,0.0001,64,9,60
228,31,val_bss,0.048503565605018194,0.10276332297005675,3,64,2,0.5,0.0001,1e-05,64,12,60
229,252,val_bss,0.04791509480338777,0.14159265574746924,3,64,1,0.0,0.0003,0.0,16,12,60
230,112,val_bss,0.046201166928492375,0.09364175652330245,3,64,2,0.0,0.0005,0.0,32,12,60
231,174,val_bss,0.04590376830541343,0.07857605317636673,3,32,2,0.0,0.0005,1e-05,16,9,60
232,254,val_bss,0.04548154181345602,0.06698860218352956,3,64,2,0.0,0.0001,0.0,64,9,60
233,72,val_bss,0.044746450128132054,0.07177049341887279,3,32,2,0.5,0.0005,0.0,32,9,60
234,209,val_bss,0.04438637179928325,0.06962882725193882,3,32,1,0.0,0.0003,0.0001,64,9,60
235,63,val_bss,0.04406029100020278,0.1267384819029808,3,64,2,0.3,0.0005,1e-05,16,12,60
236,185,val_bss,0.039637652442249816,0.11112735377635777,3,32,1,0.0,0.001,1e-05,32,9,60
237,228,val_bss,0.03547388792212832,0.16967830311381954,3,256,1,0.1,0.001,0.0,16,12,60
238,49,val_bss,0.03370257265634683,0.06689905276140551,3,32,1,0.5,0.0001,1e-05,32,9,60
239,188,val_bss,0.027006636370314713,0.06527220844807492,3,64,1,0.1,0.0001,0.0001,64,9,60
240,198,val_bss,0.024547642449540514,0.10462822567471092,3,128,2,0.5,0.001,1e-05,16,9,60
241,18,val_bss,0.023017423761240014,0.1313964131355359,3,32,1,0.1,0.001,1e-05,32,12,60
242,156,val_bss,0.019167969122638295,0.07330521096257678,3,32,2,0.1,0.0001,0.0,32,12,60
243,191,val_bss,0.009335673559762059,0.10971795843646033,3,32,2,0.3,0.0001,0.0,16,12,60
244,81,val_bss,0.008202308171211333,0.04073268239900877,3,64,1,0.0,0.0001,0.0,64,12,60
245,10,val_bss,0.005651068046792866,0.09188841754869943,3,32,1,0.5,0.0001,1e-05,32,12,60
246,243,val_bss,0.005604434438020907,0.06834087254208507,3,64,1,0.5,0.0001,0.0,64,9,60
247,154,val_bss,0.0006689859080774759,0.05084372024700202,3,32,1,0.1,0.0001,0.0,32,6,60
248,90,val_bss,-0.0001694758306900468,0.08026542931603575,3,32,2,0.5,0.0001,0.0001,32,6,60
249,3,val_bss,-0.0027517731682239845,0.0534016351386527,3,32,1,0.0,0.0001,0.0001,32,6,60
250,255,val_bss,-0.004759147396341386,0.0715177032466081,3,32,1,0.0,0.0001,0.0,32,12,60
251,21,val_bss,-0.005046537269926617,0.0660783093204273,3,64,1,0.0,0.0001,0.0,64,9,60
252,79,val_bss,-0.010818687558676801,0.045094557214975496,3,64,1,0.3,0.0001,0.0001,64,6,60
253,183,val_bss,-0.01945670408052373,0.08120486044492027,3,32,2,0.1,0.0001,0.0001,64,12,60
254,82,val_bss,-0.02083262862567592,0.039599175130567085,3,32,1,0.5,0.0001,0.0,64,12,60
255,45,val_bss,-0.03630552072372709,0.0626717473556797,3,32,2,0.1,0.0001,1e-05,64,6,60
256,64,val_bss,-0.06704497164404033,0.07626192117242196,3,32,1,0.3,0.0001,0.0001,64,9,60
