trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_accuracy,val_f1_macro,val_auc_macro,val_bss
5,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.2962561243353049,64,1,0.3,0.0005,0.0001,16,9,60,0.7848524833336855,15,35,0.6153846153846154,0.48214285714285715,0.8757691386502925,0.2962561243353049
5,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.0910177522039679,64,1,0.3,0.0005,0.0001,16,9,60,1.0592609643936157,5,25,0.4358974358974359,0.35044198482099786,0.6268682569666469,-0.0910177522039679
5,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.07347005157474806,64,1,0.3,0.0005,0.0001,16,9,60,1.0168071068250215,5,25,0.5769230769230769,0.42260565141285317,0.7062445445957177,0.07347005157474806
6,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.30267672843099236,64,1,0.1,0.0005,0.0,32,9,60,0.7718701362609863,17,37,0.6282051282051282,0.491672218520986,0.8996653917180918,0.30267672843099236
6,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.09484196249332322,64,1,0.1,0.0005,0.0,32,9,60,1.0671398639678955,7,27,0.5641025641025641,0.2678743961352657,0.5485875484086575,-0.09484196249332322
6,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.08837511666503428,64,1,0.1,0.0005,0.0,32,9,60,0.9857789874076843,7,27,0.5256410256410257,0.366410650281618,0.7521034748406527,0.08837511666503428
7,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.3469341371303928,64,1,0.0,0.0005,0.0001,32,12,60,0.7234365344047546,14,34,0.6883116883116883,0.632780291603821,0.9452493031920851,0.3469341371303928
7,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.080046934015509,64,1,0.0,0.0005,0.0001,32,12,60,1.0437260866165161,6,26,0.5584415584415584,0.2388888888888889,0.5868611642333815,-0.080046934015509
7,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.06902296814447895,64,1,0.0,0.0005,0.0001,32,12,60,1.0138218402862549,7,27,0.5384615384615384,0.49750915750915753,0.7156577178037379,0.06902296814447895
8,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.2105290384006746,32,2,0.1,0.0005,0.0,32,9,60,0.8851180672645569,23,43,0.6794871794871795,0.670750409235806,0.8295277432753035,0.2105290384006746
8,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.062414873688550365,32,2,0.1,0.0005,0.0,32,9,60,1.028778314590454,19,39,0.5769230769230769,0.48784548784548787,0.6492268390524205,-0.062414873688550365
8,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.06191937455862362,32,2,0.1,0.0005,0.0,32,9,60,1.0057897567749023,10,30,0.44871794871794873,0.21406727828746178,0.7326878277864993,0.06191937455862362
9,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.29646971207829953,256,1,0.5,0.0001,0.0001,16,9,60,0.7760076690942813,15,35,0.6153846153846154,0.48099027409372236,0.8880714723319364,0.29646971207829953
9,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.09168703258301103,256,1,0.5,0.0001,0.0001,16,9,60,1.0625752271750035,8,28,0.44871794871794873,0.3766368845733925,0.5787746987657542,-0.09168703258301103
9,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.007904370760048018,256,1,0.5,0.0001,0.0001,16,9,60,1.0605338445076575,6,26,0.48717948717948717,0.3122090941639814,0.6260134354447663,0.007904370760048018
10,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.10617781698602902,32,1,0.5,0.0001,1e-05,32,12,60,0.9736989140510559,60,60,0.5454545454545454,0.43256758868573214,0.8828280610230544,0.10617781698602902
10,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.11592851411916194,32,1,0.5,0.0001,1e-05,32,12,60,1.0751463174819946,56,60,0.5584415584415584,0.24501424501424504,0.5483922045979004,-0.11592851411916194
10,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.02670390127351152,32,1,0.5,0.0001,1e-05,32,12,60,1.041380524635315,59,60,0.46153846153846156,0.2874074074074074,0.6324352547374757,0.02670390127351152
11,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.35675381167322406,256,1,0.1,0.0003,1e-05,64,12,60,0.6864537596702576,15,35,0.6233766233766234,0.5687530491088683,0.9276373003786893,0.35675381167322406
11,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.13224231320153756,256,1,0.1,0.0003,1e-05,64,12,60,1.0864455699920654,7,27,0.35064935064935066,0.33939393939393936,0.5044037903259393,-0.13224231320153756
11,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.07595746327362984,256,1,0.1,0.0003,1e-05,64,12,60,0.9917364716529846,8,28,0.44871794871794873,0.20648967551622419,0.7261590474771675,0.07595746327362984
12,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.308157163010476,256,2,0.0,0.001,1e-05,16,6,60,0.8157993646768423,8,28,0.717948717948718,0.7174033455189986,0.8557397282350965,0.308157163010476
12,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.055836467135643275,256,2,0.0,0.001,1e-05,16,6,60,1.0626414922567515,1,21,0.5384615384615384,0.2333333333333333,0.5433451579284913,-0.055836467135643275
12,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.06473468422223105,256,2,0.0,0.001,1e-05,16,6,60,1.0396193115017083,4,24,0.5443037974683544,0.42139213921392144,0.6690897899493295,0.06473468422223105
13,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.3085631730273627,128,2,0.0,0.0003,0.0001,16,9,60,0.7633201189530201,6,26,0.6282051282051282,0.49027808349842245,0.8902229334478303,0.3085631730273627
13,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.04876350161815046,128,2,0.0,0.0003,0.0001,16,9,60,1.0320331347294343,4,24,0.5512820512820513,0.23691460055096417,0.557200596064639,-0.04876350161815046
13,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.000726126868593413,128,2,0.0,0.0003,0.0001,16,9,60,1.0668924618989994,2,22,0.44871794871794873,0.20648967551622419,0.6193041051204992,0.000726126868593413
14,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.3024698529978196,32,1,0.5,0.0005,0.0,32,12,60,0.7935930490493774,39,59,0.7012987012987013,0.6399166743252764,0.8546549493754464,0.3024698529978196
14,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.07082620897600522,32,1,0.5,0.0005,0.0,32,12,60,1.0324736833572388,14,34,0.4675324675324675,0.22018348623853212,0.628566127732898,-0.07082620897600522
14,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.1572566473958923,32,1,0.5,0.0005,0.0,32,12,60,0.9209765791893005,23,43,0.5769230769230769,0.5128205128205129,0.7520678916053902,0.1572566473958923
15,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.29843116608313136,128,2,0.3,0.0005,1e-05,64,6,60,0.7532649040222168,16,36,0.6153846153846154,0.4735622193249312,0.8724832501880239,0.29843116608313136
15,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.03666748280190468,128,2,0.3,0.0005,1e-05,64,6,60,1.027708649635315,8,28,0.5384615384615384,0.2811671087533157,0.5918648288439955,-0.03666748280190468
15,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.1329713447363331,128,2,0.3,0.0005,1e-05,64,6,60,1.0382170677185059,13,33,0.5443037974683544,0.3812925170068027,0.7287994638177154,0.1329713447363331
16,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.36102504647592104,128,1,0.0,0.001,0.0,16,6,60,0.6821083411192282,4,24,0.6282051282051282,0.48683253310053837,0.9013049055267541,0.36102504647592104
16,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.0548290627046879,128,1,0.0,0.001,0.0,16,6,60,1.0455539837861672,1,21,0.5384615384615384,0.2333333333333333,0.5831053591470258,-0.0548290627046879
16,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.062255476703692025,128,1,0.0,0.001,0.0,16,6,60,1.0325434223006043,2,22,0.5189873417721519,0.3398692810457516,0.6814004674684012,0.062255476703692025
17,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.3493268046882797,32,1,0.1,0.001,0.0001,32,9,60,0.7841127514839172,19,39,0.7564102564102564,0.7421648818056609,0.8814351094257838,0.3493268046882797
17,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.04949071286890239,32,1,0.1,0.001,0.0001,32,9,60,1.027477741241455,4,24,0.5512820512820513,0.23691460055096417,0.48120615222583024,-0.04949071286890239
17,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.09529957942186518,32,1,0.1,0.001,0.0001,32,9,60,0.9970391988754272,9,29,0.5512820512820513,0.40240240240240244,0.7114998601575081,0.09529957942186518
18,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.153870171442539,32,1,0.1,0.001,1e-05,32,12,60,0.8961350917816162,11,31,0.6103896103896104,0.5950877192982457,0.899955464678785,0.153870171442539
18,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.15667046982913702,32,1,0.1,0.001,1e-05,32,12,60,1.104429841041565,5,25,0.19480519480519481,0.13720186869928694,0.5967471873702442,-0.15667046982913702
18,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.07185256967031806,32,1,0.1,0.001,1e-05,32,12,60,0.9943833947181702,6,26,0.5128205128205128,0.3638853230637569,0.71914796905383,0.07185256967031806
19,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.2787855344588446,32,1,0.5,0.0003,0.0,32,12,60,0.793205976486206,45,60,0.6233766233766234,0.49180076628352487,0.8963414766633288,0.2787855344588446
19,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.11341981565449122,32,1,0.5,0.0003,0.0,32,12,60,1.0710110664367676,17,37,0.4805194805194805,0.22424242424242424,0.5651064228231247,-0.11341981565449122
19,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.05875403533219048,32,1,0.5,0.0003,0.0,32,12,60,1.0064252614974976,29,49,0.44871794871794873,0.2986772486772487,0.7024606127923655,0.05875403533219048
20,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.31814203605166524,64,1,0.0,0.0005,0.0,32,9,60,0.7525251507759094,18,38,0.6153846153846154,0.48214285714285715,0.8982883048660537,0.31814203605166524
20,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.11389437389331536,64,1,0.0,0.0005,0.0,32,9,60,1.081573486328125,5,25,0.41025641025641024,0.40524499654934437,0.6286852980055126,-0.11389437389331536
20,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.07137470409907887,64,1,0.0,0.0005,0.0,32,9,60,0.9996126890182495,9,29,0.4358974358974359,0.20420420420420418,0.6748940691236984,0.07137470409907887
21,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.06122260930585843,64,1,0.0,0.0001,0.0,64,9,60,1.0142656564712524,60,60,0.5384615384615384,0.4204651162790698,0.8416712925539644,0.06122260930585843
21,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.09524085646556868,64,1,0.0,0.0001,0.0,64,9,60,1.0666528940200806,36,56,0.5512820512820513,0.23691460055096417,0.5986751248155541,-0.09524085646556868
21,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.018878635349930395,64,1,0.0,0.0001,0.0,64,9,60,1.0659351348876953,60,60,0.47435897435897434,0.3764553867644491,0.6483503227244728,0.018878635349930395
22,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.3027652432543707,128,1,0.5,0.001,1e-05,64,12,60,0.7362954020500183,10,30,0.6753246753246753,0.6213009028929427,0.9302193622022342,0.3027652432543707
22,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.07210626576357182,128,1,0.5,0.001,1e-05,64,12,60,1.035431146621704,4,24,0.5454545454545454,0.3142497336045723,0.5521881254066305,-0.07210626576357182
22,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.060748234248449884,128,1,0.5,0.001,1e-05,64,12,60,1.0145189762115479,4,24,0.48717948717948717,0.3573232323232323,0.700749089363503,0.060748234248449884
23,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.24773129909570635,128,2,0.3,0.0001,0.0,64,12,60,0.8169315457344055,40,60,0.5714285714285714,0.4523809523809524,0.8750726864786719,0.24773129909570635
23,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.11210727387384778,128,2,0.3,0.0001,0.0,64,12,60,1.0699148178100586,24,44,0.5064935064935064,0.31849123981698474,0.4938067404551673,-0.11210727387384778
23,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.04733074781070079,128,2,0.3,0.0001,0.0,64,12,60,1.020719289779663,21,41,0.44871794871794873,0.20648967551622419,0.6984923386992702,0.04733074781070079
24,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.3252031424699211,32,1,0.1,0.001,0.0,16,6,60,0.7180872345582033,10,30,0.6538461538461539,0.5053391053391053,0.8820287859246894,0.3252031424699211
24,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.0541014641932962,32,1,0.1,0.001,0.0,16,6,60,1.0439372337781465,5,25,0.5,0.2572137354746051,0.5793688371813371,-0.0541014641932962
24,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.13226485064794447,32,1,0.1,0.001,0.0,16,6,60,1.0072554017924056,6,26,0.6075949367088608,0.45565075479396167,0.7430271389916469,0.13226485064794447
25,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.3704448491011484,128,2,0.1,0.0005,0.0,32,6,60,0.7372454404830933,23,43,0.7435897435897436,0.7426894944136325,0.8794492362958019,0.3704448491011484
25,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.059881020303787835,128,2,0.1,0.0005,0.0,32,6,60,1.0493654012680054,4,24,0.48717948717948717,0.32051282051282054,0.5883374919833253,-0.059881020303787835
25,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.17321631717331842,128,2,0.1,0.0005,0.0,32,6,60,0.9987629055976868,10,30,0.620253164556962,0.5262629569012548,0.7551864065839834,0.17321631717331842
26,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.12116678128170422,32,2,0.5,0.0003,0.0,32,9,60,0.9405569434165955,36,56,0.4358974358974359,0.3841575091575091,0.8588585522688753,0.12116678128170422
26,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,0.05163593443769021,32,2,0.5,0.0003,0.0,32,9,60,0.9304522275924683,51,60,0.5641025641025641,0.36172839506172844,0.7014245965721816,0.05163593443769021
26,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.04349916421140998,32,2,0.5,0.0003,0.0,32,9,60,1.028455138206482,20,40,0.47435897435897434,0.36109260493004663,0.6555305592446906,0.04349916421140998
27,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.3821396492809709,256,1,0.5,0.001,1e-05,64,9,60,0.6980197429656982,6,26,0.6538461538461539,0.5758648711400046,0.9103866321714943,0.3821396492809709
27,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.08982421429544685,256,1,0.5,0.001,1e-05,64,9,60,1.0597895383834839,3,23,0.38461538461538464,0.3596145789694177,0.5866993546108036,-0.08982421429544685
27,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.02212883306258706,256,1,0.5,0.001,1e-05,64,9,60,1.0455125570297241,2,22,0.44871794871794873,0.29180093089867526,0.6373066298321693,0.02212883306258706
28,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.3104269673972404,256,1,0.0,0.0003,1e-05,64,6,60,0.7200732827186584,19,39,0.6153846153846154,0.4773391812865497,0.8703927158740855,0.3104269673972404
28,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.06684811432430049,256,1,0.0,0.0003,1e-05,64,6,60,1.055140495300293,9,29,0.4230769230769231,0.371180707114797,0.5950364257655923,-0.06684811432430049
28,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.07146841801183013,256,1,0.0,0.0003,1e-05,64,6,60,1.0186543464660645,8,28,0.5443037974683544,0.36492374727668847,0.6923302389416937,0.07146841801183013
29,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.32669425212696845,256,1,0.3,0.0003,1e-05,16,9,60,0.7213419477144877,6,26,0.6410256410256411,0.4994152046783626,0.8951253188284202,0.32669425212696845
29,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.06538425613471244,256,1,0.3,0.0003,1e-05,16,9,60,1.0414673548478346,3,23,0.5128205128205128,0.30195816644414775,0.5561102880423094,-0.06538425613471244
29,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.06365272827548185,256,1,0.3,0.0003,1e-05,16,9,60,1.0322917027351184,3,23,0.5128205128205128,0.3689064558629776,0.6957995858609505,0.06365272827548185
30,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.2755307881325063,128,2,0.0,0.0003,0.0001,16,6,60,0.8014760980239282,6,26,0.6282051282051282,0.48683253310053837,0.8462143056141089,0.2755307881325063
30,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.07747382861189611,128,2,0.0,0.0003,0.0001,16,6,60,1.0709470846714118,4,24,0.46153846153846156,0.3601070052682956,0.5771592412217413,-0.07747382861189611
30,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.1851441467674908,128,2,0.0,0.0003,0.0001,16,6,60,0.9895908832550049,12,32,0.6075949367088608,0.5285060341240116,0.7533295131751028,0.1851441467674908
31,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.1542926534681074,64,2,0.5,0.0001,1e-05,64,12,60,0.9246012568473816,60,60,0.5844155844155844,0.4619883040935672,0.9226401304323382,0.1542926534681074
31,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.09068670526937095,64,2,0.5,0.0001,1e-05,64,12,60,1.0515263080596924,47,60,0.5584415584415584,0.2388888888888889,0.5281568954059938,-0.09068670526937095
31,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.08190474861631813,64,2,0.5,0.0001,1e-05,64,12,60,0.995536208152771,49,60,0.5,0.33480435422182997,0.7082291835054989,0.08190474861631813
32,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.30016036092198095,64,1,0.0,0.0005,1e-05,16,12,60,0.7515363553901772,7,27,0.7012987012987013,0.6266474081206869,0.9475500458231495,0.30016036092198095
32,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.07016950730986604,64,1,0.0,0.0005,1e-05,16,12,60,1.0366044818580924,3,23,0.5584415584415584,0.2388888888888889,0.5764477835861992,-0.07016950730986604
32,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.05841962061597117,64,1,0.0,0.0005,1e-05,16,12,60,1.0306516824624476,5,25,0.47435897435897434,0.29756149962401973,0.7001822405016157,0.05841962061597117
33,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.3411722223079111,128,1,0.1,0.001,0.0,32,6,60,0.7090221047401428,6,26,0.6410256410256411,0.4925222893298821,0.8709384267065138,0.3411722223079111
33,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.016914258819045846,128,1,0.1,0.001,0.0,32,6,60,1.0046405792236328,3,23,0.5256410256410257,0.3082437275985663,0.626794983565817,-0.016914258819045846
33,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.054689597148093405,128,1,0.1,0.001,0.0,32,6,60,1.0295257568359375,3,23,0.5443037974683544,0.3736842105263158,0.6763629885697201,0.054689597148093405
34,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_bss,0.2671284115795546,128,2,0.3,0.0005,1e-05,16,9,60,0.7862118727121598,5,25,0.6282051282051282,0.5577922077922078,0.9082169157781824,0.2671284115795546
34,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_bss,-0.07984221257883783,128,2,0.3,0.0005,1e-05,16,9,60,1.0540872170374944,2,22,0.5512820512820513,0.23691460055096417,0.5257168815084736,-0.07984221257883783
34,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.011305745691024272,128,2,0.3,0.0005,1e-05,16,9,60,1.0661000502415192,2,22,0.4358974358974359,0.3328233151183971,0.6458831781632591,0.011305745691024272
35,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.3298019976603266,64,1,0.3,0.0003,0.0,32,12,60,0.7506020069122314,31,51,0.6233766233766234,0.4898021308980213,0.8997176577874865,0.3298019976603266
35,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.08366067241292607,64,1,0.3,0.0003,0.0,32,12,60,1.0453907251358032,12,32,0.5454545454545454,0.2812667740203972,0.58055533089111,-0.08366067241292607
35,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.06264732356319713,64,1,0.3,0.0003,0.0,32,12,60,1.0229490995407104,13,33,0.4358974358974359,0.20238095238095236,0.7046744560368562,0.06264732356319713
36,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.3054169624851494,256,2,0.3,0.0003,0.0001,32,6,60,0.7423763275146484,9,29,0.6282051282051282,0.4831168831168831,0.8523111066335979,0.3054169624851494
36,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.06875776005633782,256,2,0.3,0.0003,0.0001,32,6,60,1.0587815046310425,4,24,0.5384615384615384,0.2811671087533157,0.560579755892256,-0.06875776005633782
36,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.16775352596222326,256,2,0.3,0.0003,0.0001,32,6,60,1.002684235572815,11,31,0.6329113924050633,0.5523056496839268,0.7498007134165897,0.16775352596222326
37,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_bss,0.18515134659772492,32,1,0.0,0.001,0.0001,64,12,60,0.8756816983222961,21,41,0.5844155844155844,0.4619883040935672,0.8952024615491583,0.18515134659772492
37,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_bss,-0.08705847191084581,32,1,0.0,0.001,0.0001,64,12,60,1.0495766401290894,8,28,0.5584415584415584,0.2388888888888889,0.5599640324301436,-0.08705847191084581
37,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_bss,0.08238205379635621,32,1,0.0,0.001,0.0001,64,12,60,0.9878694415092468,14,34,0.5128205128205128,0.38614163614163616,0.7079057496319795,0.08238205379635621
38,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.2712504773673525,256,2,0.0,0.0001,0.0,32,6,60,0.7828086614608765,18,38,0.6153846153846154,0.47533828022697516,0.8540474125214169,0.2712504773673525
38,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.051952805762250254,256,2,0.0,0.0001,0.0,32,6,60,1.0427955389022827,11,31,0.46153846153846156,0.22018348623853212,0.5277790303831971,-0.051952805762250254
38,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_bss,0.14698997886635823,256,2,0.0,0.0001,0.0,32,6,60,1.007925033569336,29,49,0.6075949367088608,0.5160535117056856,0.7363812447187197,0.14698997886635823
39,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_bss,0.28792780995887113,256,2,0.3,0.0003,0.0,64,6,60,0.7625344395637512,15,35,0.6153846153846154,0.4735622193249312,0.8419789939409555,0.28792780995887113
39,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_bss,-0.030698884131461712,256,2,0.3,0.0003,0.0,64,6,60,1.0288878679275513,7,27,0.5384615384615384,0.2333333333333333,0.5515371973705308,-0.030698884131461712
