trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_rmse,val_mae,val_corr,val_r2
29,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.0987899899482727,64,1,0.4,0.0003,0.0001,32,9,60,0.47264328598976135,9,29,0.6874905824661255,0.5483487248420715,0.3389383758314305,0.0987899899482727
29,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.2177896499633789,64,1,0.4,0.0003,0.0001,32,9,60,0.4610957205295563,42,60,0.679040253162384,0.579986035823822,0.5448750054344516,0.2177896499633789
30,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.532873272895813,32,2,0.2,0.0003,0.0,32,9,60,0.5046259164810181,31,51,0.7103702425956726,0.5040134787559509,0.8194483418506299,0.532873272895813
30,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.07276886701583862,32,2,0.2,0.0003,0.0,32,9,60,0.48629018664360046,17,37,0.6973450779914856,0.549596905708313,0.28882927570846517,0.07276886701583862
30,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.008944928646087646,32,2,0.2,0.0003,0.0,32,9,60,0.5842049717903137,6,26,0.7643330097198486,0.6068861484527588,0.09557970757920727,0.008944928646087646
31,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6440957188606262,64,2,0.0,0.0003,0.0,16,9,60,0.3844748583550637,14,34,0.620060384273529,0.43233320116996765,0.8882878792265685,0.6440957188606262
31,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.045615315437316895,64,2,0.0,0.0003,0.0,16,9,60,0.5005310957248394,4,24,0.707482099533081,0.5521832704544067,0.2932008505127718,0.045615315437316895
31,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.1020614504814148,64,2,0.0,0.0003,0.0,16,9,60,0.529314887829316,15,35,0.7275403141975403,0.6017677783966064,0.4535909647393409,0.1020614504814148
32,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6854535937309265,128,1,0.0,0.0003,0.0,16,9,60,0.3397969742998099,12,32,0.5829210877418518,0.4495980143547058,0.9121589473656296,0.6854535937309265
32,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.08685797452926636,128,1,0.0,0.0003,0.0,16,9,60,0.47890108365278977,2,22,0.6920267939567566,0.5497409105300903,0.32215198106301496,0.08685797452926636
32,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.23081457614898682,128,1,0.0,0.0003,0.0,16,9,60,0.4534177520336249,14,34,0.6733630299568176,0.5592219233512878,0.5448071214490491,0.23081457614898682
33,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.582382321357727,32,2,0.4,0.0003,0.0001,32,9,60,0.45114243030548096,48,60,0.6716713905334473,0.48462608456611633,0.8389677686991867,0.582382321357727
33,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.03506737947463989,32,2,0.4,0.0003,0.0001,32,9,60,0.5060628652572632,11,31,0.7113809585571289,0.5566489100456238,0.24312508388909823,0.03506737947463989
33,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,-0.02888941764831543,32,2,0.4,0.0003,0.0001,32,9,60,0.6065075397491455,11,31,0.7787858843803406,0.6057348251342773,0.11579545253367822,-0.02888941764831543
34,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.5841353535652161,128,2,0.4,0.001,0.0001,16,6,60,0.4456677745359066,3,23,0.6675835251808167,0.49559587240219116,0.8806665385187474,0.5841353535652161
34,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.029736459255218506,128,2,0.4,0.001,0.0001,16,6,60,0.5063489660238608,1,21,0.7115820050239563,0.5660504698753357,0.24449420502779867,0.029736459255218506
34,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.1486085057258606,128,2,0.4,0.001,0.0001,16,6,60,0.5006784419470196,16,36,0.7075863480567932,0.5972743630409241,0.5217310168771403,0.1486085057258606
35,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.5924223065376282,32,1,0.0,0.001,0.0,32,6,60,0.436786949634552,20,40,0.6608985662460327,0.4971279203891754,0.8401674811999861,0.5924223065376282
35,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.11185711622238159,32,1,0.0,0.001,0.0,32,6,60,0.46349287033081055,4,24,0.680803120136261,0.5496065020561218,0.3402933648944458,0.11185711622238159
35,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.08755004405975342,32,1,0.0,0.001,0.0,32,6,60,0.5365852117538452,20,40,0.7325196862220764,0.6124090552330017,0.4654769783846042,0.08755004405975342
36,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.6375480890274048,128,2,0.2,0.001,0.0,32,9,60,0.39154812693595886,9,29,0.6257380843162537,0.47986099123954773,0.8509885499211619,0.6375480890274048
36,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.050905048847198486,128,2,0.2,0.001,0.0,32,9,60,0.4977566599845886,1,21,0.7055187821388245,0.5647098422050476,0.2536289744516785,0.050905048847198486
36,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.21277183294296265,128,2,0.2,0.001,0.0,32,9,60,0.46405357122421265,9,29,0.6812147498130798,0.5554189682006836,0.5446995062985833,0.21277183294296265
37,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,0.650204598903656,128,2,0.4,0.001,0.0,32,9,60,0.37787556648254395,8,28,0.6147158741950989,0.4508984386920929,0.887609231316961,0.650204598903656
37,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,0.0474587082862854,128,2,0.4,0.001,0.0,32,9,60,0.4995642900466919,1,21,0.7067985534667969,0.5578786730766296,0.23174368180700128,0.0474587082862854
37,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,0.2631664276123047,128,2,0.4,0.001,0.0,32,9,60,0.434347003698349,11,31,0.6590501070022583,0.5481386780738831,0.5536842512948278,0.2631664276123047
38,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,0.6086183786392212,32,2,0.0,0.001,0.0001,32,6,60,0.4194302260875702,21,41,0.6476342678070068,0.5107157230377197,0.8341816797731556,0.6086183786392212
38,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,0.07411611080169678,32,2,0.0,0.001,0.0001,32,6,60,0.48318877816200256,4,24,0.6951177716255188,0.5566899180412292,0.2742535488276839,0.07411611080169678
38,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,0.013559401035308838,32,2,0.0,0.001,0.0001,32,6,60,0.5800968408584595,2,22,0.7616409063339233,0.6144056916236877,0.14007243282991552,0.013559401035308838
