rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_rmse,std_val_rmse,mean_val_mae,std_val_mae,mean_val_corr,std_val_corr,mean_val_r2,std_val_r2,mean_selection_score,std_selection_score
89,47,3,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,,,,,0.24331858800579084,0.06323897244481966,0.4886083702246348,0.06767883919469476,0.38732603192329407,0.05753340677182597,0.8193106006963707,0.052264492484261,0.6515590945879618,0.08368528550968432,0.6515590945879618,0.08368528550968432
90,126,3,"[32, 64, 128]",5,0.2,256,2,0.001,1e-05,32,12,0.5,60,,,,,0.237555722395579,0.030436297700149842,0.48634450634320575,0.03201112631467607,0.3868004381656647,0.027316003370384798,0.8144907481183279,0.04557680961034987,0.6506027380625407,0.07465206581815363,0.6506027380625407,0.07465206581815363
91,29,3,"[64, 128, 256]",3,0.4,512,1,0.001,1e-05,16,12,0.5,60,,,,,0.2399022289989893,0.04839509277653615,0.48709238568941754,0.05141249997521649,0.3841986060142517,0.04382520179087638,0.8076138678919474,0.058891042266573095,0.6489297350247701,0.09213461704793428,0.6489297350247701,0.09213461704793428
92,41,3,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,,,,,0.25109629333019257,0.08959017262119524,0.4917856951554616,0.0961439801163101,0.38233547409375507,0.0716253149730759,0.8107511937530694,0.06042505488097627,0.6479644576708475,0.10337554915723274,0.6479644576708475,0.10337554915723274
93,98,3,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,,,,,0.24630922575791678,0.06276086538521874,0.49183790882428485,0.06636866469346371,0.3785299559434255,0.04958985756217274,0.8106002182256682,0.04353865873177515,0.6478511889775594,0.0783442440012888,0.6478511889775594,0.0783442440012888
94,114,3,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,,,,,0.24190521240234375,0.049999003645431375,0.4889785945415497,0.05296432114456476,0.3828390638033549,0.03911211618705494,0.8126493274404041,0.06542832966494343,0.646183451016744,0.09403157994244184,0.646183451016744,0.09403157994244184
95,10,3,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,,,,,0.24163099183378933,0.06493928326836901,0.48668288191159564,0.06908222082599706,0.38294802109400433,0.05810898138252402,0.8114424532323378,0.07552849661989183,0.6457359989484152,0.12039955739196001,0.6457359989484152,0.12039955739196001
96,28,3,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,,,,,0.2578066984812419,0.09507168189409627,0.49826639890670776,0.09765913648697226,0.38546454906463623,0.07399989958097018,0.8060594248376262,0.05386145480548749,0.6427531441052755,0.08722510659544508,0.6427531441052755,0.08722510659544508
97,38,3,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,,,,,0.24869164497217286,0.07074029389801971,0.49288008610407513,0.07587825080420102,0.40003110965092975,0.06362656064178338,0.8200551250890559,0.07213271540084706,0.641585131486257,0.10917011221438293,0.641585131486257,0.10917011221438293
98,123,3,"[32, 64, 128]",3,0.2,512,1,0.0003,0.0001,16,25,0.5,60,,,,,0.25088529451242486,0.06693586246376003,0.4958561360836029,0.07079555662882867,0.3851989308993022,0.0569028904808096,0.8009917120699311,0.05842295365638746,0.6407097975413004,0.09025178073064642,0.6407097975413004,0.09025178073064642
99,121,3,"[128, 256, 512]",3,0.4,256,1,0.0003,1e-05,32,25,0.5,60,,,,,0.2523101617892583,0.0628038989615171,0.498045951128006,0.06527431651182429,0.3888118267059326,0.048571693472001756,0.8038058105016622,0.04868480680092157,0.6394967834154764,0.0751147575321372,0.6394967834154764,0.0751147575321372
100,87,3,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,,,,,0.2534967412551244,0.06472384991341176,0.49899537364641827,0.06708670640381466,0.3818293809890747,0.05244355208452396,0.7995630516243187,0.04827412401184966,0.6384657621383667,0.07508215870523191,0.6384657621383667,0.07508215870523191
101,42,3,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,,,,,0.24813873659691701,0.05893108871384807,0.4942837357521057,0.06182495303165246,0.37217192848523456,0.05299621442631045,0.8100575420251889,0.06423799001343643,0.636820375919342,0.1093831670812908,0.636820375919342,0.1093831670812908
102,112,3,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,,,,,0.24746440847714743,0.05672160637376783,0.49392932653427124,0.05914782536795097,0.38722415765126544,0.0474062526794335,0.8034280207649486,0.07379357675671255,0.6364432573318481,0.1104640315381745,0.6364432573318481,0.1104640315381745
103,35,3,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,,,,,0.2569680161936632,0.07550077508190478,0.5008361339569092,0.078301794011357,0.39837343494097394,0.06053982510756651,0.804165449388787,0.05689020537829543,0.6362817486127218,0.08368019595532707,0.6362817486127218,0.08368019595532707
104,86,3,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,,,,,0.25637552026090593,0.06959407575478427,0.501123458147049,0.07246346345266218,0.39131508270899457,0.05351553464352206,0.8049227602196588,0.05718853377784143,0.6344488064448038,0.08579493299344453,0.6344488064448038,0.08579493299344453
105,61,3,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,,,,,0.2553505003452301,0.07411415937224033,0.4991692503293355,0.07861264499491445,0.39134151736895245,0.05754993137808302,0.7996516705747844,0.07616049023618739,0.6326189041137695,0.11235507165285018,0.6326189041137695,0.11235507165285018
106,14,3,"[32, 64, 128]",3,0.4,128,2,0.0003,0.0001,32,12,0.5,60,,,,,0.2573626736799876,0.053799521689532136,0.5042788783709208,0.055367178989595166,0.39731555183728534,0.038610397557635553,0.7944127031535108,0.05461243776553807,0.6278636256853739,0.08092022806121145,0.6278636256853739,0.08092022806121145
107,53,3,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,,,,,0.26879133263202476,0.0911127763763782,0.5103636284669241,0.09121568091728395,0.4085238476594289,0.07023260009834875,0.7991849870030054,0.05224631500590888,0.6251449982325236,0.08293362423991892,0.6251449982325236,0.08293362423991892
108,94,3,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,,,,,0.2666040135321216,0.09435484410378386,0.5067372620105743,0.0991028234769257,0.4106021821498871,0.08617165214917415,0.8013216988403956,0.07288271494975382,0.624408483505249,0.11764191398813441,0.624408483505249,0.11764191398813441
109,73,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.2654278675715129,0.08048965932369469,0.5084750155607859,0.08295186008285943,0.39473584294319153,0.06254910901618133,0.7939400049347984,0.060934401286244555,0.6238664388656616,0.09584639913713378,0.6238664388656616,0.09584639913713378
110,17,3,"[64, 128, 256]",3,0.2,256,1,0.0003,1e-05,32,12,1.0,60,,,,,0.26919807493686676,0.08627037628794793,0.5117058753967285,0.08576232094327939,0.39611372351646423,0.05951451553043406,0.8063590961336669,0.050507817474953594,0.6233769655227661,0.07603023521409348,0.6233769655227661,0.07603023521409348
111,2,3,"[64, 128, 256]",3,0.4,512,1,0.0005,0.0001,8,25,0.5,60,,,,,0.2616349884375605,0.07691260703792636,0.5051047106583914,0.0806701197684298,0.3947135806083679,0.052107890143218254,0.7936790294540619,0.0709738506326314,0.6231671969095866,0.11866895315538831,0.6231671969095866,0.11866895315538831
112,93,3,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.26595498862853306,0.0834690743631304,0.5083755056063334,0.08665651348427535,0.3990213871002197,0.06933861828748268,0.7972195832894418,0.06372270063375905,0.6228129466374716,0.10475572407854411,0.6228129466374716,0.10475572407854411
113,34,3,"[32, 64, 128]",3,0.0,512,2,0.0005,0.0,8,25,1.0,60,,,,,0.25793528440771074,0.05995366531964888,0.5041123529275259,0.06173073536175357,0.3992209831873576,0.048726460337917124,0.8119180082621197,0.047139551562994396,0.6227777202924093,0.11057869010932424,0.6227777202924093,0.11057869010932424
114,24,3,"[32, 64, 128]",3,0.4,128,1,0.0003,0.0,32,12,0.5,60,,,,,0.262901246547699,0.07833537780193105,0.5061259468396505,0.08208399116585023,0.39610634247461957,0.0575411783810843,0.7918135146424855,0.0741754742279442,0.6217827200889587,0.11954142928847346,0.6217827200889587,0.11954142928847346
115,81,3,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,,,,,0.26617720523541594,0.07638964176233606,0.5099177161852518,0.07849277972536527,0.39014025529225665,0.05425954806042883,0.7919404109245999,0.06347831337065239,0.6212255557378134,0.09468085737599001,0.6212255557378134,0.09468085737599001
116,26,3,"[64, 128, 256]",3,0.2,512,1,0.0003,0.0,16,25,1.0,60,,,,,0.2636017515280536,0.07748463824337928,0.5069936513900757,0.08098885035011796,0.3866243362426758,0.0652554538168387,0.7967855915265201,0.0693721418642165,0.620948592821757,0.11706934909203646,0.620948592821757,0.11706934909203646
117,50,3,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,,,,,0.25687914590040845,0.053506163737327674,0.5039667785167694,0.05382007362138903,0.391094833612442,0.03069486516540111,0.7981033006372399,0.07398090352151752,0.6198081771532694,0.11562535230820636,0.6198081771532694,0.11562535230820636
118,102,3,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,,,,,0.2621203982662932,0.06741606158691921,0.5072031617164612,0.0697520583618464,0.39914100368817645,0.045858569719163314,0.7868754454278092,0.0740041946062407,0.6197856863339742,0.1116114139895586,0.6197856863339742,0.1116114139895586
119,15,3,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,,,,,0.26606891055901843,0.0672031597106708,0.5112108290195465,0.06879379002199343,0.4060748318831126,0.05676362172227973,0.794946111076477,0.05892954222752531,0.6179040471712748,0.09316334734662128,0.6179040471712748,0.09316334734662128
120,78,3,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,,,,,0.26729588779240754,0.08097189963651899,0.5101036330064138,0.08420292999745041,0.4066462218761444,0.06477078725193937,0.7994112677037554,0.07759895878975241,0.6177322864532471,0.11449857722753254,0.6177322864532471,0.11449857722753254
121,21,3,"[128, 256, 512]",3,0.2,256,2,0.0003,0.0,16,12,1.0,60,,,,,0.26493026144407994,0.05678293731090964,0.5114632348219553,0.05775472052722035,0.4009833037853241,0.03889264492081108,0.8005160089588944,0.05526008340663505,0.6166417598724365,0.08756691277125353,0.6166417598724365,0.08756691277125353
122,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,0.26560711883867266,0.06924917023246355,0.5104080140590668,0.07134989778575465,0.3989543517430623,0.06001131429786828,0.7950135527356802,0.0716898460803644,0.6160004933675131,0.10960555320022593,0.6160004933675131,0.10960555320022593
123,97,3,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,,,,,0.26821129971018465,0.0729066272160485,0.5124375522136688,0.07496021224408092,0.4036322732766469,0.04914970889288054,0.7947629529869954,0.06501824546758322,0.6146352489789327,0.10576750869228366,0.6146352489789327,0.10576750869228366
124,60,3,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,,,,,0.2703205897150753,0.09178171451450712,0.5109566549460093,0.09614496449765071,0.4057209293047587,0.06741297052908736,0.7950606906278551,0.09147268131791665,0.6122871041297913,0.1403667053807955,0.6122871041297913,0.1403667053807955
125,59,3,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,,,,,0.27408309280872345,0.07163179206683774,0.5184646546840668,0.07264934515615294,0.4057125151157379,0.05474616669021097,0.7913729380307961,0.06094562383071782,0.6053674817085266,0.10617624458439076,0.6053674817085266,0.10617624458439076
126,70,3,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,,,,,0.28577513319680997,0.08737810257719743,0.5275111397107443,0.0866439272121874,0.4046996633211772,0.06345502426186515,0.7746660292722188,0.06409023072460354,0.595607062180837,0.10155254796629372,0.595607062180837,0.10155254796629372
127,20,3,"[32, 64, 128]",3,0.4,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.2979062021335709,0.10026194616160336,0.5367662409941355,0.09893546454792333,0.42100439469019574,0.07127331348527569,0.77022274204201,0.07409335082639094,0.5793645183245341,0.12376073625723902,0.5793645183245341,0.12376073625723902
128,96,3,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,,,,,0.3040190568176386,0.10320507417381444,0.5418678422768911,0.10197188776184402,0.42242854833602905,0.07673778813353395,0.7710394927092677,0.10364689083322039,0.5642823179562887,0.15663695335981173,0.5642823179562887,0.15663695335981173
