trial_id,fold,train_start,train_end,val_start,val_end,selection_metric,selection_score,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs,best_val_loss,best_epoch,epochs_ran,val_accuracy,val_f1_macro,val_auc_macro,val_bss
41,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,2,0.0,0.001,0.0001,16,9,60,1.040030497771043,4,24,0.5256410256410257,0.3622895622895623,0.6114567007232482,-0.0613708062410776
41,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.0,0.001,0.0001,16,9,60,1.031435257349259,3,23,0.47435897435897434,0.30645921735030646,0.6957073901889285,0.05236152749511391
42,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.0003,0.0,16,12,60,0.8337939327413385,18,38,0.6753246753246753,0.6557388496115911,0.897874060258777,0.2537920494037269
42,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.2,0.0003,0.0,16,12,60,1.0604101342040222,7,27,0.5324675324675324,0.27568922305764415,0.5226829437748478,-0.10057040254216854
42,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0,16,12,60,1.0610106174762433,7,27,0.4230769230769231,0.24183006535947713,0.648415617772509,0.005926213063058516
43,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,2,0.2,0.001,0.0001,16,6,60,0.7770460981589097,3,23,0.6282051282051282,0.4831168831168831,0.8547694640880671,0.282319634959168
43,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,2,0.2,0.001,0.0001,16,6,60,1.0410526746358626,6,26,0.5128205128205128,0.3266997769653492,0.6125541125541125,-0.028173742359797416
43,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,2,0.2,0.001,0.0001,16,6,60,0.9696013429496861,6,26,0.6329113924050633,0.5493868450390189,0.7699163559444445,0.22146146129097155
44,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,1,0.2,0.001,0.0,32,9,60,0.7266417145729065,9,29,0.6666666666666666,0.5869565217391305,0.9181561147512135,0.3425593390737536
44,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,1,0.2,0.001,0.0,32,9,60,1.0396243333816528,10,30,0.47435897435897434,0.424842066146414,0.6461386258345113,-0.07364686271347631
44,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.2,0.001,0.0,32,9,60,0.9967659115791321,5,25,0.5384615384615384,0.3679513582426204,0.7015739827156793,0.09350107899149518
45,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,64,1,0.4,0.001,0.0,16,12,60,0.8233546072786505,5,25,0.5974025974025974,0.47141762452107283,0.8855118137538615,0.24906058113331775
45,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,64,1,0.4,0.001,0.0,16,12,60,1.0203707527804684,3,23,0.5584415584415584,0.2388888888888889,0.5644514607392359,-0.05473455503211544
45,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.4,0.001,0.0,16,12,60,1.0289838344622881,2,22,0.44871794871794873,0.20648967551622419,0.6721733855210722,0.03787397032358164
46,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.4,0.001,0.0,16,9,60,0.698608303681398,15,35,0.7435897435897436,0.7146591970121383,0.9220957058476035,0.36424402835213354
46,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.4,0.001,0.0,16,9,60,1.01750360085414,4,24,0.5512820512820513,0.23691460055096417,0.6761851222718844,-0.03945100647591793
46,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.4,0.001,0.0,16,9,60,1.0252028275758793,11,31,0.48717948717948717,0.3652101539741989,0.6666638705715098,0.06303525497976803
47,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,1,0.2,0.0003,0.0,32,6,60,0.7700870633125305,23,43,0.6410256410256411,0.4925222893298821,0.8519925550947532,0.2868711632090222
47,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,1,0.2,0.0003,0.0,32,6,60,1.0572105646133423,10,30,0.5128205128205128,0.22792022792022792,0.5779734347442681,-0.0684509008001084
47,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,1,0.2,0.0003,0.0,32,6,60,1.0120035409927368,15,35,0.5443037974683544,0.3812925170068027,0.6996648566026126,0.08057772891455561
48,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,64,1,0.2,0.001,0.0001,16,12,60,0.7487666723016021,6,26,0.6883116883116883,0.6582150101419878,0.918521795803934,0.3039450352626982
48,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,64,1,0.2,0.001,0.0001,16,12,60,1.0627402562599677,5,25,0.4805194805194805,0.24916899348490892,0.6110286616753473,-0.06034597659142871
48,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.2,0.001,0.0001,16,12,60,1.0003287883905263,3,23,0.5,0.3641823641823642,0.7095411030516153,0.06945365060939224
49,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,1,0.0,0.0003,0.0001,32,6,60,0.7217563986778259,19,39,0.6153846153846154,0.5211640211640212,0.8550125805203689,0.2984524938054657
49,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,1,0.0,0.0003,0.0001,32,6,60,1.046744704246521,7,27,0.5384615384615384,0.2333333333333333,0.6409293831168831,-0.05546599550398823
49,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,1,0.0,0.0003,0.0001,32,6,60,1.026067852973938,8,28,0.5063291139240507,0.33253055035233253,0.6611408821400938,0.04664130664692845
50,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,2,0.4,0.0003,0.0,32,6,60,0.7533130049705505,56,60,0.7435897435897436,0.7357987672830252,0.9011162055707906,0.31182065812145177
50,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,2,0.4,0.0003,0.0,32,6,60,1.0286568403244019,20,40,0.5384615384615384,0.2333333333333333,0.6583243145743146,-0.03453816426670575
50,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,2,0.4,0.0003,0.0,32,6,60,0.957671046257019,39,59,0.6075949367088608,0.5160535117056856,0.751387699906577,0.16339887027023303
51,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,2,0.4,0.001,0.0,32,12,60,0.7280911207199097,4,24,0.6363636363636364,0.4987856709168185,0.9161279628765042,0.3361392395664703
51,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,2,0.4,0.001,0.0,32,12,60,1.070460557937622,2,22,0.4935064935064935,0.29843304843304846,0.4698127371115805,-0.11230352571229951
51,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.4,0.001,0.0,32,12,60,1.0046133995056152,2,22,0.47435897435897434,0.35483618734850264,0.6940110584997443,0.060101943737964625
52,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.0,0.0003,0.0001,32,9,60,0.7542504668235779,41,60,0.7435897435897436,0.7146591970121383,0.9069306598844661,0.3401668575542256
52,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.0,0.0003,0.0001,32,9,60,1.0386559963226318,25,45,0.48717948717948717,0.316696375519905,0.5863250121971052,-0.07239721574214353
52,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.0,0.0003,0.0001,32,9,60,1.012330174446106,21,41,0.48717948717948717,0.3125925925925926,0.6925591228849483,0.0661842629304068
53,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,2,0.0,0.0003,0.0,16,9,60,0.8038178284962972,6,26,0.6025641025641025,0.5190099755317146,0.8877039388316769,0.27346588162312324
53,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.0,0.0003,0.0,16,9,60,1.0545297799966273,3,23,0.5512820512820513,0.23691460055096417,0.5203396186401553,-0.07660214605775573
53,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.0,0.0003,0.0,16,9,60,1.0618408704415345,3,23,0.44871794871794873,0.21212121212121213,0.6265746317418156,0.018503924243359338
54,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,2,0.0,0.0003,0.0001,16,9,60,0.8165735098031851,13,33,0.7051282051282052,0.6996651353761757,0.8746871447066633,0.2903859832133252
54,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,2,0.0,0.0003,0.0001,16,9,60,1.0805470729485536,5,25,0.4358974358974359,0.3585406841220795,0.5474054865825885,-0.11311092588209237
54,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,2,0.0,0.0003,0.0001,16,9,60,0.9889725905198318,6,26,0.5,0.36166007905138337,0.7009708298976456,0.08172664475018998
55,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,2,0.4,0.001,0.0001,32,9,60,0.8460363745689392,10,30,0.6153846153846154,0.4733796296296296,0.8471852479833396,0.27076023455548504
55,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,2,0.4,0.001,0.0001,32,9,60,1.0322083234786987,3,23,0.5512820512820513,0.23691460055096417,0.5602606397776344,-0.0497604146681172
55,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,2,0.4,0.001,0.0001,32,9,60,1.0539486408233643,3,23,0.41025641025641024,0.3136574074074074,0.5638935251492345,0.013083499716636027
56,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,1,0.4,0.0003,0.0,32,6,60,0.7694170475006104,60,60,0.6410256410256411,0.49616108938142833,0.8718369437118723,0.30558613727421224
56,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,1,0.4,0.0003,0.0,32,6,60,0.9968377947807312,57,60,0.5256410256410257,0.3211935872486331,0.6727505711880712,-0.0032143158044073417
56,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,1,0.4,0.0003,0.0,32,6,60,0.973840057849884,28,48,0.5949367088607594,0.45098039215686275,0.7333457536080457,0.10936650673698278
57,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,1,0.4,0.001,0.0,16,9,60,0.7517619041296152,6,26,0.6923076923076923,0.6222222222222221,0.9107933159397049,0.32371645546425465
57,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,1,0.4,0.001,0.0,16,9,60,1.047232918250255,5,25,0.4230769230769231,0.4012796427890768,0.6575386896943247,-0.06656094154144987
57,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.4,0.001,0.0,16,9,60,1.035557902776278,3,23,0.5512820512820513,0.3941805733846812,0.7120861269757751,0.056239850962695126
58,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,32,1,0.2,0.0003,0.0,32,9,60,0.7722868323326111,42,60,0.7564102564102564,0.7485919098822325,0.8624705889225516,0.3242730442778027
58,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,32,1,0.2,0.0003,0.0,32,9,60,1.0526902675628662,22,42,0.5641025641025641,0.29062146892655366,0.5890547139205458,-0.07879993441984712
58,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.2,0.0003,0.0,32,9,60,1.069235920906067,14,34,0.32051282051282054,0.2442559976806552,0.6814343847405805,-4.0332617737171006e-05
59,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,2,0.4,0.0003,0.0001,16,6,60,0.7573219232070141,45,60,0.7692307692307693,0.7673402868318123,0.8584809670058647,0.36958357471430436
59,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,2,0.4,0.0003,0.0001,16,6,60,1.01982808418763,7,27,0.5384615384615384,0.2333333333333333,0.5666260822510824,-0.022840679141589604
59,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,2,0.4,0.0003,0.0001,16,6,60,1.0221613796451423,19,39,0.6075949367088608,0.4789689119586027,0.7373755308936368,0.14526402227822544
60,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,1,0.0,0.001,0.0001,16,6,60,0.8015738695095747,6,26,0.5769230769230769,0.44059829059829064,0.8354816406292881,0.2406289612963569
60,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,1,0.0,0.001,0.0001,16,6,60,1.0213481310086372,3,23,0.5128205128205128,0.437628152998172,0.6229482323232324,-0.03517484675794069
60,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,1,0.0,0.001,0.0001,16,6,60,1.0186406313618528,2,22,0.5316455696202531,0.35811452072129074,0.6734694635339012,0.04913821248638395
61,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,2,0.4,0.0003,0.0,32,9,60,0.8363146781921387,13,33,0.6923076923076923,0.6590038314176245,0.8709731085159409,0.25360169400942834
61,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.4,0.0003,0.0,32,9,60,1.052486777305603,6,26,0.5641025641025641,0.30970625798212004,0.5300855003672534,-0.07537129428525668
61,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.4,0.0003,0.0,32,9,60,1.0192744731903076,6,26,0.4358974358974359,0.22859598238264045,0.7070678682102622,0.06343454887255573
62,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,1,0.2,0.001,0.0001,32,6,60,0.7188519835472107,7,27,0.6410256410256411,0.5774225053913568,0.8647495026912443,0.3203330453569839
62,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,1,0.2,0.001,0.0001,32,6,60,1.0214890241622925,3,23,0.5384615384615384,0.2333333333333333,0.5464641454224787,-0.03063746933308198
62,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,1,0.2,0.001,0.0001,32,6,60,1.0097087621688843,3,23,0.5569620253164557,0.39989639989639986,0.7118529794015219,0.06600582675440247
63,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,1,0.2,0.001,0.0,32,9,60,0.7264350652694702,7,27,0.6410256410256411,0.4994152046783626,0.8985680231798211,0.3566600466500921
63,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,1,0.2,0.001,0.0,32,9,60,1.0435458421707153,3,23,0.5128205128205128,0.30420332355816226,0.537689762533233,-0.0656410760556001
63,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.2,0.001,0.0,32,9,60,1.0482854843139648,2,22,0.5512820512820513,0.39855072463768115,0.6734390770486094,0.029093601122075374
64,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,64,1,0.2,0.0003,0.0,32,12,60,0.7903156280517578,28,48,0.6883116883116883,0.6478975215817321,0.9180516479358941,0.2901046503948723
64,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,64,1,0.2,0.0003,0.0,32,12,60,1.0472346544265747,12,32,0.5454545454545454,0.2812667740203972,0.5555378626265332,-0.08581961716001363
64,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.2,0.0003,0.0,32,12,60,0.9452905058860779,16,36,0.5256410256410257,0.46097172441258466,0.739976063010476,0.12149554803072427
65,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,1,0.0,0.001,0.0001,16,9,60,0.715809819025871,8,28,0.7307692307692307,0.7167631651502618,0.8772244347618453,0.3881727069290489
65,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,1,0.0,0.001,0.0001,16,9,60,1.0389395891091762,1,21,0.5512820512820513,0.23691460055096417,0.5938416607244871,-0.06327326028015245
65,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.0,0.001,0.0001,16,9,60,1.0664554712099907,1,21,0.5128205128205128,0.3546427043217801,0.603278702690334,0.0004128355156769459
66,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.001,0.0,16,12,60,0.864903897434086,7,27,0.6103896103896104,0.47869101978691014,0.8511781750535748,0.1998515635796938
66,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.2,0.001,0.0,16,12,60,1.0515594064415275,3,23,0.5584415584415584,0.2388888888888889,0.5224785039609067,-0.08936248339123898
66,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.001,0.0,16,12,60,1.0323505401611328,3,23,0.44871794871794873,0.2512175784347038,0.6819922943994629,0.03999324013567018
67,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,128,2,0.0,0.001,0.0,16,6,60,0.7472740747989752,8,28,0.7564102564102564,0.7531940164355418,0.8725110004908262,0.3786385930729712
67,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,128,2,0.0,0.001,0.0,16,6,60,1.063553476944948,1,21,0.5512820512820513,0.33575510994865837,0.5725145803270802,-0.07487120096223943
67,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,128,2,0.0,0.001,0.0,16,6,60,1.0125922885122178,5,25,0.6329113924050633,0.5667482616716333,0.7399142110158202,0.15871609239963447
68,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,1,0.2,0.001,0.0001,32,12,60,0.759939432144165,15,35,0.6233766233766234,0.4898021308980213,0.8996243751090353,0.31850573107470026
68,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,1,0.2,0.001,0.0001,32,12,60,1.0451260805130005,6,26,0.5584415584415584,0.28691423519009723,0.6281104985743712,-0.08092818932409318
68,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.2,0.001,0.0001,32,12,60,1.0549858808517456,6,26,0.38461538461538464,0.28899252350284993,0.6216460366917115,0.01249753104306861
69,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,1,0.0,0.0003,0.0001,32,12,60,0.8063998818397522,35,55,0.6233766233766234,0.4898021308980213,0.8946049114739121,0.2809951071611382
69,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,1,0.0,0.0003,0.0001,32,12,60,1.096998691558838,12,32,0.2727272727272727,0.21262254901960786,0.548869846040596,-0.14489572155681674
69,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,1,0.0,0.0003,0.0001,32,12,60,0.9753706455230713,21,41,0.5,0.4444444444444445,0.710988125689496,0.09184855650974855
70,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,1,0.4,0.001,0.0,16,12,60,0.7992179223469326,8,28,0.6753246753246753,0.6435388366422848,0.8970016980321892,0.2845643788729991
70,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,1,0.4,0.001,0.0,16,12,60,1.0637678821365555,9,29,0.4805194805194805,0.3509396493267461,0.6262025321470664,-0.10429567189610034
70,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.4,0.001,0.0,16,12,60,1.0388189921012292,2,22,0.4358974358974359,0.2118380062305296,0.6508897808721734,0.03718069313764183
71,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.2,0.0003,0.0001,16,12,60,0.8572205057391873,16,36,0.7402597402597403,0.7183006535947712,0.8947324834300178,0.20759727766928582
71,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.2,0.0003,0.0001,16,12,60,1.004322355443781,17,37,0.5584415584415584,0.2388888888888889,0.5874624049415742,-0.030354263945591597
71,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.2,0.0003,0.0001,16,12,60,0.9886787273944952,10,30,0.46153846153846156,0.2740399385560676,0.6969724062764753,0.0724489813821817
72,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,128,2,0.2,0.001,0.0001,32,12,60,0.8453226685523987,5,25,0.6363636363636364,0.5624858757062147,0.9069830804255798,0.23771806309515353
72,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,128,2,0.2,0.001,0.0001,32,12,60,1.0391862392425537,2,22,0.5194805194805194,0.27016580205472485,0.46335420441874864,-0.07109787012867752
72,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.2,0.001,0.0001,32,12,60,1.0293827056884766,2,22,0.4358974358974359,0.3149254920710814,0.6651323802007182,0.042177289284537456
73,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,1,0.0,0.001,0.0,32,9,60,0.7875295877456665,10,30,0.6153846153846154,0.48214285714285715,0.8693885467849901,0.3034668611452538
73,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,1,0.0,0.001,0.0,32,9,60,1.050164818763733,4,24,0.5512820512820513,0.23691460055096417,0.6070898838787926,-0.0758408168675817
73,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,1,0.0,0.001,0.0,32,9,60,1.0364466905593872,3,23,0.44871794871794873,0.20648967551622419,0.6942070983535716,0.034405952471627255
74,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,32,1,0.4,0.001,0.0,32,6,60,0.8798126578330994,14,34,0.6410256410256411,0.49616108938142833,0.8340166435702702,0.1875051247030075
74,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,32,1,0.4,0.001,0.0,32,6,60,1.043670892715454,7,27,0.5128205128205128,0.29914529914529914,0.5287072109988776,-0.044373142163477874
74,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,32,1,0.4,0.001,0.0,32,6,60,0.999704122543335,11,31,0.5443037974683544,0.37896825396825395,0.6866193336095309,0.0882565136887391
75,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,64,2,0.0,0.0003,0.0,32,9,60,0.8737030029296875,20,40,0.6410256410256411,0.6207827260458839,0.8664565484235838,0.20375716853867443
75,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,64,2,0.0,0.0003,0.0,32,9,60,1.0256344079971313,9,29,0.5512820512820513,0.23691460055096417,0.5478425048416103,-0.04485255297061719
75,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,64,2,0.0,0.0003,0.0,32,9,60,1.032889485359192,9,29,0.44871794871794873,0.2360587002096436,0.6644910216290224,0.03640919705402568
76,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,1,0.2,0.0003,0.0,16,9,60,0.7419234942167233,11,31,0.6025641025641025,0.4724279835390946,0.8973005154560131,0.3180879602576464
76,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,1,0.2,0.0003,0.0,16,9,60,1.037569822409214,4,24,0.5512820512820513,0.23691460055096417,0.5748932269281106,-0.060679604862292624
76,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,1,0.2,0.0003,0.0,16,9,60,1.0309133315697694,4,24,0.5256410256410257,0.3854875283446712,0.6787294249281279,0.0380745675399885
77,1,1979-09-01,1995-06-01,1995-07-01,2001-12-01,val_r2,,128,2,0.4,0.0003,0.0001,16,9,60,0.7868755475068704,7,27,0.6410256410256411,0.5476640974061754,0.882918580732504,0.2976700420667564
77,2,1979-09-01,2001-12-01,2002-01-01,2008-06-01,val_r2,,128,2,0.4,0.0003,0.0001,16,9,60,1.051812538733849,4,24,0.5641025641025641,0.30970625798212004,0.5332795633108692,-0.0763326605333221
77,3,1979-09-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,128,2,0.4,0.0003,0.0001,16,9,60,1.0027446502294295,6,26,0.44871794871794873,0.20833333333333334,0.7211515655642429,0.07798790231342223
78,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,1,0.2,0.0003,0.0001,16,6,60,0.7288227310547462,24,44,0.7051282051282052,0.6626679221594476,0.8724461163909688,0.32676281975429167
78,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,1,0.2,0.0003,0.0001,16,6,60,1.0240079347903912,8,28,0.5384615384615384,0.2333333333333333,0.6383577841911174,-0.03438793381135685
78,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,1,0.2,0.0003,0.0001,16,6,60,1.0129472756687599,10,30,0.5316455696202531,0.34978354978354975,0.7285326013282689,0.09012643065559744
79,1,1979-12-01,1995-08-01,1995-09-01,2002-01-01,val_r2,,32,2,0.0,0.001,0.0001,32,12,60,0.7252846360206604,20,40,0.7662337662337663,0.7661904540307444,0.9278581097468731,0.3959745259576317
79,2,1979-12-01,2002-01-01,2002-02-01,2008-06-01,val_r2,,32,2,0.0,0.001,0.0001,32,12,60,1.017249345779419,6,26,0.5584415584415584,0.2388888888888889,0.5310835629017446,-0.04498356739151421
79,3,1979-12-01,2008-06-01,2008-07-01,2014-12-01,val_r2,,32,2,0.0,0.001,0.0001,32,12,60,1.0556554794311523,5,25,0.4358974358974359,0.23102918586789553,0.6623612989639279,0.01867580774312516
80,1,1979-06-01,1995-05-01,1995-06-01,2001-11-01,val_r2,,64,1,0.2,0.0003,0.0001,32,6,60,0.7476099729537964,28,48,0.6282051282051282,0.48683253310053837,0.8734369770686933,0.30377211636051493
80,2,1979-06-01,2001-11-01,2001-12-01,2008-05-01,val_r2,,64,1,0.2,0.0003,0.0001,32,6,60,1.0361154079437256,19,39,0.4358974358974359,0.2781557067271353,0.6187970979637646,-0.04907424215773504
80,3,1979-06-01,2008-05-01,2008-06-01,2014-12-01,val_r2,,64,1,0.2,0.0003,0.0001,32,6,60,0.9926277995109558,17,37,0.5189873417721519,0.3494736842105263,0.749241479156562,0.12021939216042199
